Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
295174 [1, 5, 4, 5, 4] 5 [1, 3]|Found route: [POIs: (300, 294195, coffee_shop, 2.252056047671265), (3580, 294195, pub_bar, 0.0), (3011, 294180, pharmacy, 0.14141377601352223), (3606, 299251, pub_bar, 0.0943866138059279), (3011, 294180, pharmacy, 0.09438661380592792), Length: 2.5822430512966434, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 50 ms|Time for KNN: 49 ms|Heap fetches: 21|Max heap size: 12
219096 [2, 0, 4, 0, 3] 5 [1, 3]|Found route: [POIs: (2514, 218099, atm_bank, 0.9324920654380549), (1378, 204958, restaurant, 5.814423640658521), (3304, 204958, pharmacy, 0.0), (1353, 204957, restaurant, 0.047490171108012846), (2681, 204019, movie_theater, 0.7194407773268339), Length: 7.513846654531422, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 30326 ms|Time for KNN: 30177 ms|Heap fetches: 14847|Max heap size: 1349
363784 [5, 2, 3, 3, 5] 5 [0, 4]|Found route: [POIs: (4333, 275781, pub_bar, 6.566314884518727), (2437, 275467, atm_bank, 0.2858178267829541), (2747, 275432, movie_theater, 0.327695349367367), (2747, 275432, movie_theater, 0.0), (3816, 275431, pub_bar, 0.08231787822020745), Length: 7.2621459388892555, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 475 ms|Time for KNN: 474 ms|Heap fetches: 61|Max heap size: 39
233596 [1, 4, 4, 1, 6] 5 [0, 3]|Found route: [POIs: (760, 233216, coffee_shop, 1.0215976050498337), (3000, 233234, pharmacy, 0.09141580512549134), (3000, 233234, pharmacy, 0.0), (805, 233215, coffee_shop, 0.08782249634366711), (4465, 233451, gas_station, 1.0692046593197984), Length: 2.2700405658387908, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1876 ms|Time for KNN: 1867 ms|Heap fetches: 2049|Max heap size: 279
230220 [1, 6, 6, 6, 1] 5 [0, 4]|Found route: [POIs: (861, 227314, coffee_shop, 2.73313996722429), (4457, 226168, gas_station, 0.49763978166522554), (4457, 226168, gas_station, 0.0), (4457, 226168, gas_station, 0.0), (1499, 227265, coffee_shop, 0.44356481929972047), Length: 3.6743445681892357, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 110 ms|Time for KNN: 110 ms|Heap fetches: 36|Max heap size: 9
402696 [5, 3, 0, 2, 0] 5 [2, 4]|Found route: [POIs: (4262, 401591, pub_bar, 1.7434294324546724), (2697, 335053, movie_theater, 2.242484500581819), (512, 335049, restaurant, 0.09578903278671153), (2597, 335107, atm_bank, 0.10028910217521893), (511, 335049, restaurant, 0.10028910217521894), Length: 4.28228117017364, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 122 ms|Time for KNN: 122 ms|Heap fetches: 38|Max heap size: 17
20008 [5, 2, 6, 5, 0] 5 [0, 3]|Found route: [POIs: (3511, 20000, pub_bar, 0.6491318164396792), (2479, 76507, atm_bank, 3.2631266462400617), (4397, 76454, gas_station, 0.06440911981279562), (4356, 114092, pub_bar, 0.8293379287115422), (185, 114189, restaurant, 0.3386315743495831), Length: 5.144637085553662, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3664 ms|Time for KNN: 3658 ms|Heap fetches: 814|Max heap size: 458
353057 [2, 6, 0, 3, 0] 5 [2, 4]|Found route: [POIs: (2109, 311437, atm_bank, 2.1098528237468996), (4481, 310526, gas_station, 1.4470009392326153), (461, 310806, restaurant, 0.7803946277255462), (2695, 310697, movie_theater, 0.13818775733823813), (462, 310748, restaurant, 0.09673006292397915), Length: 4.572166210967278, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 268 ms|Time for KNN: 267 ms|Heap fetches: 67|Max heap size: 52
101916 [1, 2, 2, 1, 1] 5 [0, 3]|Found route: [POIs: (986, 101864, coffee_shop, 0.25161968876290713), (2563, 102066, atm_bank, 0.19864802554149275), (2563, 102066, atm_bank, 0.0), (2064, 102066, coffee_shop, 0.0), (2064, 102066, coffee_shop, 0.0), Length: 0.4502677143043999, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3 ms|Time for KNN: 3 ms|Heap fetches: 6|Max heap size: 4
128191 [5, 6, 0, 1, 0] 5 [2, 4]|Found route: [POIs: (3583, 128679, pub_bar, 1.5247587557790774), (4463, 128702, gas_station, 0.06356492346540593), (308, 128691, restaurant, 0.02495935971605179), (307, 128730, coffee_shop, 0.04286919723943777), (307, 128730, restaurant, 0.0), Length: 1.6561522361999728, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 15 ms|Time for KNN: 14 ms|Heap fetches: 12|Max heap size: 9
253890 [3, 0, 5, 0, 1] 5 [1, 3]|Found route: [POIs: (2722, 255396, movie_theater, 1.9368446937376487), (603, 255424, restaurant, 0.06712209409300589), (3922, 252718, pub_bar, 1.4617986927409872), (617, 252644, restaurant, 0.14050402158432426), (617, 252644, coffee_shop, 0.0), Length: 3.606269502155966, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 77 ms|Time for KNN: 77 ms|Heap fetches: 63|Max heap size: 27
157058 [1, 5, 2, 3, 5] 5 [1, 4]|Found route: [POIs: (1678, 156865, coffee_shop, 0.21112740546846148), (3842, 162203, pub_bar, 1.1295854378462769), (2574, 162203, atm_bank, 0.0), (2816, 163599, movie_theater, 0.889841899847068), (4213, 163598, pub_bar, 0.014975739526373308), Length: 2.2455304826881797, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1356 ms|Time for KNN: 1350 ms|Heap fetches: 802|Max heap size: 586
185251 [5, 2, 1, 1, 5] 5 [0, 4]|Found route: [POIs: (3792, 233232, pub_bar, 0.6887391715339435), (2264, 233232, atm_bank, 0.0), (805, 233215, coffee_shop, 0.09799984508009818), (805, 233215, coffee_shop, 0.0), (4113, 233220, pub_bar, 0.1769562162133969), Length: 0.9636952328274386, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 43 ms|Time for KNN: 42 ms|Heap fetches: 45|Max heap size: 13
358427 [5, 6, 3, 5, 5] 5 [0, 3]|Found route: [POIs: (3535, 359894, pub_bar, 2.536075380354182), (4492, 370703, gas_station, 1.1788065207999567), (2699, 370865, movie_theater, 1.5064339225817167), (3796, 369054, pub_bar, 2.0642166923405485), (3796, 369054, pub_bar, 0.0), Length: 7.285532516076404, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3198 ms|Time for KNN: 3196 ms|Heap fetches: 213|Max heap size: 202
211401 [1, 2, 4, 1, 0] 5 [0, 3]|Found route: [POIs: (1805, 211869, coffee_shop, 0.8022829567274599), (2274, 211510, atm_bank, 0.013787073566640108), (2866, 210363, pharmacy, 1.3081518239734329), (704, 210325, coffee_shop, 0.3023191441836324), (704, 210325, restaurant, 0.0), Length: 2.426540998451165, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 21 ms|Time for KNN: 20 ms|Heap fetches: 9|Max heap size: 6
79453 [3, 1, 1, 0, 1] 5 [2, 4]|Found route: [POIs: (2731, 119050, movie_theater, 1.3430578405766862), (43, 119167, coffee_shop, 0.23353004403804378), (43, 119167, coffee_shop, 0.0), (43, 119167, restaurant, 0.0), (1984, 119378, coffee_shop, 0.41788748910332885), Length: 1.9944753737180587, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 45 ms|Time for KNN: 45 ms|Heap fetches: 32|Max heap size: 7
119362 [5, 4, 2, 3, 5] 5 [0, 4]|Found route: [POIs: (3957, 119433, pub_bar, 0.02533810562879002), (2822, 119987, pharmacy, 0.4256448532538436), (2499, 119930, atm_bank, 0.013566457191779124), (2696, 120425, movie_theater, 0.5504109288588245), (4047, 119225, pub_bar, 0.19971154569078092), Length: 1.2146718906240181, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 78 ms|Time for KNN: 77 ms|Heap fetches: 77|Max heap size: 35
48669 [4, 1, 0, 3, 0] 5 [2, 4]|Found route: [POIs: (2886, 55685, pharmacy, 3.0266830649338305), (1477, 56500, coffee_shop, 0.36805610501230057), (1477, 56500, restaurant, 0.0), (2782, 56332, movie_theater, 0.29926755681594397), (94, 57456, restaurant, 0.06354205223533095), Length: 3.7575487789974065, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 166 ms|Time for KNN: 166 ms|Heap fetches: 61|Max heap size: 49
110499 [0, 2, 1, 0, 6] 5 [0, 3]|Found route: [POIs: (1620, 108735, restaurant, 1.8420642711863044), (2307, 107723, atm_bank, 0.1252984494176043), (984, 101309, coffee_shop, 0.6076539450572915), (984, 101309, restaurant, 0.0), (4369, 101467, gas_station, 0.4819087322389671), Length: 3.0569253979001676, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 875 ms|Time for KNN: 872 ms|Heap fetches: 374|Max heap size: 66
33030 [2, 4, 0, 5, 0] 5 [2, 4]|Found route: [POIs: (2380, 32495, atm_bank, 0.7959991068531804), (2903, 32475, pharmacy, 0.18210571222238056), (641, 32590, restaurant, 0.20722494302249386), (3723, 32604, pub_bar, 0.08932530601976321), (533, 32529, restaurant, 0.06295843536259813), Length: 1.3376135034804162, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 13 ms|Time for KNN: 12 ms|Heap fetches: 14|Max heap size: 9
203985 [4, 3, 0, 6, 0] 5 [2, 4]|Found route: [POIs: (3112, 203816, pharmacy, 0.30313251058908214), (2681, 204019, movie_theater, 0.28412610544988787), (413, 204019, restaurant, 0.0), (4496, 205493, gas_station, 1.4947090796461144), (1378, 204958, restaurant, 0.7277781312112683), Length: 2.8097458268963527, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 498 ms|Time for KNN: 497 ms|Heap fetches: 170|Max heap size: 72
235121 [4, 6, 0, 2, 0] 5 [2, 4]|Found route: [POIs: (3240, 227231, pharmacy, 0.9133185595706033), (4457, 226168, gas_station, 0.7656618964946645), (860, 227251, restaurant, 0.533246042819939), (2358, 227463, atm_bank, 0.8514458689219713), (903, 227564, restaurant, 0.07196797305048035), Length: 3.1356403408576585, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 313 ms|Time for KNN: 312 ms|Heap fetches: 164|Max heap size: 109
169775 [0, 3, 6, 3, 0] 5 [0, 4]|Found route: [POIs: (840, 139330, restaurant, 1.6822528124346214), (2752, 139330, movie_theater, 0.0), (4414, 139471, gas_station, 0.3320503786284154), (2773, 139144, movie_theater, 0.24783093141930856), (1, 139337, restaurant, 0.13333074105097556), Length: 2.3954648635333213, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3680 ms|Time for KNN: 3670 ms|Heap fetches: 915|Max heap size: 652
156771 [0, 5, 3, 2, 0] 5 [0, 4]|Found route: [POIs: (171, 172894, restaurant, 1.8599420700982225), (4103, 172899, pub_bar, 0.025117261837416947), (2680, 173192, movie_theater, 0.2854360848849037), (2161, 173399, atm_bank, 0.08249212199837819), (314, 173061, restaurant, 0.043674394462397785), Length: 2.296661933281319, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1787 ms|Time for KNN: 1784 ms|Heap fetches: 544|Max heap size: 381
319969 [6, 3, 1, 1, 1] 5 [2, 4]|Found route: [POIs: (4379, 304074, gas_station, 1.1032743027995637), (2694, 301946, movie_theater, 0.6532379283503441), (54, 319732, coffee_shop, 0.10297702339623892), (54, 319732, coffee_shop, 0.0), (55, 302144, coffee_shop, 0.10336870678524608), Length: 1.9628579613313928, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 17 ms|Time for KNN: 17 ms|Heap fetches: 10|Max heap size: 5
416782 [5, 6, 4, 5, 4] 5 [0, 3]|Found route: [POIs: (3732, 242308, pub_bar, 9.407265284648862), (4448, 241987, gas_station, 0.6157255460520954), (3220, 241713, pharmacy, 0.29790554103842043), (3810, 241658, pub_bar, 0.369589533621247), (3219, 241586, pharmacy, 0.05144114251911973), Length: 10.741927047879745, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 162 ms|Time for KNN: 162 ms|Heap fetches: 30|Max heap size: 21
316383 [5, 3, 0, 0, 5] 5 [0, 4]|Found route: [POIs: (4241, 310790, pub_bar, 3.2436698801171326), (2695, 310697, movie_theater, 0.3250342973290555), (462, 310748, restaurant, 0.09673006292397915), (462, 310748, restaurant, 0.0), (3521, 311175, pub_bar, 0.09354194801905286), Length: 3.7589761883892203, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 177 ms|Time for KNN: 176 ms|Heap fetches: 63|Max heap size: 33
30584 [0, 6, 6, 5, 0] 5 [0, 4]|Found route: [POIs: (164, 25353, restaurant, 0.5503271164040275), (4462, 25078, gas_station, 0.38322078694451356), (4462, 25078, gas_station, 0.0), (3492, 25242, pub_bar, 0.4202069619282845), (166, 25435, restaurant, 0.025445245012232713), Length: 1.3792001102890583, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 36 ms|Time for KNN: 35 ms|Heap fetches: 41|Max heap size: 26
103442 [0, 5, 0, 4, 6] 5 [0, 2]|Found route: [POIs: (1548, 103389, restaurant, 0.21737703175554876), (4122, 103047, pub_bar, 0.2201596943653755), (1547, 103051, restaurant, 0.20777472906026948), (3329, 103029, pharmacy, 0.16353911055333284), (4384, 92018, gas_station, 1.8738195088282346), Length: 2.682670074562761, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3271 ms|Time for KNN: 3259 ms|Heap fetches: 1949|Max heap size: 308
92984 [2, 0, 4, 1, 0] 5 [1, 4]|Found route: [POIs: (2344, 93270, atm_bank, 1.0728969574163085), (1547, 103051, restaurant, 0.20169732094589882), (3330, 103120, pharmacy, 0.2337785445794432), (1548, 103389, coffee_shop, 0.19087201336946177), (1548, 103389, restaurant, 0.0), Length: 1.6992448363111121, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 23 ms|Time for KNN: 22 ms|Heap fetches: 24|Max heap size: 20
26836 [3, 1, 0, 6, 1] 5 [1, 4]|Found route: [POIs: (2736, 112380, movie_theater, 4.634674090124628), (1549, 75749, coffee_shop, 1.451517876544215), (1549, 75749, restaurant, 0.0), (4397, 76454, gas_station, 0.5951770579723357), (1362, 119043, coffee_shop, 0.6956329123605215), Length: 7.3770019370017, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6514 ms|Time for KNN: 6473 ms|Heap fetches: 3568|Max heap size: 1088
323152 [0, 0, 1, 4, 1] 5 [2, 4]|Found route: [POIs: (1778, 323256, restaurant, 0.7643799469787669), (1778, 323256, restaurant, 0.0), (1778, 323256, coffee_shop, 0.0), (2936, 325849, pharmacy, 0.2715706599537476), (1522, 325849, coffee_shop, 0.0), Length: 1.0359506069325144, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 35 ms|Time for KNN: 34 ms|Heap fetches: 36|Max heap size: 18
84941 [3, 5, 5, 5, 2] 5 [1, 3]|Found route: [POIs: (2682, 95231, movie_theater, 2.654220979432236), (4044, 95077, pub_bar, 0.12460210546232389), (4044, 95077, pub_bar, 0.0), (4235, 96678, pub_bar, 1.1271349216258335), (2406, 96678, atm_bank, 0.0), Length: 3.905958006520393, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 45 ms|Time for KNN: 45 ms|Heap fetches: 31|Max heap size: 9
131351 [1, 0, 2, 4, 1] 5 [0, 4]|Found route: [POIs: (1510, 131410, coffee_shop, 0.38836718804813264), (1510, 131410, restaurant, 0.0), (2273, 131529, atm_bank, 0.2532300201080093), (3378, 131399, pharmacy, 0.07409975438072308), (1509, 130472, coffee_shop, 0.30624665531544354), Length: 1.0219436178523085, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 68 ms|Time for KNN: 66 ms|Heap fetches: 75|Max heap size: 24
1873 [2, 5, 1, 5, 0] 5 [1, 3]|Found route: [POIs: (2650, 4193, atm_bank, 2.2518979266226364), (3436, 10079, pub_bar, 4.341193558509186), (1840, 13358, coffee_shop, 3.0946691887855553), (3936, 13554, pub_bar, 0.15282664786294503), (1188, 13667, restaurant, 0.060204105760582306), Length: 9.900791427540906, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 363 ms|Time for KNN: 362 ms|Heap fetches: 132|Max heap size: 86
331172 [0, 1, 6, 1, 3] 5 [1, 3]|Found route: [POIs: (1355, 327981, restaurant, 1.5947648993693209), (1606, 327981, coffee_shop, 0.0), (4488, 187942, gas_station, 1.0995224610100305), (2034, 187940, coffee_shop, 0.17451105911056244), (2789, 188714, movie_theater, 0.30785887204887463), Length: 3.1766572915387883, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 14805 ms|Time for KNN: 14650 ms|Heap fetches: 8753|Max heap size: 2116
