Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
410781 [1, 3, 3, 5, 3] 5 [2, 4]|Found route: [POIs: (1599, 392546, coffee_shop, 6.772603096817043), (2770, 392427, movie_theater, 0.11239880702171248), (2770, 392427, movie_theater, 0.0), (3898, 392400, pub_bar, 0.027831389916167598), (2728, 392427, movie_theater, 0.027831389916167598), Length: 6.940664683671091, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 551 ms|Time for KNN: 550 ms|Heap fetches: 106|Max heap size: 27
177357 [3, 2, 3, 6, 4] 5 [0, 2]|Found route: [POIs: (2687, 187217, movie_theater, 0.8993162159392363), (2628, 187310, atm_bank, 0.3947836020953195), (2813, 187296, movie_theater, 0.06924391411614149), (4488, 187942, gas_station, 0.6861320455887511), (2942, 187536, pharmacy, 0.29899211312304763), Length: 2.3484678908624956, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3719 ms|Time for KNN: 3701 ms|Heap fetches: 2211|Max heap size: 1007
269781 [6, 4, 1, 4, 4] 5 [1, 3]|Found route: [POIs: (4539, 276224, gas_station, 2.3978306822997286), (3228, 275384, pharmacy, 1.0117032214541353), (2029, 275359, coffee_shop, 0.1631232751698417), (3227, 275456, pharmacy, 0.2875244955177664), (3227, 275456, pharmacy, 0.0), Length: 3.860181674441472, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 49 ms|Time for KNN: 48 ms|Heap fetches: 16|Max heap size: 11
57842 [1, 1, 2, 0, 2] 5 [2, 4]|Found route: [POIs: (1438, 57458, coffee_shop, 0.7262491259072574), (1438, 57458, coffee_shop, 0.0), (2276, 57582, atm_bank, 0.010568225210811976), (1438, 57458, restaurant, 0.010568225210811976), (2293, 57468, atm_bank, 0.06038733210256572), Length: 0.8077729084314472, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 32 ms|Time for KNN: 32 ms|Heap fetches: 41|Max heap size: 13
298465 [4, 3, 2, 4, 2] 5 [2, 4]|Found route: [POIs: (3023, 299268, pharmacy, 0.5266862873901632), (2733, 299338, movie_theater, 0.05977419508141267), (2457, 300082, atm_bank, 0.15170223608632807), (3022, 300156, pharmacy, 0.14768298861999005), (2232, 300090, atm_bank, 0.028938679391286103), Length: 0.9147843865691802, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 27 ms|Time for KNN: 26 ms|Heap fetches: 30|Max heap size: 16
20563 [6, 5, 6, 6, 4] 5 [0, 2]|Found route: [POIs: (4450, 31548, gas_station, 2.4363481397582247), (3723, 32604, pub_bar, 2.561458946378481), (4413, 32588, gas_station, 0.0872889065522483), (4413, 32588, gas_station, 0.0), (2903, 32475, pharmacy, 0.31699242395275373), Length: 5.402088416641707, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 43 ms|Time for KNN: 42 ms|Heap fetches: 21|Max heap size: 10
389117 [0, 5, 0, 6, 1] 5 [0, 2]|Found route: [POIs: (2072, 378092, restaurant, 2.3710676373964694), (3512, 378266, pub_bar, 0.14066818476313478), (182, 378056, restaurant, 0.19990947328893113), (4381, 379890, gas_station, 0.6188190554698334), (182, 378056, coffee_shop, 0.6188190554698335), Length: 3.949283406388202, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 929 ms|Time for KNN: 928 ms|Heap fetches: 415|Max heap size: 117
267473 [6, 1, 2, 5, 2] 5 [2, 4]|Found route: [POIs: (4481, 310526, gas_station, 2.5788511894462314), (37, 309860, coffee_shop, 0.6418105406471779), (2331, 309716, atm_bank, 0.10561459516076109), (4090, 309643, pub_bar, 0.1122293980302966), (2422, 309727, atm_bank, 0.08196725041215873), Length: 3.520472973696626, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 38 ms|Time for KNN: 37 ms|Heap fetches: 10|Max heap size: 5
125088 [6, 0, 6, 2, 6] 5 [0, 2]|Found route: [POIs: (4403, 130013, gas_station, 0.7888276582977221), (34, 129929, restaurant, 0.09250747611829024), (4523, 118758, gas_station, 0.7354603859491079), (2609, 118340, atm_bank, 0.2877792641189052), (4523, 118758, gas_station, 0.2877792641189052), Length: 2.1923540486029305, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 54 ms|Time for KNN: 53 ms|Heap fetches: 24|Max heap size: 10
115658 [5, 2, 5, 5, 1] 5 [0, 2]|Found route: [POIs: (4076, 114442, pub_bar, 2.088352166741748), (2189, 114350, atm_bank, 0.23823983971091886), (3846, 113977, pub_bar, 0.15340926560655035), (3846, 113977, pub_bar, 0.0), (2063, 113939, coffee_shop, 0.07078919300681576), Length: 2.550790465066033, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 222 ms|Time for KNN: 221 ms|Heap fetches: 170|Max heap size: 46
210580 [3, 3, 2, 0, 2] 5 [2, 4]|Found route: [POIs: (2681, 204019, movie_theater, 6.04238769612314), (2681, 204019, movie_theater, 0.0), (2319, 203692, atm_bank, 0.48563124623870724), (1353, 204957, restaurant, 0.2338095310881265), (2169, 204957, atm_bank, 0.0), Length: 6.761828473449974, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 59 ms|Time for KNN: 58 ms|Heap fetches: 15|Max heap size: 6
380192 [2, 2, 5, 2, 4] 5 [1, 3]|Found route: [POIs: (2612, 388835, atm_bank, 2.7225554085881107), (2614, 388717, atm_bank, 0.07939557100105796), (3637, 388877, pub_bar, 0.20030865868783493), (2231, 388700, atm_bank, 0.0900486704473247), (3080, 387142, pharmacy, 0.16778022815690144), Length: 3.26008853688123, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 327 ms|Time for KNN: 327 ms|Heap fetches: 143|Max heap size: 54
297091 [5, 6, 0, 5, 0] 5 [2, 4]|Found route: [POIs: (3590, 294191, pub_bar, 2.0895566045864404), (4419, 294191, gas_station, 0.0), (378, 294328, restaurant, 0.3493745604738509), (3635, 294433, pub_bar, 0.045591694084525826), (292, 294235, restaurant, 0.11521526859127726), Length: 2.5997381277360945, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 159 ms|Time for KNN: 158 ms|Heap fetches: 62|Max heap size: 43
394529 [6, 2, 4, 2, 6] 5 [1, 3]|Found route: [POIs: (4431, 394127, gas_station, 1.444396520265932), (2520, 393875, atm_bank, 0.29520998979973306), (2922, 238914, pharmacy, 1.2388457498210692), (2619, 238686, atm_bank, 0.32978612479993663), (4469, 238157, gas_station, 0.6304210794061968), Length: 3.9386594640928676, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 438 ms|Time for KNN: 437 ms|Heap fetches: 310|Max heap size: 61
248740 [1, 6, 1, 0, 5] 5 [0, 2]|Found route: [POIs: (833, 242050, coffee_shop, 3.8069989984470824), (4448, 241987, gas_station, 0.5278327988386722), (350, 241689, coffee_shop, 0.1936127197019315), (350, 241689, restaurant, 0.0), (3810, 241658, pub_bar, 0.47388235495773595), Length: 5.002326871945423, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 74 ms|Time for KNN: 74 ms|Heap fetches: 38|Max heap size: 9
41508 [0, 0, 3, 0, 1] 5 [1, 3]|Found route: [POIs: (1293, 55394, restaurant, 8.83473033617045), (1293, 55394, restaurant, 0.0), (2782, 56332, movie_theater, 0.8484283160859728), (94, 57456, restaurant, 0.06354205223533095), (94, 57456, coffee_shop, 0.0), Length: 9.746700704491754, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 328 ms|Time for KNN: 327 ms|Heap fetches: 149|Max heap size: 139
131444 [2, 5, 2, 0, 4] 5 [0, 2]|Found route: [POIs: (2273, 131529, atm_bank, 0.3414316713265656), (4102, 130473, pub_bar, 0.438059067382366), (2370, 130763, atm_bank, 0.5439279464902592), (1464, 131270, restaurant, 0.26476953780454027), (3378, 131399, pharmacy, 0.06341018310447748), Length: 1.6515984061082087, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 74 ms|Time for KNN: 74 ms|Heap fetches: 71|Max heap size: 38
25305 [1, 0, 3, 0, 6] 5 [1, 3]|Found route: [POIs: (1145, 28828, coffee_shop, 3.0895607017799094), (1145, 28828, restaurant, 0.0), (2736, 112380, movie_theater, 2.8826645288901656), (1876, 76050, restaurant, 1.7343129353086189), (4397, 76454, gas_station, 0.26903961788299413), Length: 7.975577783861688, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 96265 ms|Time for KNN: 95263 ms|Heap fetches: 53036|Max heap size: 4168
253398 [5, 6, 5, 0, 4] 5 [0, 2]|Found route: [POIs: (3593, 292043, pub_bar, 2.032681331408536), (4525, 292060, gas_station, 0.2162867191059541), (3594, 292065, pub_bar, 0.1342293633577083), (318, 292147, restaurant, 0.4577265190495419), (3040, 292134, pharmacy, 0.19068866873589793), Length: 3.0316126016576384, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 143 ms|Time for KNN: 142 ms|Heap fetches: 66|Max heap size: 43
112515 [2, 6, 3, 2, 3] 5 [2, 4]|Found route: [POIs: (2479, 76507, atm_bank, 2.320995532390776), (4397, 76454, gas_station, 0.06440911981279562), (2778, 114075, movie_theater, 0.7886912931246314), (2189, 114350, atm_bank, 0.5957643852361394), (2703, 114364, movie_theater, 0.21576875440247428), Length: 3.9856290849668166, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 801 ms|Time for KNN: 800 ms|Heap fetches: 174|Max heap size: 97
97931 [4, 3, 0, 6, 0] 5 [2, 4]|Found route: [POIs: (2834, 95413, pharmacy, 1.0551188348672815), (2682, 95231, movie_theater, 0.1562832294697881), (11, 95231, restaurant, 0.0), (4486, 97715, gas_station, 0.6027646808110814), (655, 97716, restaurant, 0.2686184559297083), Length: 2.082785201077859, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 199 ms|Time for KNN: 198 ms|Heap fetches: 147|Max heap size: 60
94422 [5, 2, 5, 3, 1] 5 [0, 2]|Found route: [POIs: (4235, 96678, pub_bar, 1.6388186738601218), (2406, 96678, atm_bank, 0.0), (4044, 95077, pub_bar, 1.127134921625834), (2682, 95231, movie_theater, 0.1246021054623239), (11, 95231, coffee_shop, 0.0), Length: 2.8905557009482803, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 370 ms|Time for KNN: 369 ms|Heap fetches: 266|Max heap size: 247
195072 [2, 1, 2, 4, 1] 5 [0, 2]|Found route: [POIs: (2265, 203574, atm_bank, 2.283150559193606), (205, 203467, coffee_shop, 0.019616070280160623), (2226, 205336, atm_bank, 0.16563493107631186), (3304, 204958, pharmacy, 0.039345184529613345), (1378, 204958, coffee_shop, 0.0), Length: 2.5077467450796918, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 24 ms|Time for KNN: 23 ms|Heap fetches: 26|Max heap size: 20
13443 [4, 1, 2, 1, 5] 5 [1, 3]|Found route: [POIs: (3277, 13588, pharmacy, 0.04491365409955213), (693, 13625, coffee_shop, 0.22257661609086524), (2490, 13563, atm_bank, 0.08483043149961611), (1840, 13358, coffee_shop, 0.3285961995474834), (3936, 13554, pub_bar, 0.15282664786294503), Length: 0.8337435491004619, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 57 ms|Time for KNN: 56 ms|Heap fetches: 81|Max heap size: 31
99935 [3, 5, 5, 5, 4] 5 [1, 3]|Found route: [POIs: (2706, 99914, movie_theater, 0.5330973937531148), (3958, 99947, pub_bar, 0.17039642680530082), (3958, 99947, pub_bar, 0.0), (3777, 99972, pub_bar, 0.25517821103832156), (3197, 99974, pharmacy, 0.012420039644978391), Length: 0.9710920712417156, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 17 ms|Time for KNN: 16 ms|Heap fetches: 24|Max heap size: 14
425926 [1, 1, 2, 5, 2] 5 [2, 4]|Found route: [POIs: (1744, 354989, coffee_shop, 6.581065226747565), (1744, 354989, coffee_shop, 0.0), (2318, 361593, atm_bank, 0.11457688918955326), (3438, 355732, pub_bar, 0.1723652561333548), (2589, 355774, atm_bank, 0.21939157303029128), Length: 7.087398945100765, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 358 ms|Time for KNN: 358 ms|Heap fetches: 149|Max heap size: 67
167174 [4, 1, 2, 1, 3] 5 [1, 3]|Found route: [POIs: (3372, 167527, pharmacy, 0.8416156289516911), (8, 167516, coffee_shop, 0.09519983291054734), (2570, 167605, atm_bank, 0.22883658379363825), (1793, 167605, coffee_shop, 0.0), (2768, 167605, movie_theater, 0.0), Length: 1.1656520456558765, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 31 ms|Time for KNN: 30 ms|Heap fetches: 32|Max heap size: 20
65526 [0, 5, 5, 1, 5] 5 [2, 4]|Found route: [POIs: (2059, 71816, restaurant, 2.5226087398478656), (3765, 71855, pub_bar, 0.06138369221025747), (3765, 71855, pub_bar, 0.0), (244, 20050, coffee_shop, 0.32930703808125394), (3511, 20000, pub_bar, 0.16553445975136796), Length: 3.078833929890745, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 231 ms|Time for KNN: 230 ms|Heap fetches: 134|Max heap size: 45
408582 [6, 0, 2, 5, 2] 5 [2, 4]|Found route: [POIs: (4512, 396772, gas_station, 3.405608146576508), (509, 396300, restaurant, 1.3644398562615807), (2346, 335361, atm_bank, 0.3176349795174174), (3456, 335308, pub_bar, 0.2908996707834584), (2351, 335386, atm_bank, 0.17561314753842658), Length: 5.554195800677391, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 444 ms|Time for KNN: 443 ms|Heap fetches: 165|Max heap size: 81
4779 [3, 2, 3, 4, 0] 5 [0, 2]|Found route: [POIs: (2775, 12609, movie_theater, 7.149450384083666), (2225, 20017, atm_bank, 3.1158489731071155), (2771, 20112, movie_theater, 0.054451608969453016), (3248, 20019, pharmacy, 0.2102814063125007), (922, 20001, restaurant, 0.0437067574020113), Length: 10.573739129874745, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 731 ms|Time for KNN: 730 ms|Heap fetches: 240|Max heap size: 42
371423 [4, 3, 4, 4, 6] 5 [0, 2]|Found route: [POIs: (2843, 371253, pharmacy, 1.504140769212613), (2699, 370865, movie_theater, 1.1363326834466858), (3337, 369660, pharmacy, 1.0211397810758343), (3337, 369660, pharmacy, 0.0), (4406, 371065, gas_station, 1.2050099347723136), Length: 4.866623168507446, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 868 ms|Time for KNN: 868 ms|Heap fetches: 196|Max heap size: 39
240175 [2, 6, 5, 6, 1] 5 [1, 3]|Found route: [POIs: (2295, 241941, atm_bank, 1.2925137572118746), (4506, 242566, gas_station, 0.5139431666921019), (3732, 242308, pub_bar, 0.5405987525044517), (4448, 241987, gas_station, 0.6157255460520954), (350, 241689, coffee_shop, 0.1936127197019315), Length: 3.156393942162455, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 77 ms|Time for KNN: 76 ms|Heap fetches: 37|Max heap size: 19
143747 [1, 4, 5, 4, 0] 5 [1, 3]|Found route: [POIs: (101, 143949, coffee_shop, 0.3910314768911804), (2848, 143925, pharmacy, 0.07229544351092904), (3460, 143918, pub_bar, 0.14319057356087325), (2963, 143918, pharmacy, 0.0), (101, 143949, restaurant, 0.2154860170718023), Length: 0.822003511034785, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 56 ms|Time for KNN: 56 ms|Heap fetches: 66|Max heap size: 18
418947 [0, 4, 3, 4, 6] 5 [1, 3]|Found route: [POIs: (1743, 423483, restaurant, 2.183819399649826), (2901, 423942, pharmacy, 0.41027980198641717), (2806, 424193, movie_theater, 0.618269305298432), (3370, 423150, pharmacy, 0.47735613852886855), (4399, 423149, gas_station, 0.22397633978820805), Length: 3.913700985251752, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 892 ms|Time for KNN: 891 ms|Heap fetches: 209|Max heap size: 68
298826 [5, 3, 1, 4, 1] 5 [2, 4]|Found route: [POIs: (3928, 300352, pub_bar, 0.7521254561314176), (2796, 300352, movie_theater, 0.0), (1585, 300352, coffee_shop, 0.0), (3286, 300277, pharmacy, 0.21106226563321487), (1763, 300277, coffee_shop, 0.0), Length: 0.9631877217646324, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 84 ms|Time for KNN: 82 ms|Heap fetches: 104|Max heap size: 44
407864 [6, 1, 5, 6, 5] 5 [2, 4]|Found route: [POIs: (4399, 423149, gas_station, 3.6401293904344785), (1817, 423150, coffee_shop, 0.22397633978820808), (4249, 423150, pub_bar, 0.0), (4399, 423149, gas_station, 0.22397633978820805), (4209, 424110, pub_bar, 0.45271393482490224), Length: 4.540796004835797, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 110 ms|Time for KNN: 109 ms|Heap fetches: 27|Max heap size: 10
325309 [0, 2, 6, 2, 0] 5 [1, 3]|Found route: [POIs: (1370, 321045, restaurant, 1.3536706783811472), (2565, 320827, atm_bank, 0.7030643457088342), (4456, 178196, gas_station, 0.3674271811251796), (2664, 178224, atm_bank, 0.004397815573826382), (52, 178224, restaurant, 0.0), Length: 2.428560020788987, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 4729 ms|Time for KNN: 4683 ms|Heap fetches: 3104|Max heap size: 2094
267310 [4, 5, 5, 6, 5] 5 [2, 4]|Found route: [POIs: (3228, 275384, pharmacy, 1.4900093168257984), (4215, 275289, pub_bar, 0.08035367352366926), (4215, 275289, pub_bar, 0.0), (4539, 276224, gas_station, 1.0783211842839757), (3816, 275431, pub_bar, 0.9249582751074575), Length: 3.5736424497409005, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 798 ms|Time for KNN: 795 ms|Heap fetches: 359|Max heap size: 116
43783 [0, 0, 0, 2, 5] 5 [0, 2]|Found route: [POIs: (929, 63859, restaurant, 3.9525216481029775), (1188, 13667, restaurant, 2.307417397467518), (1188, 13667, restaurant, 0.0), (2227, 13551, atm_bank, 0.13672085360267217), (4089, 13556, pub_bar, 0.02075596481827038), Length: 6.4174158639914385, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 951 ms|Time for KNN: 947 ms|Heap fetches: 674|Max heap size: 224
405631 [3, 3, 3, 1, 6] 5 [0, 2]|Found route: [POIs: (2728, 392427, movie_theater, 6.862345098911996), (2728, 392427, movie_theater, 0.0), (2770, 392427, movie_theater, 0.0), (1599, 392546, coffee_shop, 0.11239880702171251), (4445, 237271, gas_station, 1.5186180437793115), Length: 8.49336194971302, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3889 ms|Time for KNN: 3885 ms|Heap fetches: 841|Max heap size: 79
340963 [2, 6, 5, 5, 5] 5 [2, 4]|Found route: [POIs: (2637, 339444, atm_bank, 0.7133516116686378), (4433, 339757, gas_station, 1.3749903554193181), (3878, 339278, pub_bar, 0.6579728534481543), (3878, 339278, pub_bar, 0.0), (3873, 339556, pub_bar, 0.02577997541370407), Length: 2.7720947959498146, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 97 ms|Time for KNN: 97 ms|Heap fetches: 31|Max heap size: 29
44540 [5, 5, 5, 4, 1] 5 [0, 2]|Found route: [POIs: (3454, 57456, pub_bar, 6.471444724860917), (3454, 57456, pub_bar, 0.0), (3455, 57455, pub_bar, 0.08842667045550534), (2878, 57458, pharmacy, 0.08584450063012916), (1438, 57458, coffee_shop, 0.0), Length: 6.645715895946552, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 93 ms|Time for KNN: 92 ms|Heap fetches: 51|Max heap size: 25
61773 [1, 3, 2, 3, 3] 5 [1, 3]|Found route: [POIs: (317, 57718, coffee_shop, 2.528840609141504), (2692, 57721, movie_theater, 0.05191636888311621), (2134, 57685, atm_bank, 0.2095753319297595), (2797, 57488, movie_theater, 0.10236546368426284), (2797, 57488, movie_theater, 0.0), Length: 2.8926977736386426, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 92 ms|Time for KNN: 91 ms|Heap fetches: 41|Max heap size: 34
94543 [6, 1, 4, 1, 1] 5 [1, 3]|Found route: [POIs: (4371, 96845, gas_station, 1.2815538011336793), (778, 96905, coffee_shop, 0.26178692414907), (3212, 97095, pharmacy, 0.4244772783970163), (387, 97583, coffee_shop, 0.08315238625338084), (387, 97583, coffee_shop, 0.0), Length: 2.0509703899331466, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 14 ms|Time for KNN: 13 ms|Heap fetches: 13|Max heap size: 10
141631 [3, 3, 1, 3, 6] 5 [1, 3]|Found route: [POIs: (2710, 142311, movie_theater, 0.6106718997092199), (2710, 142311, movie_theater, 0.0), (1506, 142319, coffee_shop, 0.11740849365155548), (2773, 139144, movie_theater, 1.589348479025125), (4414, 139471, gas_station, 0.24783093141930854), Length: 2.5652598038052092, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 7202 ms|Time for KNN: 7173 ms|Heap fetches: 3676|Max heap size: 643
394576 [4, 0, 6, 6, 6] 5 [2, 4]|Found route: [POIs: (2902, 394806, pharmacy, 0.7444840514966781), (224, 393745, restaurant, 1.502321086300859), (4508, 393748, gas_station, 0.1112831838592316), (4508, 393748, gas_station, 0.0), (4431, 394127, gas_station, 0.5042859569166549), Length: 2.862374278573424, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 58 ms|Time for KNN: 58 ms|Heap fetches: 29|Max heap size: 9
235519 [4, 1, 6, 2, 6] 5 [2, 4]|Found route: [POIs: (3224, 237931, pharmacy, 0.898361349662734), (1233, 238131, coffee_shop, 0.4172491281045289), (4469, 238157, gas_station, 0.41793653651507795), (2419, 237278, atm_bank, 1.2120910115219077), (4445, 237271, gas_station, 0.32519500750798036), Length: 3.270833033312229, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1341 ms|Time for KNN: 1338 ms|Heap fetches: 632|Max heap size: 158
18740 [5, 1, 6, 2, 6] 5 [2, 4]|Found route: [POIs: (4207, 19499, pub_bar, 1.2544586562105786), (370, 16151, coffee_shop, 0.17326550769613253), (4461, 24323, gas_station, 3.5996925669392583), (2393, 24254, atm_bank, 0.07724950337882128), (4462, 25078, gas_station, 0.3168678318227412), Length: 5.421534066047532, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 755 ms|Time for KNN: 753 ms|Heap fetches: 248|Max heap size: 146
229967 [6, 0, 0, 0, 6] 5 [1, 3]|Found route: [POIs: (4454, 231280, gas_station, 0.6140368357001552), (1662, 231703, restaurant, 0.3225618686710717), (1662, 231703, restaurant, 0.0), (1661, 231703, restaurant, 0.0), (4454, 231280, gas_station, 0.3225618686710716), Length: 1.2591605730422986, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 31 ms|Time for KNN: 31 ms|Heap fetches: 46|Max heap size: 9
