247031 [3, 2, 3, 1] 4 [0, 2]|Found route: [POIs: (2721, 241637, movie_theater, 4.781401497539998), (2433, 238204, atm_bank, 1.5909431094468298), (2765, 237982, movie_theater, 0.5933541154803849), (1232, 237983, coffee_shop, 0.07099174909033147), Length: 7.036690471557545, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 103 ms|Time for KNN: 103 ms|Heap fetches: 19|Max heap size: 17
146955 [4, 6, 3, 6] 4 [1, 3]|Found route: [POIs: (3249, 150463, pharmacy, 1.4087257294550535), (4367, 150488, gas_station, 0.28733877001637725), (2746, 147683, movie_theater, 1.8859542958070739), (4535, 147405, gas_station, 0.3717209875667102), Length: 3.953739782845215, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3018 ms|Time for KNN: 3017 ms|Heap fetches: 582|Max heap size: 504
422407 [3, 3, 3, 5] 4 [0, 2]|Found route: [POIs: (2755, 390195, movie_theater, 4.244363169864825), (2755, 390195, movie_theater, 0.0), (2707, 388877, movie_theater, 0.5118373046124068), (3637, 388877, pub_bar, 0.0), Length: 4.756200474477232, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 149 ms|Time for KNN: 149 ms|Heap fetches: 23|Max heap size: 15
292805 [2, 5, 2, 3] 4 [0, 2]|Found route: [POIs: (2591, 293618, atm_bank, 1.2295681443264677), (4175, 293547, pub_bar, 0.30561833735811555), (2278, 293547, atm_bank, 0.0), (2787, 299711, movie_theater, 0.5541623837337208), Length: 2.0893488654183043, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 85 ms|Time for KNN: 83 ms|Heap fetches: 99|Max heap size: 95
181155 [4, 6, 5, 6] 4 [1, 3]|Found route: [POIs: (2835, 182840, pharmacy, 0.3123961914599708), (4524, 166237, gas_station, 2.217945922861724), (3893, 164287, pub_bar, 1.0663620492077766), (4440, 159226, gas_station, 0.7365030350212833), Length: 4.333207198550754, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 5916 ms|Time for KNN: 5911 ms|Heap fetches: 1942|Max heap size: 1305
225910 [5, 2, 0, 2] 4 [1, 3]|Found route: [POIs: (3437, 225568, pub_bar, 0.5971037990893491), (2546, 165322, atm_bank, 0.904194438079546), (1324, 165223, restaurant, 0.12577221352803009), (2527, 165222, atm_bank, 0.07518398446920561), Length: 1.7022544351661308, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 69 ms|Time for KNN: 68 ms|Heap fetches: 56|Max heap size: 53
360494 [3, 5, 3, 4] 4 [0, 2]|Found route: [POIs: (2695, 310697, movie_theater, 5.558363551072949), (3689, 310695, pub_bar, 0.03200136266764387), (2741, 310716, movie_theater, 0.23823806905379732), (3301, 309687, pharmacy, 0.8081583862656131), Length: 6.636761369060003, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 207 ms|Time for KNN: 207 ms|Heap fetches: 78|Max heap size: 48
5532 [3, 6, 3, 0] 4 [0, 2]|Found route: [POIs: (2775, 12609, movie_theater, 8.395099359048848), (4443, 12115, gas_station, 1.5506970131270983), (2771, 20112, movie_theater, 3.910032923631897), (923, 20023, restaurant, 0.12165687873489772), Length: 13.97748617454274, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 207 ms|Time for KNN: 206 ms|Heap fetches: 26|Max heap size: 14
110260 [3, 4, 6, 3] 4 [0, 3]|Found route: [POIs: (2814, 98895, movie_theater, 2.658236475595075), (3388, 98910, pharmacy, 0.07240395575747213), (4369, 101467, gas_station, 0.923913919406674), (2701, 101743, movie_theater, 0.9570753729404172), Length: 4.611629723699639, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 399 ms|Time for KNN: 399 ms|Heap fetches: 151|Max heap size: 147
352723 [1, 2, 3, 2] 4 [1, 3]|Found route: [POIs: (857, 275287, coffee_shop, 3.582620793865437), (2437, 275467, atm_bank, 0.15198791292815722), (2747, 275432, movie_theater, 0.327695349367367), (2660, 275363, atm_bank, 0.27570573471043347), Length: 4.338009790871395, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 365 ms|Time for KNN: 365 ms|Heap fetches: 124|Max heap size: 114
370296 [1, 3, 1, 3] 4 [0, 2]|Found route: [POIs: (1220, 382505, coffee_shop, 3.1325853759090205), (2755, 390195, movie_theater, 2.7400944755475463), (900, 390195, coffee_shop, 0.0), (2755, 390195, movie_theater, 0.0), Length: 5.872679851456567, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 661 ms|Time for KNN: 660 ms|Heap fetches: 50|Max heap size: 48
133264 [4, 5, 1, 5] 4 [1, 3]|Found route: [POIs: (3030, 131437, pharmacy, 1.3278311022548186), (4350, 130229, pub_bar, 0.6145462113683046), (1465, 130480, coffee_shop, 0.19021546860012978), (4102, 130473, pub_bar, 0.04898942272362892), Length: 2.1815822049468814, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 26 ms|Time for KNN: 26 ms|Heap fetches: 23|Max heap size: 15
426662 [4, 2, 4, 0] 4 [0, 2]|Found route: [POIs: (3014, 363419, pharmacy, 5.265490659764612), (2167, 363416, atm_bank, 0.11541312930332348), (3012, 363020, pharmacy, 0.4261940579531122), (1653, 363424, restaurant, 0.32416802313197113), Length: 6.131265870153019, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 32 ms|Time for KNN: 31 ms|Heap fetches: 18|Max heap size: 14
393278 [4, 4, 4, 3] 4 [0, 2]|Found route: [POIs: (3045, 395420, pharmacy, 1.2602894036747259), (3131, 335056, pharmacy, 0.5985114917267897), (3131, 335056, pharmacy, 0.0), (2697, 335053, movie_theater, 0.03908298366158162), Length: 1.8978838790630972, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 34 ms|Time for KNN: 33 ms|Heap fetches: 32|Max heap size: 24
224446 [1, 4, 1, 4] 4 [0, 2]|Found route: [POIs: (2056, 225418, coffee_shop, 0.6862910303491119), (3255, 225660, pharmacy, 0.28956072614287176), (1566, 166121, coffee_shop, 0.13301160325408554), (3255, 225660, pharmacy, 0.13301160325408554), Length: 1.2418749630001547, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 20 ms|Time for KNN: 19 ms|Heap fetches: 27|Max heap size: 27
162679 [2, 5, 2, 6] 4 [0, 2]|Found route: [POIs: (2228, 161333, atm_bank, 1.5796443424442745), (3842, 162203, pub_bar, 0.8824151460308408), (2574, 162203, atm_bank, 0.0), (4519, 162144, gas_station, 0.38723698815116175), Length: 2.8492964766262774, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1011 ms|Time for KNN: 1009 ms|Heap fetches: 727|Max heap size: 687
279483 [2, 6, 2, 0] 4 [0, 2]|Found route: [POIs: (2550, 354297, atm_bank, 3.754894959005059), (4430, 354980, gas_station, 1.1005628332103412), (2548, 354932, atm_bank, 0.30669910477182444), (1832, 355011, restaurant, 0.3178932517694848), Length: 5.4800501487567095, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 94 ms|Time for KNN: 93 ms|Heap fetches: 22|Max heap size: 21
317365 [5, 0, 2, 5] 4 [0, 3]|Found route: [POIs: (4167, 317266, pub_bar, 0.5989112302463274), (913, 316159, restaurant, 0.49947050958058), (2156, 316075, atm_bank, 0.020955538495216607), (3510, 316248, pub_bar, 0.07098078999486204), Length: 1.190318068316986, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 15 ms|Time for KNN: 14 ms|Heap fetches: 12|Max heap size: 12
110616 [1, 0, 5, 0] 4 [1, 3]|Found route: [POIs: (1548, 103389, coffee_shop, 2.3798279506562516), (1548, 103389, restaurant, 0.0), (4123, 103185, pub_bar, 0.2263548329318532), (1036, 103211, restaurant, 0.16500755298158162), Length: 2.7711903365696866, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 106 ms|Time for KNN: 105 ms|Heap fetches: 92|Max heap size: 88
281051 [4, 3, 4, 1] 4 [0, 2]|Found route: [POIs: (3315, 278020, pharmacy, 1.2076285040155714), (2747, 275432, movie_theater, 2.456124265504502), (3227, 275456, pharmacy, 0.4376239028388677), (857, 275287, coffee_shop, 0.16890836593258307), Length: 4.270285038291524, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 115 ms|Time for KNN: 114 ms|Heap fetches: 33|Max heap size: 33
207821 [0, 2, 2, 2] 4 [1, 3]|Found route: [POIs: (529, 208441, restaurant, 1.0028964818102981), (2247, 207385, atm_bank, 0.8562306420126355), (2543, 207401, atm_bank, 0.1799224400979746), (2543, 207401, atm_bank, 0.0), Length: 2.039049563920908, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 42 ms|Time for KNN: 42 ms|Heap fetches: 23|Max heap size: 15
294438 [6, 5, 5, 6] 4 [0, 3]|Found route: [POIs: (4517, 294319, gas_station, 0.2607491810996874), (3590, 294191, pub_bar, 0.048521269859787386), (3590, 294191, pub_bar, 0.0), (4419, 294191, gas_station, 0.0), Length: 0.3092704509594748, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 7 ms|Time for KNN: 6 ms|Heap fetches: 10|Max heap size: 8
342532 [2, 3, 5, 2] 4 [0, 3]|Found route: [POIs: (2324, 337938, atm_bank, 2.037551063338448), (2698, 326582, movie_theater, 0.24933739957029316), (4095, 326434, pub_bar, 0.16687123619015093), (2315, 338134, atm_bank, 0.2224317901449568), Length: 2.6761914892438488, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 139 ms|Time for KNN: 138 ms|Heap fetches: 88|Max heap size: 88
50556 [4, 5, 2, 4] 4 [0, 3]|Found route: [POIs: (2891, 50533, pharmacy, 0.2093205283112625), (3603, 55453, pub_bar, 1.50165084157707), (2522, 55460, atm_bank, 0.4516033679598668), (2883, 55497, pharmacy, 0.08876471842852116), Length: 2.25133945627672, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 26 ms|Time for KNN: 25 ms|Heap fetches: 14|Max heap size: 14
312082 [5, 1, 0, 5] 4 [0, 3]|Found route: [POIs: (4283, 302554, pub_bar, 1.8163842535979529), (836, 302383, coffee_shop, 0.2680655268605838), (836, 302383, restaurant, 0.0), (3574, 302383, pub_bar, 0.0), Length: 2.0844497804585367, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 47 ms|Time for KNN: 47 ms|Heap fetches: 45|Max heap size: 27
118388 [0, 4, 3, 4] 4 [1, 3]|Found route: [POIs: (1437, 114441, restaurant, 3.023865694457751), (3247, 114360, pharmacy, 0.25405337510510123), (2774, 113988, movie_theater, 0.22077750050168066), (3251, 113988, pharmacy, 0.0), Length: 3.4986965700645327, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1183 ms|Time for KNN: 1182 ms|Heap fetches: 451|Max heap size: 435
357125 [3, 2, 0, 3] 4 [0, 3]|Found route: [POIs: (2741, 310716, movie_theater, 3.846215832018862), (2109, 311437, atm_bank, 0.7051880460064792), (462, 310748, restaurant, 0.5823682582308845), (2695, 310697, movie_theater, 0.09673006292397915), Length: 5.230502199180205, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 152 ms|Time for KNN: 152 ms|Heap fetches: 62|Max heap size: 58
222564 [5, 3, 0, 5] 4 [0, 3]|Found route: [POIs: (3410, 207404, pub_bar, 1.8406621183315055), (2681, 204019, movie_theater, 1.2763048494068263), (413, 204019, restaurant, 0.0), (3679, 203472, pub_bar, 0.577378490361941), Length: 3.6943454581002726, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 300 ms|Time for KNN: 300 ms|Heap fetches: 47|Max heap size: 47
388286 [6, 3, 6, 4] 4 [0, 2]|Found route: [POIs: (4381, 379890, gas_station, 1.742352479963777), (2683, 375297, movie_theater, 2.0312636770516628), (4390, 373254, gas_station, 1.2487427340537924), (3283, 372716, pharmacy, 0.6399562471683036), Length: 5.662315138237536, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 310 ms|Time for KNN: 310 ms|Heap fetches: 34|Max heap size: 28
163787 [2, 0, 3, 0] 4 [1, 3]|Found route: [POIs: (2341, 183531, atm_bank, 0.610100412537548), (785, 183557, restaurant, 0.2707715041400157), (2777, 166597, movie_theater, 0.36820308569024207), (749, 166485, restaurant, 0.05049801772138955), Length: 1.2995730200891955, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 49 ms|Time for KNN: 49 ms|Heap fetches: 23|Max heap size: 23
55911 [6, 4, 3, 4] 4 [1, 3]|Found route: [POIs: (4529, 56235, gas_station, 0.6685022173154694), (2876, 56285, pharmacy, 1.0226901367195718), (2704, 56366, movie_theater, 0.2703424509867656), (2875, 56365, pharmacy, 0.056964730243144614), Length: 2.0184995352649513, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 40 ms|Time for KNN: 40 ms|Heap fetches: 44|Max heap size: 36
328465 [1, 5, 6, 1] 4 [0, 3]|Found route: [POIs: (2000, 327931, coffee_shop, 1.0323645366520333), (4332, 327931, pub_bar, 0.0), (4488, 187942, gas_station, 0.8516582640608097), (2034, 187940, coffee_shop, 0.17451105911056244), Length: 2.0585338598234055, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1155 ms|Time for KNN: 1152 ms|Heap fetches: 883|Max heap size: 883
10197 [0, 2, 0, 6] 4 [0, 2]|Found route: [POIs: (50, 10240, restaurant, 0.14722250477432347), (2366, 7553, atm_bank, 2.031819464014611), (95, 8190, restaurant, 0.5191696796924451), (4366, 8199, gas_station, 0.0534596942530626), Length: 2.751671342734443, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 168 ms|Time for KNN: 167 ms|Heap fetches: 101|Max heap size: 99
117970 [5, 3, 1, 3] 4 [1, 3]|Found route: [POIs: (4076, 114442, pub_bar, 1.7387092591389277), (2703, 114364, movie_theater, 0.43618952041038384), (2063, 113939, coffee_shop, 0.2906670546745349), (2774, 113988, movie_theater, 0.14247423745159365), Length: 2.6080400716754406, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 219 ms|Time for KNN: 218 ms|Heap fetches: 139|Max heap size: 87
251126 [6, 0, 6, 6] 4 [0, 2]|Found route: [POIs: (4413, 32588, gas_station, 1.7189525513164854), (641, 32590, restaurant, 0.10976748093025986), (4464, 33982, gas_station, 1.3186657512640576), (4464, 33982, gas_station, 0.0), Length: 3.147385783510803, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 83 ms|Time for KNN: 82 ms|Heap fetches: 39|Max heap size: 21
326468 [5, 6, 3, 5] 4 [0, 3]|Found route: [POIs: (3466, 326320, pub_bar, 0.21221623448574845), (4522, 318959, gas_station, 3.303219119638207), (2795, 300914, movie_theater, 0.5919585453317954), (4271, 300914, pub_bar, 0.0), Length: 4.107393899455751, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 8976 ms|Time for KNN: 8973 ms|Heap fetches: 1065|Max heap size: 1065
104962 [4, 1, 5, 1] 4 [1, 3]|Found route: [POIs: (3330, 103120, pharmacy, 0.6043758635152939), (1548, 103389, coffee_shop, 0.19087201336946177), (4122, 103047, pub_bar, 0.2201596943653755), (1547, 103051, coffee_shop, 0.20777472906026948), Length: 1.2231823003104005, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 34 ms|Time for KNN: 33 ms|Heap fetches: 32|Max heap size: 24
351482 [5, 5, 5, 2] 4 [0, 2]|Found route: [POIs: (4333, 275781, pub_bar, 2.772264964950355), (4333, 275781, pub_bar, 0.0), (3815, 275476, pub_bar, 0.1338807478834042), (2437, 275467, atm_bank, 0.15193707889954985), Length: 3.058082791733309, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 112 ms|Time for KNN: 112 ms|Heap fetches: 65|Max heap size: 60
59521 [4, 0, 0, 0] 4 [1, 3]|Found route: [POIs: (2987, 61694, pharmacy, 6.649616756152069), (1594, 61694, restaurant, 0.0), (817, 61715, restaurant, 0.14929237438721174), (817, 61715, restaurant, 0.0), Length: 6.798909130539281, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 12 ms|Time for KNN: 11 ms|Heap fetches: 10|Max heap size: 8
297373 [0, 4, 2, 4] 4 [1, 3]|Found route: [POIs: (1815, 307105, restaurant, 1.1419101610234836), (3090, 307091, pharmacy, 0.16279153150908143), (2585, 308253, atm_bank, 0.22043725776858206), (2890, 308150, pharmacy, 0.15973500341587749), Length: 1.6848739537170248, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 49 ms|Time for KNN: 48 ms|Heap fetches: 32|Max heap size: 26
311786 [6, 1, 1, 6] 4 [0, 3]|Found route: [POIs: (4481, 310526, gas_station, 1.14465005712636), (1854, 305562, coffee_shop, 2.4272711131709555), (1854, 305562, coffee_shop, 0.0), (4404, 295537, gas_station, 1.547155900885483), Length: 5.119077071182798, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 555 ms|Time for KNN: 554 ms|Heap fetches: 179|Max heap size: 121
262069 [3, 2, 3, 3] 4 [0, 2]|Found route: [POIs: (2741, 310716, movie_theater, 5.821561270445227), (2109, 311437, atm_bank, 0.7051880460064792), (2695, 310697, movie_theater, 0.6790983211548636), (2695, 310697, movie_theater, 0.0), Length: 7.20584763760657, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 636 ms|Time for KNN: 636 ms|Heap fetches: 73|Max heap size: 47
8518 [6, 5, 6, 0] 4 [0, 2]|Found route: [POIs: (4366, 8199, gas_station, 1.3052525880910568), (3436, 10079, pub_bar, 2.2541320889931806), (4417, 10283, gas_station, 0.6031961175875852), (50, 10240, restaurant, 0.5720383312377244), Length: 4.734619125909547, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 47 ms|Time for KNN: 47 ms|Heap fetches: 18|Max heap size: 16
282761 [1, 6, 6, 6] 4 [1, 3]|Found route: [POIs: (446, 360751, coffee_shop, 4.16473108125338), (4426, 361068, gas_station, 0.6654174521259463), (4430, 354980, gas_station, 1.2417731031387118), (4430, 354980, gas_station, 0.0), Length: 6.071921636518038, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 124 ms|Time for KNN: 123 ms|Heap fetches: 49|Max heap size: 27
416545 [4, 3, 5, 3] 4 [1, 3]|Found route: [POIs: (3386, 416535, pharmacy, 0.11274007627469779), (2728, 392427, movie_theater, 11.280610359464493), (3898, 392400, pub_bar, 0.027831389916167598), (2770, 392427, movie_theater, 0.027831389916167598), Length: 11.449013215571526, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1115 ms|Time for KNN: 1114 ms|Heap fetches: 138|Max heap size: 97
404373 [0, 1, 0, 2] 4 [0, 2]|Found route: [POIs: (498, 403942, restaurant, 0.8967419099218868), (498, 403942, coffee_shop, 0.0), (472, 349808, restaurant, 0.9499757754424176), (2335, 349780, atm_bank, 0.04078923934366696), Length: 1.8875069247079717, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 33 ms|Time for KNN: 32 ms|Heap fetches: 20|Max heap size: 19
364155 [0, 5, 1, 5] 4 [1, 3]|Found route: [POIs: (438, 354910, restaurant, 3.8070627385991225), (3438, 355732, pub_bar, 0.20920398209334073), (1431, 354456, coffee_shop, 1.7019302266170002), (4217, 278353, pub_bar, 0.3522413316671855), Length: 6.070438278976649, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 476 ms|Time for KNN: 475 ms|Heap fetches: 246|Max heap size: 164
78681 [3, 3, 5, 3] 4 [1, 3]|Found route: [POIs: (2778, 114075, movie_theater, 2.23928730153725), (2778, 114075, movie_theater, 0.0), (3846, 113977, pub_bar, 0.5543912776903479), (2774, 113988, movie_theater, 0.07168504444477791), Length: 2.865363623672376, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 69 ms|Time for KNN: 69 ms|Heap fetches: 35|Max heap size: 25
20667 [1, 0, 4, 1] 4 [0, 3]|Found route: [POIs: (166, 25435, coffee_shop, 3.720924277315567), (166, 25435, restaurant, 0.0), (2950, 25338, pharmacy, 0.1763977162797497), (165, 25405, coffee_shop, 0.14755209421603444), Length: 4.044874087811351, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 98 ms|Time for KNN: 97 ms|Heap fetches: 131|Max heap size: 43
328884 [4, 5, 4, 0] 4 [0, 2]|Found route: [POIs: (2928, 325900, pharmacy, 0.7874216382386561), (3809, 325985, pub_bar, 0.14043634910422145), (2936, 325849, pharmacy, 0.1624281503324191), (1522, 325849, restaurant, 0.0), Length: 1.0902861376752966, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 15 ms|Time for KNN: 14 ms|Heap fetches: 16|Max heap size: 16
132686 [6, 5, 2, 6] 4 [0, 3]|Found route: [POIs: (4491, 290756, gas_station, 0.7881300351529675), (3595, 292009, pub_bar, 0.8322073957170849), (2289, 292152, atm_bank, 0.18114029419490313), (4525, 292060, gas_station, 0.3268637623038986), Length: 2.1283414873688544, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 44 ms|Time for KNN: 43 ms|Heap fetches: 27|Max heap size: 27
413576 [4, 4, 1, 4] 4 [1, 3]|Found route: [POIs: (3266, 414476, pharmacy, 0.4720688819810248), (3266, 414476, pharmacy, 0.0), (1352, 415305, coffee_shop, 1.6710071732510487), (3386, 416535, pharmacy, 1.3853730950445782), Length: 3.5284491502766517, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 47 ms|Time for KNN: 47 ms|Heap fetches: 16|Max heap size: 16
414671 [5, 5, 5, 5] 4 [0, 2]|Found route: [POIs: (3732, 242308, pub_bar, 8.266833988217279), (3812, 242260, pub_bar, 0.37588210037613184), (3812, 242260, pub_bar, 0.0), (3812, 242260, pub_bar, 0.0), Length: 8.64271608859341, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 89 ms|Time for KNN: 89 ms|Heap fetches: 19|Max heap size: 13
62469 [5, 5, 2, 5] 4 [1, 3]|Found route: [POIs: (3968, 62387, pub_bar, 0.20736140148945248), (3968, 62387, pub_bar, 0.0), (2461, 61688, atm_bank, 0.8292251275914263), (4111, 190755, pub_bar, 0.34656375825825964), Length: 1.3831502873391386, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 19 ms|Time for KNN: 19 ms|Heap fetches: 18|Max heap size: 18
396641 [3, 6, 1, 3] 4 [0, 3]|Found route: [POIs: (2770, 392427, movie_theater, 2.8943244243366824), (4445, 237271, gas_station, 1.4427690214287068), (695, 237584, coffee_shop, 0.3230523810767849), (2730, 237539, movie_theater, 0.10910617941926598), Length: 4.76925200626144, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 330 ms|Time for KNN: 329 ms|Heap fetches: 54|Max heap size: 54
206867 [1, 2, 2, 1] 4 [0, 3]|Found route: [POIs: (1353, 204957, coffee_shop, 1.6931560286882354), (2226, 205336, atm_bank, 0.04462967005562069), (2544, 205336, atm_bank, 0.0), (1378, 204958, coffee_shop, 0.039345184529613345), Length: 1.7771308832734696, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 25 ms|Time for KNN: 25 ms|Heap fetches: 16|Max heap size: 14
82790 [6, 4, 1, 6] 4 [0, 3]|Found route: [POIs: (4368, 83687, gas_station, 1.3856923531166885), (3188, 88072, pharmacy, 2.737591353253091), (658, 88026, coffee_shop, 0.07756525039994988), (4487, 88016, gas_station, 0.17154235650037553), Length: 4.372391313270104, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 101 ms|Time for KNN: 101 ms|Heap fetches: 32|Max heap size: 32
407066 [1, 4, 0, 1] 4 [0, 3]|Found route: [POIs: (498, 403942, coffee_shop, 2.787105910061177), (3010, 349780, pharmacy, 0.9907650147860846), (472, 349808, restaurant, 0.04078923934366696), (457, 349651, coffee_shop, 0.19667900638418362), Length: 4.015339170575112, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 36 ms|Time for KNN: 35 ms|Heap fetches: 17|Max heap size: 17
142902 [1, 1, 1, 2] 4 [0, 2]|Found route: [POIs: (2002, 143014, coffee_shop, 0.25640581692943), (1839, 143154, coffee_shop, 0.07545121809125876), (1839, 143154, coffee_shop, 0.0), (2521, 143382, atm_bank, 0.18541947014125182), Length: 0.5172765051619406, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 34 ms|Time for KNN: 34 ms|Heap fetches: 57|Max heap size: 55
371142 [6, 5, 6, 3] 4 [0, 2]|Found route: [POIs: (4407, 381123, gas_station, 1.368280841991091), (3544, 381602, pub_bar, 0.671564181688323), (4406, 371065, gas_station, 1.871856263717638), (2699, 370865, movie_theater, 0.6353681811021776), Length: 4.547069468499229, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 566 ms|Time for KNN: 565 ms|Heap fetches: 137|Max heap size: 137
186192 [5, 0, 4, 0] 4 [1, 3]|Found route: [POIs: (3979, 186851, pub_bar, 0.3708888455052951), (1260, 186851, restaurant, 0.0), (3152, 186959, pharmacy, 0.20028984094711608), (1910, 186962, restaurant, 0.0284722417107341), Length: 0.5996509281631454, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 59 ms|Time for KNN: 58 ms|Heap fetches: 88|Max heap size: 88
189526 [2, 0, 6, 2] 4 [0, 3]|Found route: [POIs: (2186, 190209, atm_bank, 1.0951765478257383), (1217, 237223, restaurant, 0.3290059227773756), (4445, 237271, gas_station, 0.573654965638724), (2419, 237278, atm_bank, 0.3251950075079803), Length: 2.3230324437498178, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2034 ms|Time for KNN: 2029 ms|Heap fetches: 1867|Max heap size: 1867
227876 [3, 5, 3, 1] 4 [0, 2]|Found route: [POIs: (2794, 166640, movie_theater, 6.321894088096994), (3478, 166617, pub_bar, 0.4420933944058165), (2777, 166597, movie_theater, 0.04855426596881568), (135, 166499, coffee_shop, 0.12541986028442803), Length: 6.937961608756054, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 765 ms|Time for KNN: 765 ms|Heap fetches: 106|Max heap size: 66
288241 [5, 1, 5, 1] 4 [0, 2]|Found route: [POIs: (4217, 278353, pub_bar, 8.863741375045334), (1431, 354456, coffee_shop, 0.35224133166718546), (3438, 355732, pub_bar, 1.701930226617), (440, 355728, coffee_shop, 0.23184627739721425), Length: 11.149759210726733, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 106 ms|Time for KNN: 105 ms|Heap fetches: 42|Max heap size: 28
140258 [0, 1, 0, 0] 4 [0, 2]|Found route: [POIs: (1507, 298196, restaurant, 0.39231343244467415), (1507, 298196, coffee_shop, 0.0), (1753, 298169, restaurant, 0.06964008221035407), (1753, 298169, restaurant, 0.0), Length: 0.4619535146550282, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 4 ms|Time for KNN: 3 ms|Heap fetches: 7|Max heap size: 5
127128 [0, 1, 0, 6] 4 [0, 2]|Found route: [POIs: (77, 127178, restaurant, 0.08853138901496495), (77, 127178, coffee_shop, 0.0), (1045, 127199, restaurant, 0.36605899851375834), (4420, 137167, gas_station, 0.5382191789895103), Length: 0.9928095665182336, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 135 ms|Time for KNN: 134 ms|Heap fetches: 187|Max heap size: 183
269169 [0, 4, 6, 4] 4 [1, 3]|Found route: [POIs: (589, 270785, restaurant, 1.97221282038797), (3087, 271031, pharmacy, 0.4807697198806147), (4441, 272791, gas_station, 2.0230109381802084), (2854, 272358, pharmacy, 0.3332147365858877), Length: 4.809208215034681, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 300 ms|Time for KNN: 300 ms|Heap fetches: 118|Max heap size: 108
