Query|PNE_route|Route|Time|Time_PNE|Time_KNN|Time_Dijkstra|Heap_fetches|Heap_max_size
197453 [0, 1, 1, 1, 6] 5 [1, 3]|PNE route: [POIs: (1234, 195711, restaurant, 2.1105850006280202), (1234, 195711, coffee_shop, 0.0), (1234, 195711, coffee_shop, 0.0), (1234, 195711, coffee_shop, 0.0), (4510, 197552, gas_station, 0.8085865179152615), Length: 2.9191715185432816, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1234, 195711, restaurant, 2.1105850006280202), (1234, 195711, coffee_shop, 0.0), (1234, 195711, coffee_shop, 0.0), (1234, 195711, coffee_shop, 0.0), (4510, 197552, gas_station, 0.8085865179152615), Length: 2.9191715185432816, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 607 ms|Time for PNE: 509 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
343210 [4, 4, 6, 4, 3] 5 [1, 3]|PNE route: [POIs: (3111, 339827, pharmacy, 0.6705645939599014), (3111, 339827, pharmacy, 0.0), (4433, 339757, gas_station, 0.5784382573831091), (3144, 338496, pharmacy, 1.5842732710487637), (2702, 337770, movie_theater, 0.42372841617489854), Length: 3.257004538566673, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3111, 339827, pharmacy, 0.6705645939599014), (3111, 339827, pharmacy, 0.0), (4433, 339757, gas_station, 0.5784382573831091), (3111, 339827, pharmacy, 0.5784382573831091), (2702, 337770, movie_theater, 1.5135896979051546), Length: 3.341030806631274, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 27560 ms|Time for PNE: 1165 ms|Time for KNN: 435 ms|Time for Dijkstra: 25742 ms|Heap fetches: 143|Max heap size: 16
315483 [4, 2, 4, 6, 1] 5 [0, 2]|PNE route: [POIs: (3301, 309687, pharmacy, 3.1332069889262013), (2331, 309716, atm_bank, 0.024863788706209845), (3105, 309860, pharmacy, 0.1056145951607611), (4481, 310526, gas_station, 0.6418105406471779), (37, 309860, coffee_shop, 0.6418105406471779), Length: 4.547306454087528, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3301, 309687, pharmacy, 3.1332069889262013), (2331, 309716, atm_bank, 0.024863788706209845), (3301, 309687, pharmacy, 0.024863788706209845), (4481, 310526, gas_station, 0.7418107907565474), (37, 309860, coffee_shop, 0.6418105406471779), Length: 4.566555897742346, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 36426 ms|Time for PNE: 1543 ms|Time for KNN: 223 ms|Time for Dijkstra: 34453 ms|Heap fetches: 78|Max heap size: 19
24409 [3, 3, 3, 6, 1] 5 [0, 2]|PNE route: [POIs: (2722, 255396, movie_theater, 7.782661235282143), (2722, 255396, movie_theater, 0.0), (2722, 255396, movie_theater, 0.0), (4515, 252558, gas_station, 1.1787468220398007), (617, 252644, coffee_shop, 0.4226298574296198), Length: 9.384037914751563, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2722, 255396, movie_theater, 7.782661235282143), (2722, 255396, movie_theater, 0.0), (2722, 255396, movie_theater, 0.0), (4515, 252558, gas_station, 1.1787468220398007), (617, 252644, coffee_shop, 0.4226298574296198), Length: 9.384037914751563, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1105 ms|Time for PNE: 1017 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
283513 [2, 4, 6, 4, 2] 5 [1, 3]|PNE route: [POIs: (2275, 283883, atm_bank, 3.3257380394751035), (2854, 272358, pharmacy, 7.154063329535533), (4441, 272791, gas_station, 0.3332147365858877), (2854, 272358, pharmacy, 0.3332147365858877), (2119, 272527, atm_bank, 0.18571236428869858), Length: 11.331943206471111, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2275, 283883, atm_bank, 3.3257380394751035), (2854, 272358, pharmacy, 7.154063329535533), (4441, 272791, gas_station, 0.3332147365858877), (2854, 272358, pharmacy, 0.3332147365858877), (2119, 272527, atm_bank, 0.18571236428869858), Length: 11.331943206471111, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 278 ms|Time for PNE: 107 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
401568 [5, 2, 5, 4, 1] 5 [0, 2]|PNE route: [POIs: (3456, 335308, pub_bar, 1.6867396478895733), (2351, 335386, atm_bank, 0.17561314753842658), (3456, 335308, pub_bar, 0.1756131475384266), (3130, 335370, pharmacy, 0.11225411363881489), (1573, 395633, coffee_shop, 0.345162756257552), Length: 2.4953828128627933, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3456, 335308, pub_bar, 1.6867396478895733), (2351, 335386, atm_bank, 0.17561314753842658), (3456, 335308, pub_bar, 0.1756131475384266), (3130, 335370, pharmacy, 0.11225411363881489), (1573, 395633, coffee_shop, 0.345162756257552), Length: 2.4953828128627933, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2232 ms|Time for PNE: 1951 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
298940 [1, 3, 5, 0, 5] 5 [2, 4]|PNE route: [POIs: (409, 298932, coffee_shop, 0.15443893753694052), (2712, 299046, movie_theater, 0.4838463153786312), (4014, 299045, pub_bar, 0.10723718911330009), (1368, 299065, restaurant, 0.013876708625004761), (4014, 299045, pub_bar, 0.013876708625004761), Length: 0.7732758592788813, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (409, 298932, coffee_shop, 0.15443893753694052), (2712, 299046, movie_theater, 0.4838463153786312), (4014, 299045, pub_bar, 0.10723718911330009), (1368, 299065, restaurant, 0.013876708625004761), (4014, 299045, pub_bar, 0.013876708625004761), Length: 0.7732758592788813, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1472 ms|Time for PNE: 1041 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
46713 [5, 2, 5, 4, 0] 5 [0, 2]|PNE route: [POIs: (3603, 55453, pub_bar, 3.0298151156447233), (2522, 55460, atm_bank, 0.4516033679598668), (3603, 55453, pub_bar, 0.4516033679598668), (3072, 55463, pharmacy, 0.3790092012728491), (1237, 55452, restaurant, 0.01826355627588902), Length: 4.330294609113194, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3603, 55453, pub_bar, 3.0298151156447233), (2522, 55460, atm_bank, 0.4516033679598668), (3603, 55453, pub_bar, 0.4516033679598668), (3072, 55463, pharmacy, 0.3790092012728491), (1237, 55452, restaurant, 0.01826355627588902), Length: 4.330294609113194, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 844 ms|Time for PNE: 411 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
180957 [0, 2, 1, 2, 1] 5 [1, 3]|PNE route: [POIs: (1600, 172218, restaurant, 0.7802137894743785), (2622, 172216, atm_bank, 0.07221641101325073), (1875, 172216, coffee_shop, 0.0), (2622, 172216, atm_bank, 0.0), (1875, 172216, coffee_shop, 0.0), Length: 0.8524302004876292, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1600, 172218, restaurant, 0.7802137894743785), (2622, 172216, atm_bank, 0.07221641101325073), (1875, 172216, coffee_shop, 0.0), (2622, 172216, atm_bank, 0.0), (1875, 172216, coffee_shop, 0.0), Length: 0.8524302004876292, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3227 ms|Time for PNE: 2807 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
403035 [1, 5, 5, 5, 1] 5 [1, 3]|PNE route: [POIs: (1691, 331722, coffee_shop, 3.6246778244816924), (3704, 331722, pub_bar, 0.0), (3704, 331722, pub_bar, 0.0), (3704, 331722, pub_bar, 0.0), (1691, 331722, coffee_shop, 0.0), Length: 3.6246778244816924, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1691, 331722, coffee_shop, 3.6246778244816924), (3704, 331722, pub_bar, 0.0), (3704, 331722, pub_bar, 0.0), (3704, 331722, pub_bar, 0.0), (1691, 331722, coffee_shop, 0.0), Length: 3.6246778244816924, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 217 ms|Time for PNE: 134 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
188987 [1, 3, 3, 5, 3] 5 [2, 4]|PNE route: [POIs: (887, 189667, coffee_shop, 0.8226339418740105), (2738, 189652, movie_theater, 0.028136372544075465), (2738, 189652, movie_theater, 0.0), (3828, 189667, pub_bar, 0.028136372544075465), (2738, 189652, movie_theater, 0.028136372544075465), Length: 0.9070430595062368, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (887, 189667, coffee_shop, 0.8226339418740105), (2738, 189652, movie_theater, 0.028136372544075465), (2738, 189652, movie_theater, 0.0), (3828, 189667, pub_bar, 0.028136372544075465), (2738, 189652, movie_theater, 0.028136372544075465), Length: 0.9070430595062368, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 122 ms|Time for PNE: 39 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
313281 [3, 2, 3, 6, 4] 5 [0, 2]|PNE route: [POIs: (2695, 310697, movie_theater, 1.5852994866657937), (2109, 311437, atm_bank, 0.6790983211548633), (2695, 310697, movie_theater, 0.6790983211548636), (4481, 310526, gas_station, 0.9185823850637844), (3105, 309860, pharmacy, 0.6418105406471779), Length: 4.503889054686483, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2695, 310697, movie_theater, 1.5852994866657937), (2109, 311437, atm_bank, 0.6790983211548633), (2695, 310697, movie_theater, 0.6790983211548636), (4481, 310526, gas_station, 0.9185823850637844), (3105, 309860, pharmacy, 0.6418105406471779), Length: 4.503889054686483, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 358 ms|Time for PNE: 275 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
78124 [6, 4, 1, 4, 4] 5 [1, 3]|PNE route: [POIs: (4365, 78315, gas_station, 0.5340731493908276), (3038, 81259, pharmacy, 0.3591839916273484), (263, 81325, coffee_shop, 0.06826044872864967), (3038, 81259, pharmacy, 0.06826044872864966), (3038, 81259, pharmacy, 0.0), Length: 1.0297780384754753, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4365, 78315, gas_station, 0.5340731493908276), (3038, 81259, pharmacy, 0.3591839916273484), (263, 81325, coffee_shop, 0.06826044872864967), (3038, 81259, pharmacy, 0.06826044872864966), (3038, 81259, pharmacy, 0.0), Length: 1.0297780384754753, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 87 ms|Time for PNE: 4 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
226199 [1, 1, 2, 0, 2] 5 [2, 4]|PNE route: [POIs: (805, 233215, coffee_shop, 1.2632135842609404), (805, 233215, coffee_shop, 0.0), (2263, 233005, atm_bank, 0.06363642450109454), (806, 232995, restaurant, 0.02734378043990012), (2263, 233005, atm_bank, 0.02734378043990012), Length: 1.3815375696418353, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (805, 233215, coffee_shop, 1.2632135842609404), (805, 233215, coffee_shop, 0.0), (2263, 233005, atm_bank, 0.06363642450109454), (806, 232995, restaurant, 0.02734378043990012), (2263, 233005, atm_bank, 0.02734378043990012), Length: 1.3815375696418353, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 145 ms|Time for PNE: 62 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
225360 [4, 3, 2, 4, 2] 5 [2, 4]|PNE route: [POIs: (3255, 225660, pharmacy, 0.7498766966206767), (2794, 166640, movie_theater, 0.9292307635866884), (2201, 166188, atm_bank, 0.29857394327356623), (3071, 166243, pharmacy, 0.014863262497621403), (2201, 166188, atm_bank, 0.014863262497621403), Length: 2.0074079284761743, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3255, 225660, pharmacy, 0.7498766966206767), (2794, 166640, movie_theater, 0.9292307635866884), (2201, 166188, atm_bank, 0.29857394327356623), (3071, 166243, pharmacy, 0.014863262497621403), (2201, 166188, atm_bank, 0.014863262497621403), Length: 2.0074079284761743, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 146 ms|Time for PNE: 63 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
343687 [6, 5, 6, 6, 4] 5 [0, 2]|PNE route: [POIs: (4433, 339757, gas_station, 2.392308715514133), (3878, 339278, pub_bar, 0.6579728534481543), (4433, 339757, gas_station, 0.6579728534481545), (4433, 339757, gas_station, 0.0), (3111, 339827, pharmacy, 0.5784382573831091), Length: 4.286692679793551, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4433, 339757, gas_station, 2.392308715514133), (3878, 339278, pub_bar, 0.6579728534481543), (4433, 339757, gas_station, 0.6579728534481545), (4433, 339757, gas_station, 0.0), (3111, 339827, pharmacy, 0.5784382573831091), Length: 4.286692679793551, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 509 ms|Time for PNE: 427 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
122437 [0, 5, 0, 6, 1] 5 [0, 2]|PNE route: [POIs: (1624, 126339, restaurant, 0.4311436814263203), (4157, 126370, pub_bar, 0.11385874555386605), (1623, 126173, restaurant, 0.11816780160713139), (4442, 126176, gas_station, 0.19973587264002068), (1623, 126173, coffee_shop, 0.19973587264002066), Length: 1.062641973867359, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1624, 126339, restaurant, 0.4311436814263203), (4157, 126370, pub_bar, 0.11385874555386605), (1624, 126339, restaurant, 0.11385874555386603), (4442, 126176, gas_station, 0.2908341875547078), (1623, 126173, coffee_shop, 0.19973587264002066), Length: 1.1494312327287808, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 27589 ms|Time for PNE: 136 ms|Time for KNN: 31 ms|Time for Dijkstra: 27223 ms|Heap fetches: 47|Max heap size: 11
33129 [6, 1, 2, 5, 2] 5 [2, 4]|PNE route: [POIs: (4515, 252558, gas_station, 2.0675048257429993), (617, 252644, coffee_shop, 0.4226298574296198), (2626, 252725, atm_bank, 0.06991796173316059), (3922, 252718, pub_bar, 0.1732745703553562), (2626, 252725, atm_bank, 0.17327457035535618), Length: 2.906601785616492, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4515, 252558, gas_station, 2.0675048257429993), (617, 252644, coffee_shop, 0.4226298574296198), (2626, 252725, atm_bank, 0.06991796173316059), (3922, 252718, pub_bar, 0.1732745703553562), (2626, 252725, atm_bank, 0.17327457035535618), Length: 2.906601785616492, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 98 ms|Time for PNE: 14 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
19542 [6, 0, 6, 2, 6] 5 [0, 2]|PNE route: [POIs: (4461, 24323, gas_station, 4.562134334748864), (716, 24320, restaurant, 0.09303147540543066), (4461, 24323, gas_station, 0.09303147540543064), (2393, 24254, atm_bank, 0.07724950337882128), (4461, 24323, gas_station, 0.07724950337882128), Length: 4.902696292317367, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4461, 24323, gas_station, 4.562134334748864), (716, 24320, restaurant, 0.09303147540543066), (4461, 24323, gas_station, 0.09303147540543064), (2393, 24254, atm_bank, 0.07724950337882128), (4461, 24323, gas_station, 0.07724950337882128), Length: 4.902696292317367, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 212 ms|Time for PNE: 129 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
155845 [5, 2, 5, 5, 1] 5 [0, 2]|PNE route: [POIs: (3746, 167589, pub_bar, 1.5242805110056477), (2570, 167605, atm_bank, 0.12970854898035195), (3746, 167589, pub_bar, 0.12970854898035192), (3746, 167589, pub_bar, 0.0), (8, 167516, coffee_shop, 0.11820772951510956), Length: 1.9019053384814613, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3746, 167589, pub_bar, 1.5242805110056477), (2570, 167605, atm_bank, 0.12970854898035195), (3746, 167589, pub_bar, 0.12970854898035192), (3746, 167589, pub_bar, 0.0), (8, 167516, coffee_shop, 0.11820772951510956), Length: 1.9019053384814613, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 157 ms|Time for PNE: 74 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
399857 [3, 3, 2, 0, 2] 5 [2, 4]|PNE route: [POIs: (2721, 241637, movie_theater, 3.0930714484834723), (2721, 241637, movie_theater, 0.0), (2295, 241941, atm_bank, 0.2243611427751827), (349, 241753, restaurant, 0.050904177386855556), (2295, 241941, atm_bank, 0.050904177386855556), Length: 3.419240946032366, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2721, 241637, movie_theater, 3.0930714484834723), (2721, 241637, movie_theater, 0.0), (2295, 241941, atm_bank, 0.2243611427751827), (349, 241753, restaurant, 0.050904177386855556), (2295, 241941, atm_bank, 0.050904177386855556), Length: 3.419240946032366, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 99 ms|Time for PNE: 17 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
272536 [2, 2, 5, 2, 4] 5 [1, 3]|PNE route: [POIs: (2660, 275363, atm_bank, 3.7781648148749096), (2660, 275363, atm_bank, 0.0), (4215, 275289, pub_bar, 0.11437489675461117), (2660, 275363, atm_bank, 0.11437489675461117), (3228, 275384, pharmacy, 0.19472857027828044), Length: 4.201643178662412, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2660, 275363, atm_bank, 3.7781648148749096), (2660, 275363, atm_bank, 0.0), (4215, 275289, pub_bar, 0.11437489675461117), (2660, 275363, atm_bank, 0.11437489675461117), (3228, 275384, pharmacy, 0.19472857027828044), Length: 4.201643178662412, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 258 ms|Time for PNE: 174 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
336898 [5, 6, 0, 5, 0] 5 [2, 4]|PNE route: [POIs: (3878, 339278, pub_bar, 1.63160594525418), (4433, 339757, gas_station, 0.6579728534481545), (1061, 339385, restaurant, 0.7980938338996432), (3874, 339365, pub_bar, 0.052888730145835394), (1061, 339385, restaurant, 0.052888730145835394), Length: 3.1934500928936496, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3878, 339278, pub_bar, 1.63160594525418), (4433, 339757, gas_station, 0.6579728534481545), (1061, 339385, restaurant, 0.7980938338996432), (3874, 339365, pub_bar, 0.052888730145835394), (1061, 339385, restaurant, 0.052888730145835394), Length: 3.1934500928936496, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 791 ms|Time for PNE: 709 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
212715 [6, 2, 4, 2, 6] 5 [1, 3]|PNE route: [POIs: (4412, 210654, gas_station, 1.1962371611965892), (2125, 212515, atm_bank, 0.4631417459083808), (2865, 210398, pharmacy, 1.4071532782304454), (2125, 212515, atm_bank, 1.4071532782304457), (4412, 210654, gas_station, 0.46314174590838086), Length: 4.936827209474242, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4412, 210654, gas_station, 1.1962371611965892), (2125, 212515, atm_bank, 0.4631417459083808), (2865, 210398, pharmacy, 1.4071532782304454), (2125, 212515, atm_bank, 1.4071532782304457), (4412, 210654, gas_station, 0.46314174590838086), Length: 4.936827209474242, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 159 ms|Time for PNE: 76 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
32823 [1, 6, 1, 0, 5] 5 [0, 2]|PNE route: [POIs: (617, 252644, coffee_shop, 2.13219032804842), (4515, 252558, gas_station, 0.4226298574296198), (617, 252644, coffee_shop, 0.4226298574296198), (617, 252644, restaurant, 0.0), (3922, 252718, pub_bar, 0.14050402158432426), Length: 3.117954064491984, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (617, 252644, coffee_shop, 2.13219032804842), (4515, 252558, gas_station, 0.4226298574296198), (617, 252644, coffee_shop, 0.4226298574296198), (617, 252644, restaurant, 0.0), (3922, 252718, pub_bar, 0.14050402158432426), Length: 3.117954064491984, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 100 ms|Time for PNE: 16 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
178803 [0, 0, 3, 0, 1] 5 [1, 3]|PNE route: [POIs: (520, 179002, restaurant, 0.21119752532191635), (520, 179002, restaurant, 0.0), (2726, 179330, movie_theater, 0.12956284114628877), (18, 178732, restaurant, 0.10924354363534075), (18, 178732, coffee_shop, 0.0), Length: 0.4500039101035459, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (18, 178732, restaurant, 0.33299229101302297), (18, 178732, restaurant, 0.0), (2726, 179330, movie_theater, 0.10924354363534075), (18, 178732, restaurant, 0.10924354363534075), (18, 178732, coffee_shop, 0.0), Length: 0.5514793782837044, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 61211 ms|Time for PNE: 107 ms|Time for KNN: 695 ms|Time for Dijkstra: 60200 ms|Heap fetches: 145|Max heap size: 38
286524 [2, 5, 2, 0, 4] 5 [0, 2]|PNE route: [POIs: (2592, 278204, atm_bank, 7.158087078863149), (4217, 278353, pub_bar, 0.4012406266420431), (2592, 278204, atm_bank, 0.40124062664204313), (847, 278293, restaurant, 0.06856294885578482), (3315, 278020, pharmacy, 0.04528889434456315), Length: 8.074420175347583, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2592, 278204, atm_bank, 7.158087078863149), (4217, 278353, pub_bar, 0.4012406266420431), (2592, 278204, atm_bank, 0.40124062664204313), (847, 278293, restaurant, 0.06856294885578482), (3315, 278020, pharmacy, 0.04528889434456315), Length: 8.074420175347583, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 133 ms|Time for PNE: 50 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
290667 [1, 0, 3, 0, 6] 5 [1, 3]|PNE route: [POIs: (1909, 299711, coffee_shop, 3.007185933087564), (1909, 299711, restaurant, 0.0), (2787, 299711, movie_theater, 0.0), (1909, 299711, restaurant, 0.0), (4517, 294319, gas_station, 1.059886543591318), Length: 4.067072476678882, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1909, 299711, coffee_shop, 3.007185933087564), (1909, 299711, restaurant, 0.0), (2787, 299711, movie_theater, 0.0), (1909, 299711, restaurant, 0.0), (4517, 294319, gas_station, 1.059886543591318), Length: 4.067072476678882, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6428 ms|Time for PNE: 6346 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
253568 [5, 6, 5, 0, 4] 5 [0, 2]|PNE route: [POIs: (3730, 254070, pub_bar, 1.8243280890463807), (4485, 256936, gas_station, 0.5938689185549455), (3612, 257423, pub_bar, 0.5620475056574736), (341, 257423, restaurant, 0.0), (3061, 257466, pharmacy, 0.041393453970654595), Length: 3.0216379672294544, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3593, 292043, pub_bar, 2.121444656896505), (4525, 292060, gas_station, 0.2162867191059541), (3593, 292043, pub_bar, 0.2162867191059541), (318, 292147, restaurant, 0.35873635570124657), (3040, 292134, pharmacy, 0.19068866873589793), Length: 3.103443119545558, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 12746 ms|Time for PNE: 148 ms|Time for KNN: 26 ms|Time for Dijkstra: 12362 ms|Heap fetches: 24|Max heap size: 7
336439 [2, 6, 3, 2, 3] 5 [2, 4]|PNE route: [POIs: (2661, 304128, atm_bank, 2.5196932735111006), (4379, 304074, gas_station, 0.9136746036571621), (2694, 301946, movie_theater, 0.6532379283503441), (2488, 319907, atm_bank, 0.5198903068591164), (2694, 301946, movie_theater, 0.5198903068591163), Length: 5.126386419236839, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2661, 304128, atm_bank, 2.5196932735111006), (4379, 304074, gas_station, 0.9136746036571621), (2694, 301946, movie_theater, 0.6532379283503441), (2488, 319907, atm_bank, 0.5198903068591164), (2694, 301946, movie_theater, 0.5198903068591163), Length: 5.126386419236839, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3791 ms|Time for PNE: 3708 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
344763 [4, 3, 0, 6, 0] 5 [2, 4]|PNE route: [POIs: (2856, 344636, pharmacy, 0.7695152574068583), (2702, 337770, movie_theater, 0.9324956391637812), (514, 338630, restaurant, 0.8386648988427589), (4446, 345625, gas_station, 0.9479105495041708), (673, 345679, restaurant, 0.6086435533218869), Length: 4.097229898239457, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2856, 344636, pharmacy, 0.7695152574068583), (2702, 337770, movie_theater, 0.9324956391637812), (813, 344691, restaurant, 1.2044194328671485), (4446, 345625, gas_station, 0.6815669758487075), (813, 344691, restaurant, 0.6815669758487075), Length: 4.269564281135203, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 136141 ms|Time for PNE: 14279 ms|Time for KNN: 5605 ms|Time for Dijkstra: 116146 ms|Heap fetches: 1904|Max heap size: 67
62201 [5, 2, 5, 3, 1] 5 [0, 2]|PNE route: [POIs: (4115, 58238, pub_bar, 2.8917719296915587), (2117, 58238, atm_bank, 0.0), (4115, 58238, pub_bar, 0.0), (2692, 57721, movie_theater, 1.1783123769936819), (317, 57718, coffee_shop, 0.05191636888311621), Length: 4.122000675568357, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4115, 58238, pub_bar, 2.8917719296915587), (2117, 58238, atm_bank, 0.0), (4115, 58238, pub_bar, 0.0), (2692, 57721, movie_theater, 1.1783123769936819), (317, 57718, coffee_shop, 0.05191636888311621), Length: 4.122000675568357, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 243 ms|Time for PNE: 159 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
