Query|PNE_route|Route|Time|Time_PNE|Time_KNN|Time_Dijkstra|Heap_fetches|Heap_max_size
202092 [6, 0, 0, 0, 2, 0, 6] 7 [1, 3]|PNE route: [POIs: (4498, 208492, gas_station, 1.7295453631876452), (529, 208441, restaurant, 0.2746545625342436), (529, 208441, restaurant, 0.0), (529, 208441, restaurant, 0.0), (2247, 207385, atm_bank, 0.8562306420126355), (529, 208441, restaurant, 0.8562306420126357), (4498, 208492, gas_station, 0.2746545625342436), Length: 3.9913157722814034, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4498, 208492, gas_station, 1.7295453631876452), (529, 208441, restaurant, 0.2746545625342436), (529, 208441, restaurant, 0.0), (529, 208441, restaurant, 0.0), (2247, 207385, atm_bank, 0.8562306420126355), (529, 208441, restaurant, 0.8562306420126357), (4498, 208492, gas_station, 0.2746545625342436), Length: 3.9913157722814034, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 288795 ms|Time for PNE: 288685 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
316414 [1, 3, 4, 0, 4, 0, 3] 7 [2, 4]|PNE route: [POIs: (537, 325034, coffee_shop, 4.1418422909858705), (2698, 326582, movie_theater, 0.4544070404583448), (3267, 326578, pharmacy, 0.014232524356501769), (1131, 326577, restaurant, 0.027164050947178067), (3267, 326578, pharmacy, 0.027164050947178067), (1131, 326577, restaurant, 0.027164050947178067), (2698, 326582, movie_theater, 0.041396575303679836), Length: 4.7333705839459315, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (537, 325034, coffee_shop, 4.1418422909858705), (2698, 326582, movie_theater, 0.4544070404583448), (3267, 326578, pharmacy, 0.014232524356501769), (1131, 326577, restaurant, 0.027164050947178067), (3267, 326578, pharmacy, 0.027164050947178067), (1131, 326577, restaurant, 0.027164050947178067), (2698, 326582, movie_theater, 0.041396575303679836), Length: 4.7333705839459315, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1959 ms|Time for PNE: 1850 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
208416 [3, 4, 5, 6, 6, 4, 4] 7 [1, 5]|PNE route: [POIs: (2681, 204019, movie_theater, 2.297376334427077), (3097, 203686, pharmacy, 0.4918654243834437), (3479, 203895, pub_bar, 0.274717719353191), (4496, 205493, gas_station, 0.9223551342362888), (4496, 205493, gas_station, 0.0), (3304, 204958, pharmacy, 0.7277781312112683), (3304, 204958, pharmacy, 0.0), Length: 4.714092743611269, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2681, 204019, movie_theater, 2.297376334427077), (3097, 203686, pharmacy, 0.4918654243834437), (3479, 203895, pub_bar, 0.274717719353191), (4496, 205493, gas_station, 0.9223551342362888), (4496, 205493, gas_station, 0.0), (3097, 203686, pharmacy, 1.0043225662190982), (3097, 203686, pharmacy, 0.0), Length: 4.990637178619099, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 4141 ms|Time for PNE: 1322 ms|Time for KNN: 0 ms|Time for Dijkstra: 2579 ms|Heap fetches: 1|Max heap size: 1
360514 [3, 3, 6, 5, 6, 0, 5] 7 [2, 4]|PNE route: [POIs: (2747, 275432, movie_theater, 3.6409578041767894), (2747, 275432, movie_theater, 0.0), (4526, 276863, gas_station, 0.9727728842856274), (4333, 275781, pub_bar, 0.8176463489422728), (4526, 276863, gas_station, 0.8176463489422728), (856, 275461, restaurant, 1.0323585617693136), (3815, 275476, pub_bar, 0.08889547639075177), Length: 7.370277424507028, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2747, 275432, movie_theater, 3.6409578041767894), (2747, 275432, movie_theater, 0.0), (4526, 276863, gas_station, 0.9727728842856274), (4333, 275781, pub_bar, 0.8176463489422728), (4526, 276863, gas_station, 0.8176463489422728), (856, 275461, restaurant, 1.0323585617693136), (3815, 275476, pub_bar, 0.08889547639075177), Length: 7.370277424507028, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1795 ms|Time for PNE: 1665 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
404449 [2, 4, 1, 6, 5, 6, 5] 7 [3, 5]|PNE route: [POIs: (2397, 405353, atm_bank, 0.45078279611100125), (3244, 405431, pharmacy, 0.3208693690693858), (498, 403942, coffee_shop, 1.2833373767786258), (4538, 402564, gas_station, 1.1148952019188618), (3715, 402518, pub_bar, 0.2205813992176387), (4538, 402564, gas_station, 0.22058139921763867), (3715, 402518, pub_bar, 0.2205813992176387), Length: 3.8316289415307905, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2397, 405353, atm_bank, 0.45078279611100125), (3244, 405431, pharmacy, 0.3208693690693858), (498, 403942, coffee_shop, 1.2833373767786258), (4538, 402564, gas_station, 1.1148952019188618), (3715, 402518, pub_bar, 0.2205813992176387), (4538, 402564, gas_station, 0.22058139921763867), (3715, 402518, pub_bar, 0.2205813992176387), Length: 3.8316289415307905, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1371 ms|Time for PNE: 1261 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
197207 [6, 4, 3, 4, 6, 3, 1] 7 [1, 3]|PNE route: [POIs: (4510, 197552, gas_station, 0.7889350396412916), (3388, 98910, pharmacy, 4.120894049871858), (2814, 98895, movie_theater, 0.07240395575747213), (3388, 98910, pharmacy, 0.07240395575747213), (4493, 98861, gas_station, 0.6614043386031762), (2814, 98895, movie_theater, 0.7338082943606483), (1969, 98895, coffee_shop, 0.0), Length: 6.449849633991916, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4510, 197552, gas_station, 0.7889350396412916), (3388, 98910, pharmacy, 4.120894049871858), (2814, 98895, movie_theater, 0.07240395575747213), (3388, 98910, pharmacy, 0.07240395575747213), (4493, 98861, gas_station, 0.6614043386031762), (2814, 98895, movie_theater, 0.7338082943606483), (1969, 98895, coffee_shop, 0.0), Length: 6.449849633991916, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 11645 ms|Time for PNE: 11536 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
68790 [4, 3, 6, 1, 2, 5, 6] 7 [2, 6]|PNE route: [POIs: (3281, 13615, pharmacy, 1.4731692527999667), (2775, 12609, movie_theater, 0.7884163055407665), (4443, 12115, gas_station, 1.5506970131270983), (1712, 12384, coffee_shop, 1.3562028828587696), (2475, 12609, atm_bank, 0.2658574708952805), (4093, 12641, pub_bar, 0.3574964396485702), (4443, 12115, gas_station, 1.1932005734785276), Length: 6.985039938348979, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3281, 13615, pharmacy, 1.4731692527999667), (2775, 12609, movie_theater, 0.7884163055407665), (4443, 12115, gas_station, 1.5506970131270983), (1712, 12384, coffee_shop, 1.3562028828587696), (2475, 12609, atm_bank, 0.2658574708952805), (4093, 12641, pub_bar, 0.3574964396485702), (4443, 12115, gas_station, 1.1932005734785276), Length: 6.985039938348979, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 39605 ms|Time for PNE: 39476 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
118362 [6, 1, 1, 2, 3, 2, 6] 7 [3, 5]|PNE route: [POIs: (4523, 118758, gas_station, 0.10313119405711905), (1420, 138725, coffee_shop, 3.824774133740832), (1420, 138725, coffee_shop, 0.0), (2413, 139330, atm_bank, 0.3882016363762779), (2752, 139330, movie_theater, 0.0), (2413, 139330, atm_bank, 0.0), (4414, 139471, gas_station, 0.3320503786284154), Length: 4.648157342802644, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4523, 118758, gas_station, 0.10313119405711905), (1420, 138725, coffee_shop, 3.824774133740832), (1420, 138725, coffee_shop, 0.0), (2413, 139330, atm_bank, 0.3882016363762779), (2752, 139330, movie_theater, 0.0), (2413, 139330, atm_bank, 0.0), (4414, 139471, gas_station, 0.3320503786284154), Length: 4.648157342802644, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 47186 ms|Time for PNE: 47077 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
296326 [1, 5, 6, 0, 0, 2, 0] 7 [4, 6]|PNE route: [POIs: (843, 294195, coffee_shop, 2.001757522077932), (3580, 294195, pub_bar, 0.0), (4517, 294319, gas_station, 0.6638694770537268), (378, 294328, restaurant, 0.3008532906140635), (378, 294328, restaurant, 0.0), (2414, 294328, atm_bank, 0.0), (378, 294328, restaurant, 0.0), Length: 2.9664802897457223, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (843, 294195, coffee_shop, 2.001757522077932), (3580, 294195, pub_bar, 0.0), (4517, 294319, gas_station, 0.6638694770537268), (378, 294328, restaurant, 0.3008532906140635), (378, 294328, restaurant, 0.0), (2414, 294328, atm_bank, 0.0), (378, 294328, restaurant, 0.0), Length: 2.9664802897457223, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1399 ms|Time for PNE: 1290 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
346401 [5, 5, 2, 2, 3, 0, 3] 7 [4, 6]|PNE route: [POIs: (3456, 335308, pub_bar, 1.5036593712531088), (3456, 335308, pub_bar, 0.0), (2349, 335178, atm_bank, 0.4199273321217979), (2349, 335178, atm_bank, 0.0), (2697, 335053, movie_theater, 0.07728252023476087), (511, 335049, restaurant, 0.09578903278671153), (2697, 335053, movie_theater, 0.09578903278671153), Length: 2.1924472891830904, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3456, 335308, pub_bar, 1.5036593712531088), (3456, 335308, pub_bar, 0.0), (2349, 335178, atm_bank, 0.4199273321217979), (2349, 335178, atm_bank, 0.0), (2697, 335053, movie_theater, 0.07728252023476087), (511, 335049, restaurant, 0.09578903278671153), (2697, 335053, movie_theater, 0.09578903278671153), Length: 2.1924472891830904, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 647 ms|Time for PNE: 537 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
41396 [4, 3, 3, 3, 0, 5, 1] 7 [1, 3]|PNE route: [POIs: (2874, 55693, pharmacy, 8.92306978780805), (2782, 56332, movie_theater, 0.5711196506572623), (2782, 56332, movie_theater, 0.0), (2782, 56332, movie_theater, 0.0), (94, 57456, restaurant, 0.06354205223533095), (3454, 57456, pub_bar, 0.0), (94, 57456, coffee_shop, 0.0), Length: 9.557731490700643, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2874, 55693, pharmacy, 8.92306978780805), (2782, 56332, movie_theater, 0.5711196506572623), (2782, 56332, movie_theater, 0.0), (2782, 56332, movie_theater, 0.0), (94, 57456, restaurant, 0.06354205223533095), (3454, 57456, pub_bar, 0.0), (94, 57456, coffee_shop, 0.0), Length: 9.557731490700643, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 274 ms|Time for PNE: 165 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
123971 [5, 3, 4, 4, 5, 5, 2] 7 [0, 4]|PNE route: [POIs: (4225, 120175, pub_bar, 1.0335801800119178), (2696, 120425, movie_theater, 0.218178925805499), (2822, 119987, pharmacy, 0.5639773860506037), (2822, 119987, pharmacy, 0.0), (3514, 119900, pub_bar, 0.17292046103371), (3514, 119900, pub_bar, 0.0), (2499, 119930, atm_bank, 0.15935400384193088), Length: 2.1480109567436614, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3846, 113977, pub_bar, 2.4415236829672757), (2774, 113988, movie_theater, 0.07168504444477791), (3251, 113988, pharmacy, 0.0), (3251, 113988, pharmacy, 0.0), (3846, 113977, pub_bar, 0.07168504444477791), (3846, 113977, pub_bar, 0.0), (2189, 114350, atm_bank, 0.15340926560655038), Length: 2.7383030374633823, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 301992 ms|Time for PNE: 367 ms|Time for KNN: 869 ms|Time for Dijkstra: 300502 ms|Heap fetches: 193|Max heap size: 61
108119 [1, 5, 1, 1, 4, 2, 0] 7 [0, 2]|PNE route: [POIs: (1705, 107538, coffee_shop, 1.228191527204117), (4315, 107496, pub_bar, 0.31663109988516913), (1705, 107538, coffee_shop, 0.31663109988516913), (1705, 107538, coffee_shop, 0.0), (2935, 107605, pharmacy, 0.06703649884436778), (2307, 107723, atm_bank, 0.11003928452930187), (1620, 108735, restaurant, 0.1252984494176043), Length: 2.163827959765729, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1705, 107538, coffee_shop, 1.228191527204117), (4315, 107496, pub_bar, 0.31663109988516913), (1705, 107538, coffee_shop, 0.31663109988516913), (1705, 107538, coffee_shop, 0.0), (2935, 107605, pharmacy, 0.06703649884436778), (2307, 107723, atm_bank, 0.11003928452930187), (1620, 108735, restaurant, 0.1252984494176043), Length: 2.163827959765729, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 455 ms|Time for PNE: 325 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
55397 [5, 4, 1, 3, 3, 4, 5] 7 [1, 5]|PNE route: [POIs: (3454, 57456, pub_bar, 0.9570820699313045), (2878, 57458, pharmacy, 0.16008313094489363), (1438, 57458, coffee_shop, 0.0), (2797, 57488, movie_theater, 0.1499652536106298), (2797, 57488, movie_theater, 0.0), (2878, 57458, pharmacy, 0.1499652536106298), (3455, 57455, pub_bar, 0.08584450063012916), Length: 1.5029402087275867, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3454, 57456, pub_bar, 0.9570820699313045), (2878, 57458, pharmacy, 0.16008313094489363), (1438, 57458, coffee_shop, 0.0), (2797, 57488, movie_theater, 0.1499652536106298), (2797, 57488, movie_theater, 0.0), (2878, 57458, pharmacy, 0.1499652536106298), (3455, 57455, pub_bar, 0.08584450063012916), Length: 1.5029402087275867, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1845 ms|Time for PNE: 1715 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
28637 [5, 2, 2, 1, 0, 4, 5] 7 [0, 6]|PNE route: [POIs: (3920, 25702, pub_bar, 2.0977881957124302), (2203, 25726, atm_bank, 0.17960265530144853), (2203, 25726, atm_bank, 0.0), (1660, 25673, coffee_shop, 0.09312979541676643), (1660, 25673, restaurant, 0.0), (2915, 25733, pharmacy, 0.09299025547107886), (3920, 25702, pub_bar, 0.1475795132221755), Length: 2.6110904151238996, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3920, 25702, pub_bar, 2.0977881957124302), (2203, 25726, atm_bank, 0.17960265530144853), (2203, 25726, atm_bank, 0.0), (1660, 25673, coffee_shop, 0.09312979541676643), (1660, 25673, restaurant, 0.0), (2915, 25733, pharmacy, 0.09299025547107886), (3920, 25702, pub_bar, 0.1475795132221755), Length: 2.6110904151238996, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 608 ms|Time for PNE: 480 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
266321 [1, 5, 2, 5, 1, 5, 2] 7 [1, 3]|PNE route: [POIs: (740, 263232, coffee_shop, 2.903473987098014), (3785, 263232, pub_bar, 0.0), (2399, 263232, atm_bank, 0.0), (3785, 263232, pub_bar, 0.0), (740, 263232, coffee_shop, 0.0), (3785, 263232, pub_bar, 0.0), (2399, 263232, atm_bank, 0.0), Length: 2.903473987098014, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (740, 263232, coffee_shop, 2.903473987098014), (3785, 263232, pub_bar, 0.0), (2399, 263232, atm_bank, 0.0), (3785, 263232, pub_bar, 0.0), (740, 263232, coffee_shop, 0.0), (3785, 263232, pub_bar, 0.0), (2399, 263232, atm_bank, 0.0), Length: 2.903473987098014, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 408 ms|Time for PNE: 279 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
277139 [2, 5, 2, 6, 3, 3, 2] 7 [0, 2]|PNE route: [POIs: (2437, 275467, atm_bank, 0.6382907278202621), (3815, 275476, pub_bar, 0.15193707889954988), (2437, 275467, atm_bank, 0.15193707889954985), (4539, 276224, gas_station, 1.0368976588755563), (2747, 275432, movie_theater, 0.9120425327118759), (2747, 275432, movie_theater, 0.0), (2660, 275363, atm_bank, 0.27570573471043347), Length: 3.1668108119172276, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2437, 275467, atm_bank, 0.6382907278202621), (3815, 275476, pub_bar, 0.15193707889954988), (2437, 275467, atm_bank, 0.15193707889954985), (4539, 276224, gas_station, 1.0368976588755563), (2747, 275432, movie_theater, 0.9120425327118759), (2747, 275432, movie_theater, 0.0), (2660, 275363, atm_bank, 0.27570573471043347), Length: 3.1668108119172276, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1738 ms|Time for PNE: 1611 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
51016 [6, 6, 4, 6, 5, 0, 0] 7 [1, 3]|PNE route: [POIs: (4439, 52586, gas_station, 2.4883214488774033), (4439, 52586, gas_station, 0.0), (2887, 52125, pharmacy, 0.3977829456198348), (4439, 52586, gas_station, 0.3977829456198348), (3603, 55453, pub_bar, 0.8495370149625262), (325, 55307, restaurant, 0.019332394639034172), (325, 55307, restaurant, 0.0), Length: 4.152756749718633, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4439, 52586, gas_station, 2.4883214488774033), (4439, 52586, gas_station, 0.0), (2887, 52125, pharmacy, 0.3977829456198348), (4439, 52586, gas_station, 0.3977829456198348), (3603, 55453, pub_bar, 0.8495370149625262), (325, 55307, restaurant, 0.019332394639034172), (325, 55307, restaurant, 0.0), Length: 4.152756749718633, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 622 ms|Time for PNE: 494 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
379820 [0, 1, 3, 4, 1, 0, 0] 7 [1, 4]|PNE route: [POIs: (1546, 422057, restaurant, 2.1670356450253894), (1546, 422057, coffee_shop, 0.0), (2806, 424193, movie_theater, 1.1992248103385943), (3370, 423150, pharmacy, 0.47735613852886855), (1817, 423150, coffee_shop, 0.0), (1817, 423150, restaurant, 0.0), (1817, 423150, restaurant, 0.0), Length: 3.843616593892852, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1817, 423150, restaurant, 3.3295179613167467), (1817, 423150, coffee_shop, 0.0), (2806, 424193, movie_theater, 0.47735613852886843), (3370, 423150, pharmacy, 0.47735613852886855), (1817, 423150, coffee_shop, 0.0), (1817, 423150, restaurant, 0.0), (1817, 423150, restaurant, 0.0), Length: 4.284230238374484, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 181730 ms|Time for PNE: 3654 ms|Time for KNN: 3987 ms|Time for Dijkstra: 173799 ms|Heap fetches: 279|Max heap size: 69
388493 [5, 3, 4, 2, 0, 2, 6] 7 [3, 5]|PNE route: [POIs: (3637, 388877, pub_bar, 1.0024003165306332), (2707, 388877, movie_theater, 0.0), (3081, 391440, pharmacy, 0.14860550653280633), (2231, 388700, atm_bank, 0.22656918552143357), (628, 391326, restaurant, 0.5256318162538846), (2614, 388717, atm_bank, 0.45224752610469643), (4475, 389368, gas_station, 0.8658144968315958), Length: 3.22126884777505, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3637, 388877, pub_bar, 1.0024003165306332), (2707, 388877, movie_theater, 0.0), (3081, 391440, pharmacy, 0.14860550653280633), (2614, 388717, atm_bank, 0.3489141652206412), (628, 391326, restaurant, 0.4522475261046963), (2614, 388717, atm_bank, 0.45224752610469643), (4475, 389368, gas_station, 0.8658144968315958), Length: 3.270229537325069, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 136246 ms|Time for PNE: 2887 ms|Time for KNN: 705 ms|Time for Dijkstra: 132374 ms|Heap fetches: 128|Max heap size: 36
180180 [1, 4, 3, 3, 1, 1, 0] 7 [0, 4]|PNE route: [POIs: (1600, 172218, coffee_shop, 0.8900440846591302), (2979, 180862, pharmacy, 0.15854038647699184), (2802, 180782, movie_theater, 0.25197573313384725), (2802, 180782, movie_theater, 0.0), (1600, 172218, coffee_shop, 0.22693175721889247), (1600, 172218, coffee_shop, 0.0), (1600, 172218, restaurant, 0.0), Length: 1.5274919614888618, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1600, 172218, coffee_shop, 0.8900440846591302), (2979, 180862, pharmacy, 0.15854038647699184), (2802, 180782, movie_theater, 0.25197573313384725), (2802, 180782, movie_theater, 0.0), (1600, 172218, coffee_shop, 0.22693175721889247), (1600, 172218, coffee_shop, 0.0), (1600, 172218, restaurant, 0.0), Length: 1.5274919614888618, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 572 ms|Time for PNE: 445 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
323869 [5, 4, 2, 6, 0, 2, 1] 7 [2, 5]|PNE route: [POIs: (4199, 323866, pub_bar, 0.024102046869729218), (3338, 324025, pharmacy, 0.12885440363779654), (2488, 319907, atm_bank, 1.1608413877012103), (4522, 318959, gas_station, 0.7376644676171714), (1265, 318886, restaurant, 0.022465046966977233), (2217, 318731, atm_bank, 0.3119052660057712), (1462, 318731, coffee_shop, 0.0), Length: 2.385832618798656, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4245, 319552, pub_bar, 1.3843476451116352), (3143, 319552, pharmacy, 0.0), (2099, 318888, atm_bank, 0.4279739691240847), (4522, 318959, gas_station, 0.29320990723141765), (1265, 318886, restaurant, 0.022465046966977233), (2099, 318888, atm_bank, 0.2707448602644404), (1397, 319559, coffee_shop, 0.24389321198681715), Length: 2.6426346406853725, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1817450 ms|Time for PNE: 40165 ms|Time for KNN: 14066 ms|Time for Dijkstra: 1762898 ms|Heap fetches: 2455|Max heap size: 250
10466 [2, 0, 5, 5, 4, 1, 4] 7 [4, 6]|PNE route: [POIs: (2415, 13714, atm_bank, 2.3835268579348883), (1172, 12614, restaurant, 0.11155587636905634), (4089, 13556, pub_bar, 0.44901869663787225), (4089, 13556, pub_bar, 0.0), (3284, 13532, pharmacy, 0.09310137070612347), (1840, 13358, coffee_shop, 0.1326445076183371), (3284, 13532, pharmacy, 0.13264450761833713), Length: 3.302491816884615, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2415, 13714, atm_bank, 2.3835268579348883), (1172, 12614, restaurant, 0.11155587636905634), (4089, 13556, pub_bar, 0.44901869663787225), (4089, 13556, pub_bar, 0.0), (3284, 13532, pharmacy, 0.09310137070612347), (1840, 13358, coffee_shop, 0.1326445076183371), (3284, 13532, pharmacy, 0.13264450761833713), Length: 3.302491816884615, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3832 ms|Time for PNE: 3704 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
384640 [4, 2, 3, 4, 5, 0, 4] 7 [0, 3]|PNE route: [POIs: (3080, 387142, pharmacy, 2.728642303955805), (2231, 388700, atm_bank, 0.16778022815690144), (2707, 388877, movie_theater, 0.0900486704473247), (3081, 391440, pharmacy, 0.14860550653280633), (3637, 388877, pub_bar, 0.14860550653280633), (628, 391326, restaurant, 0.4355831458065599), (3081, 391440, pharmacy, 0.34627918849133815), Length: 4.065544549923542, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3080, 387142, pharmacy, 2.728642303955805), (2231, 388700, atm_bank, 0.16778022815690144), (2707, 388877, movie_theater, 0.0900486704473247), (3080, 387142, pharmacy, 0.2412743967775283), (3637, 388877, pub_bar, 0.24127439677752827), (628, 391326, restaurant, 0.4355831458065599), (3081, 391440, pharmacy, 0.34627918849133815), Length: 4.250882330412987, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 139269 ms|Time for PNE: 2056 ms|Time for KNN: 1253 ms|Time for Dijkstra: 135702 ms|Heap fetches: 130|Max heap size: 25
227959 [3, 3, 0, 2, 4, 0, 0] 7 [2, 5]|PNE route: [POIs: (2681, 204019, movie_theater, 2.9865491661517076), (2681, 204019, movie_theater, 0.0), (413, 204019, restaurant, 0.0), (2319, 203692, atm_bank, 0.48563124623870724), (3303, 203711, pharmacy, 0.10581937725409171), (143, 203728, restaurant, 0.07094916638882251), (143, 203728, restaurant, 0.0), Length: 3.6489489560333292, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2681, 204019, movie_theater, 2.9865491661517076), (2681, 204019, movie_theater, 0.0), (413, 204019, restaurant, 0.0), (2319, 203692, atm_bank, 0.48563124623870724), (3303, 203711, pharmacy, 0.10581937725409171), (413, 204019, restaurant, 0.591450623492799), (413, 204019, restaurant, 0.0), Length: 4.169450413137306, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3152 ms|Time for PNE: 175 ms|Time for KNN: 0 ms|Time for Dijkstra: 2701 ms|Heap fetches: 1|Max heap size: 1
370382 [1, 0, 3, 0, 5, 6, 5] 7 [1, 3]|PNE route: [POIs: (237, 364963, coffee_shop, 0.3826980921027674), (237, 364963, restaurant, 0.0), (2699, 370865, movie_theater, 2.7232074637172197), (1567, 370874, restaurant, 0.4185961118181763), (3796, 369054, pub_bar, 1.6456205805223723), (4398, 368905, gas_station, 0.7205185735818017), (3796, 369054, pub_bar, 0.7205185735818018), Length: 6.611159395324139, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (900, 390195, coffee_shop, 5.05169194686655), (900, 390195, restaurant, 0.0), (2755, 390195, movie_theater, 0.0), (900, 390195, restaurant, 0.0), (3637, 388877, pub_bar, 0.5118373046124068), (4475, 389368, gas_station, 0.8638376683112173), (3637, 388877, pub_bar, 0.8638376683112174), Length: 7.291204588101392, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 620545 ms|Time for PNE: 29787 ms|Time for KNN: 25845 ms|Time for Dijkstra: 564596 ms|Heap fetches: 1065|Max heap size: 165
