Query|PNE_route|Route|Time|Time_PNE|Time_KNN|Time_Dijkstra|Heap_fetches|Heap_max_size
26204 [6, 0, 2, 0, 5] 5 [1, 3]|PNE route: [POIs: (4424, 29042, gas_station, 3.13736526221998), (816, 28489, restaurant, 0.5436757736739979), (2147, 28350, atm_bank, 0.04029163299214192), (1147, 28517, restaurant, 0.10693853693984981), (3911, 26712, pub_bar, 0.8527624487286826), Length: 4.6810336545546525, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4424, 29042, gas_station, 3.13736526221998), (816, 28489, restaurant, 0.5436757736739979), (2147, 28350, atm_bank, 0.04029163299214192), (816, 28489, restaurant, 0.04029163299214192), (3911, 26712, pub_bar, 0.9999926186606743), Length: 4.761616920538937, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 57330 ms|Time for PNE: 428 ms|Time for KNN: 141 ms|Time for Dijkstra: 56619 ms|Heap fetches: 107|Max heap size: 36
69340 [2, 3, 2, 4, 6] 5 [0, 2]|PNE route: [POIs: (2462, 13695, atm_bank, 2.377647401702955), (2775, 12609, movie_theater, 0.19989846471829795), (2475, 12609, atm_bank, 0.0), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), Length: 4.217489770096058, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2475, 12609, atm_bank, 2.577545866421253), (2775, 12609, movie_theater, 0.0), (2475, 12609, atm_bank, 0.0), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), Length: 4.2174897700960585, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 40586 ms|Time for PNE: 2328 ms|Time for KNN: 523 ms|Time for Dijkstra: 37652 ms|Heap fetches: 178|Max heap size: 55
171759 [4, 5, 2, 4, 6] 5 [0, 3]|PNE route: [POIs: (3372, 167527, pharmacy, 1.4013790760647447), (4310, 167537, pub_bar, 0.02609891225237456), (2535, 167840, atm_bank, 0.2032607187802085), (3372, 167527, pharmacy, 0.22935963103258306), (4437, 167249, gas_station, 0.907780896464813), Length: 2.7678792345947234, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3372, 167527, pharmacy, 1.4013790760647447), (4310, 167537, pub_bar, 0.02609891225237456), (2535, 167840, atm_bank, 0.2032607187802085), (3372, 167527, pharmacy, 0.22935963103258306), (4437, 167249, gas_station, 0.907780896464813), Length: 2.7678792345947234, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3919 ms|Time for PNE: 3837 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
350754 [3, 3, 2, 1, 3] 5 [1, 4]|PNE route: [POIs: (2695, 310697, movie_theater, 1.3796642469976355), (2695, 310697, movie_theater, 0.0), (2331, 309716, atm_bank, 0.8386073609189074), (37, 309860, coffee_shop, 0.1056145951607611), (2741, 310716, movie_theater, 0.9094667940253298), Length: 3.2333529971026342, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2695, 310697, movie_theater, 1.3796642469976355), (2695, 310697, movie_theater, 0.0), (2331, 309716, atm_bank, 0.8386073609189074), (37, 309860, coffee_shop, 0.1056145951607611), (2695, 310697, movie_theater, 0.9150519799724146), Length: 3.2389381830497186, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 73121 ms|Time for PNE: 132 ms|Time for KNN: 185 ms|Time for Dijkstra: 72723 ms|Heap fetches: 84|Max heap size: 34
152267 [6, 4, 6, 4, 2] 5 [0, 2]|PNE route: [POIs: (4442, 126176, gas_station, 1.6910908771814284), (2932, 126659, pharmacy, 0.11507727260106437), (4442, 126176, gas_station, 0.11507727260106437), (3339, 126186, pharmacy, 0.2204045098153012), (2175, 122441, atm_bank, 0.2613482722156595), Length: 2.4029982044145175, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4442, 126176, gas_station, 1.6910908771814284), (2932, 126659, pharmacy, 0.11507727260106437), (4442, 126176, gas_station, 0.11507727260106437), (3339, 126186, pharmacy, 0.2204045098153012), (2175, 122441, atm_bank, 0.2613482722156595), Length: 2.4029982044145175, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 129 ms|Time for PNE: 50 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
294465 [5, 5, 5, 6, 0] 5 [0, 2]|PNE route: [POIs: (3612, 257423, pub_bar, 0.959698350583753), (3612, 257423, pub_bar, 0.0), (3612, 257423, pub_bar, 0.0), (4485, 256936, gas_station, 0.5620475056574736), (570, 256641, restaurant, 0.4307821865283882), Length: 1.9525280427696146, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3612, 257423, pub_bar, 0.959698350583753), (3612, 257423, pub_bar, 0.0), (3612, 257423, pub_bar, 0.0), (4485, 256936, gas_station, 0.5620475056574736), (570, 256641, restaurant, 0.4307821865283882), Length: 1.9525280427696146, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 186 ms|Time for PNE: 107 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
357763 [6, 2, 0, 6, 0] 5 [2, 4]|PNE route: [POIs: (4387, 367074, gas_station, 3.7857338067420745), (2239, 344078, atm_bank, 1.188753002906418), (585, 344087, restaurant, 0.07706262506899098), (4387, 367074, gas_station, 1.111690377837427), (22, 367071, restaurant, 0.04043689702712226), Length: 6.203676709582034, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4481, 310526, gas_station, 4.1298573662870295), (2331, 309716, atm_bank, 0.7461169781575918), (37, 309860, restaurant, 0.1056145951607611), (4481, 310526, gas_station, 0.6418105406471779), (37, 309860, restaurant, 0.6418105406471779), Length: 6.2652100208997386, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 137475 ms|Time for PNE: 1013 ms|Time for KNN: 1100 ms|Time for Dijkstra: 135278 ms|Heap fetches: 363|Max heap size: 334
377694 [1, 6, 1, 2, 3] 5 [0, 2]|PNE route: [POIs: (186, 379134, coffee_shop, 0.7534656176208153), (4381, 379890, gas_station, 0.7523083719208046), (182, 378056, coffee_shop, 0.6188190554698335), (2107, 377957, atm_bank, 0.03483959072346227), (2683, 375297, movie_theater, 1.6522170901349464), Length: 3.811649725869862, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (182, 378056, coffee_shop, 1.3448478491639182), (4381, 379890, gas_station, 0.6188190554698334), (182, 378056, coffee_shop, 0.6188190554698335), (2107, 377957, atm_bank, 0.03483959072346227), (2683, 375297, movie_theater, 1.6522170901349464), Length: 4.269542640961994, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 41455 ms|Time for PNE: 324 ms|Time for KNN: 374 ms|Time for Dijkstra: 40677 ms|Heap fetches: 63|Max heap size: 48
30661 [4, 3, 5, 2, 3] 5 [1, 4]|PNE route: [POIs: (3357, 19932, pharmacy, 6.569793593252738), (2771, 20112, movie_theater, 0.5259424082883798), (3511, 20000, pub_bar, 0.2906985421226551), (2173, 20023, atm_bank, 0.16904166338775736), (2771, 20112, movie_theater, 0.12165687873489771), Length: 7.677133085786428, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3357, 19932, pharmacy, 6.569793593252738), (2771, 20112, movie_theater, 0.5259424082883798), (3511, 20000, pub_bar, 0.2906985421226551), (2173, 20023, atm_bank, 0.16904166338775736), (2771, 20112, movie_theater, 0.12165687873489771), Length: 7.677133085786428, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2269 ms|Time for PNE: 2190 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
231978 [3, 3, 6, 3, 4] 5 [1, 3]|PNE route: [POIs: (2721, 241637, movie_theater, 4.078037426217152), (2721, 241637, movie_theater, 0.0), (4448, 241987, gas_station, 0.4756617289003232), (2721, 241637, movie_theater, 0.47566172890032316), (3350, 241985, pharmacy, 0.09169748863186386), Length: 5.121058372649662, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2721, 241637, movie_theater, 4.078037426217152), (2721, 241637, movie_theater, 0.0), (4448, 241987, gas_station, 0.4756617289003232), (2721, 241637, movie_theater, 0.47566172890032316), (3350, 241985, pharmacy, 0.09169748863186386), Length: 5.121058372649662, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 116 ms|Time for PNE: 37 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
424092 [3, 2, 3, 2, 5] 5 [0, 2]|PNE route: [POIs: (2806, 424193, movie_theater, 0.30320006021649054), (2557, 424130, atm_bank, 0.05353988500386193), (2806, 424193, movie_theater, 0.05353988500386193), (2557, 424130, atm_bank, 0.05353988500386193), (4233, 424193, pub_bar, 0.05353988500386193), Length: 0.5173596002319383, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2806, 424193, movie_theater, 0.30320006021649054), (2557, 424130, atm_bank, 0.05353988500386193), (2806, 424193, movie_theater, 0.05353988500386193), (2557, 424130, atm_bank, 0.05353988500386193), (4233, 424193, pub_bar, 0.05353988500386193), Length: 0.5173596002319383, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 94 ms|Time for PNE: 14 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
356226 [5, 3, 4, 5, 6] 5 [0, 3]|PNE route: [POIs: (4333, 275781, pub_bar, 4.151633017833887), (2747, 275432, movie_theater, 0.597977433745573), (3227, 275456, pharmacy, 0.4376239028388677), (3815, 275476, pub_bar, 0.12364878786034686), (4526, 276863, gas_station, 0.9434630853785617), Length: 6.254346227657236, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3815, 275476, pub_bar, 4.28551376571729), (2747, 275432, movie_theater, 0.47184390331685233), (3227, 275456, pharmacy, 0.4376239028388677), (3815, 275476, pub_bar, 0.12364878786034686), (4526, 276863, gas_station, 0.9434630853785617), Length: 6.262093445111919, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 97826 ms|Time for PNE: 1047 ms|Time for KNN: 741 ms|Time for Dijkstra: 95956 ms|Heap fetches: 125|Max heap size: 92
30892 [4, 0, 0, 2, 0] 5 [2, 4]|PNE route: [POIs: (2950, 25338, pharmacy, 1.0134364920874004), (164, 25353, restaurant, 0.1101471959304818), (164, 25353, restaurant, 0.0), (2207, 25336, atm_bank, 0.15519503242851596), (164, 25353, restaurant, 0.15519503242851593), Length: 1.433973752874914, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2950, 25338, pharmacy, 1.0134364920874004), (164, 25353, restaurant, 0.1101471959304818), (164, 25353, restaurant, 0.0), (2207, 25336, atm_bank, 0.15519503242851596), (164, 25353, restaurant, 0.15519503242851593), Length: 1.433973752874914, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 101 ms|Time for PNE: 21 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
376809 [4, 1, 4, 1, 4] 5 [0, 2]|PNE route: [POIs: (2842, 373584, pharmacy, 2.1738868449283197), (2015, 373622, coffee_shop, 0.034853234094025645), (2842, 373584, pharmacy, 0.034853234094025645), (2015, 373622, coffee_shop, 0.034853234094025645), (2842, 373584, pharmacy, 0.034853234094025645), Length: 2.313299781304422, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2842, 373584, pharmacy, 2.1738868449283197), (2015, 373622, coffee_shop, 0.034853234094025645), (2842, 373584, pharmacy, 0.034853234094025645), (2015, 373622, coffee_shop, 0.034853234094025645), (2842, 373584, pharmacy, 0.034853234094025645), Length: 2.313299781304422, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 125 ms|Time for PNE: 46 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
397738 [6, 3, 5, 0, 5] 5 [2, 4]|PNE route: [POIs: (4512, 396772, gas_station, 1.045780910591341), (2697, 335053, movie_theater, 2.0474022755066197), (3704, 331722, pub_bar, 0.3800134202291809), (1691, 331722, restaurant, 0.0), (3704, 331722, pub_bar, 0.0), Length: 3.4731966063271416, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4512, 396772, gas_station, 1.045780910591341), (2697, 335053, movie_theater, 2.0474022755066197), (3704, 331722, pub_bar, 0.3800134202291809), (1691, 331722, restaurant, 0.0), (3704, 331722, pub_bar, 0.0), Length: 3.4731966063271416, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 131 ms|Time for PNE: 51 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
283687 [2, 6, 0, 6, 6] 5 [1, 3]|PNE route: [POIs: (2119, 272527, atm_bank, 7.451193921027461), (4441, 272791, gas_station, 0.47104181015268004), (653, 272530, restaurant, 0.30281823215397247), (4441, 272791, gas_station, 0.3028182321539724), (4441, 272791, gas_station, 0.0), Length: 8.527872195488087, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2119, 272527, atm_bank, 7.451193921027461), (4441, 272791, gas_station, 0.47104181015268004), (653, 272530, restaurant, 0.30281823215397247), (4441, 272791, gas_station, 0.3028182321539724), (4441, 272791, gas_station, 0.0), Length: 8.527872195488087, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 96 ms|Time for PNE: 16 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
271780 [6, 4, 3, 5, 6] 5 [0, 4]|PNE route: [POIs: (4539, 276224, gas_station, 2.7931308958111636), (3227, 275456, pharmacy, 1.0314131845549082), (2747, 275432, movie_theater, 0.43762390283886765), (3816, 275431, pub_bar, 0.08231787822020745), (4539, 276224, gas_station, 0.9249582751074575), Length: 5.269444136532605, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4539, 276224, gas_station, 2.7931308958111636), (3227, 275456, pharmacy, 1.0314131845549082), (2747, 275432, movie_theater, 0.43762390283886765), (3816, 275431, pub_bar, 0.08231787822020745), (4539, 276224, gas_station, 0.9249582751074575), Length: 5.269444136532605, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 226 ms|Time for PNE: 146 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
358244 [6, 6, 0, 6, 1] 5 [1, 3]|PNE route: [POIs: (4387, 367074, gas_station, 4.628705742301277), (4387, 367074, gas_station, 0.0), (22, 367071, restaurant, 0.04043689702712226), (4387, 367074, gas_station, 0.04043689702712226), (1236, 367069, coffee_shop, 0.31881655769956785), Length: 5.02839609405509, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4387, 367074, gas_station, 4.628705742301277), (4387, 367074, gas_station, 0.0), (22, 367071, restaurant, 0.04043689702712226), (4387, 367074, gas_station, 0.04043689702712226), (1236, 367069, coffee_shop, 0.31881655769956785), Length: 5.02839609405509, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 254 ms|Time for PNE: 176 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
42669 [5, 3, 0, 3, 5] 5 [1, 3]|PNE route: [POIs: (3603, 55453, pub_bar, 7.662307063913731), (2782, 56332, movie_theater, 1.5738384212541272), (94, 57456, restaurant, 0.06354205223533095), (2782, 56332, movie_theater, 0.06354205223533095), (3454, 57456, pub_bar, 0.06354205223533095), Length: 9.42677164187385, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3603, 55453, pub_bar, 7.662307063913731), (2782, 56332, movie_theater, 1.5738384212541272), (94, 57456, restaurant, 0.06354205223533095), (2782, 56332, movie_theater, 0.06354205223533095), (3454, 57456, pub_bar, 0.06354205223533095), Length: 9.42677164187385, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 115 ms|Time for PNE: 36 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
131405 [2, 6, 2, 6, 6] 5 [0, 2]|PNE route: [POIs: (2273, 131529, atm_bank, 0.2525633793974435), (4497, 131243, gas_station, 0.498077775505075), (2273, 131529, atm_bank, 0.4980777755050749), (4497, 131243, gas_station, 0.498077775505075), (4497, 131243, gas_station, 0.0), Length: 1.7467967059126683, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2273, 131529, atm_bank, 0.2525633793974435), (4497, 131243, gas_station, 0.498077775505075), (2273, 131529, atm_bank, 0.4980777755050749), (4497, 131243, gas_station, 0.498077775505075), (4497, 131243, gas_station, 0.0), Length: 1.7467967059126683, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 112 ms|Time for PNE: 32 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
140628 [2, 4, 5, 4, 1] 5 [1, 3]|PNE route: [POIs: (2521, 143382, atm_bank, 1.164360841167156), (2916, 143418, pharmacy, 0.1259719923358933), (3480, 143406, pub_bar, 0.09784786107116895), (2916, 143418, pharmacy, 0.09784786107116895), (123, 143418, coffee_shop, 0.0), Length: 1.4860285556453874, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2521, 143382, atm_bank, 1.164360841167156), (2916, 143418, pharmacy, 0.1259719923358933), (3480, 143406, pub_bar, 0.09784786107116895), (2916, 143418, pharmacy, 0.09784786107116895), (123, 143418, coffee_shop, 0.0), Length: 1.4860285556453874, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 123 ms|Time for PNE: 35 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
80611 [1, 6, 1, 5, 6] 5 [0, 2]|PNE route: [POIs: (504, 80631, coffee_shop, 0.21133680996816076), (4375, 80341, gas_station, 0.22102290801041133), (504, 80631, coffee_shop, 0.22102290801041138), (3888, 119609, pub_bar, 0.36508411707546323), (4364, 119537, gas_station, 0.35882187389670694), Length: 1.3772886169611538, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (504, 80631, coffee_shop, 0.21133680996816076), (4375, 80341, gas_station, 0.22102290801041133), (504, 80631, coffee_shop, 0.22102290801041138), (3888, 119609, pub_bar, 0.36508411707546323), (4364, 119537, gas_station, 0.35882187389670694), Length: 1.3772886169611538, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 138 ms|Time for PNE: 57 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
107051 [5, 4, 4, 4, 1] 5 [1, 3]|PNE route: [POIs: (4320, 98915, pub_bar, 0.8465186608950008), (3388, 98910, pharmacy, 0.014421176579945183), (3388, 98910, pharmacy, 0.0), (3388, 98910, pharmacy, 0.0), (1969, 98895, coffee_shop, 0.07240395575747213), Length: 0.9333437932324181, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4320, 98915, pub_bar, 0.8465186608950008), (3388, 98910, pharmacy, 0.014421176579945183), (3388, 98910, pharmacy, 0.0), (3388, 98910, pharmacy, 0.0), (1969, 98895, coffee_shop, 0.07240395575747213), Length: 0.9333437932324181, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 83 ms|Time for PNE: 3 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
133094 [6, 1, 4, 1, 3] 5 [1, 3]|PNE route: [POIs: (4540, 292611, gas_station, 1.4019145679415557), (1985, 293547, coffee_shop, 1.7913118037425972), (3310, 293547, pharmacy, 0.0), (1985, 293547, coffee_shop, 0.0), (2787, 299711, movie_theater, 0.5541623837337208), Length: 3.747388755417874, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4540, 292611, gas_station, 1.4019145679415557), (1985, 293547, coffee_shop, 1.7913118037425972), (3310, 293547, pharmacy, 0.0), (1985, 293547, coffee_shop, 0.0), (2787, 299711, movie_theater, 0.5541623837337208), Length: 3.747388755417874, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 515 ms|Time for PNE: 437 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
302606 [5, 2, 3, 5, 4] 5 [0, 3]|PNE route: [POIs: (3574, 302383, pub_bar, 0.4394964179677286), (2411, 302381, atm_bank, 0.03863193191703047), (2766, 299340, movie_theater, 1.3239322599507242), (3630, 299732, pub_bar, 0.5107308764529834), (3025, 299275, pharmacy, 0.04721808177028466), Length: 2.360009568058751, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3630, 299732, pub_bar, 1.4878900292185433), (2412, 299273, atm_bank, 0.13174873833111334), (2732, 299338, movie_theater, 0.3480856586252881), (3630, 299732, pub_bar, 0.4798343969564015), (3025, 299275, pharmacy, 0.04721808177028466), Length: 2.494776904901631, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 813464 ms|Time for PNE: 956 ms|Time for KNN: 1176 ms|Time for Dijkstra: 811232 ms|Heap fetches: 764|Max heap size: 697
227739 [6, 6, 1, 3, 1] 5 [2, 4]|PNE route: [POIs: (4372, 207476, gas_station, 0.8236542151933377), (4372, 207476, gas_station, 0.0), (1353, 204957, coffee_shop, 2.2296903084442277), (2681, 204019, movie_theater, 0.7194407773268339), (1353, 204957, coffee_shop, 0.7194407773268338), Length: 4.492226078291233, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4372, 207476, gas_station, 0.8236542151933377), (4372, 207476, gas_station, 0.0), (1353, 204957, coffee_shop, 2.2296903084442277), (2681, 204019, movie_theater, 0.7194407773268339), (1353, 204957, coffee_shop, 0.7194407773268338), Length: 4.492226078291233, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1358 ms|Time for PNE: 1280 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
156492 [4, 4, 5, 2, 4] 5 [1, 4]|PNE route: [POIs: (3372, 167527, pharmacy, 1.107823075358043), (3372, 167527, pharmacy, 0.0), (4310, 167537, pub_bar, 0.02609891225237456), (2535, 167840, atm_bank, 0.2032607187802085), (3372, 167527, pharmacy, 0.22935963103258306), Length: 1.566542337423209, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3372, 167527, pharmacy, 1.107823075358043), (3372, 167527, pharmacy, 0.0), (4310, 167537, pub_bar, 0.02609891225237456), (2535, 167840, atm_bank, 0.2032607187802085), (3372, 167527, pharmacy, 0.22935963103258306), Length: 1.566542337423209, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 102 ms|Time for PNE: 23 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
198256 [3, 1, 2, 1, 1] 5 [1, 3]|PNE route: [POIs: (2758, 197695, movie_theater, 1.7697657521728896), (1234, 195711, coffee_shop, 2.1675585341331356), (2503, 195712, atm_bank, 0.02947818591621697), (1234, 195711, coffee_shop, 0.029478185916216974), (1234, 195711, coffee_shop, 0.0), Length: 3.996280658138459, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2758, 197695, movie_theater, 1.7697657521728896), (1234, 195711, coffee_shop, 2.1675585341331356), (2503, 195712, atm_bank, 0.02947818591621697), (1234, 195711, coffee_shop, 0.029478185916216974), (1234, 195711, coffee_shop, 0.0), Length: 3.996280658138459, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 106 ms|Time for PNE: 27 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
171309 [1, 0, 4, 1, 4] 5 [2, 4]|PNE route: [POIs: (428, 171309, coffee_shop, 0.0), (428, 171309, restaurant, 0.0), (2978, 173069, pharmacy, 0.6074187687289193), (6, 173345, coffee_shop, 0.11839367950454532), (2978, 173069, pharmacy, 0.11839367950454531), Length: 0.84420612773801, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (428, 171309, coffee_shop, 0.0), (428, 171309, restaurant, 0.0), (2978, 173069, pharmacy, 0.6074187687289193), (6, 173345, coffee_shop, 0.11839367950454532), (2978, 173069, pharmacy, 0.11839367950454531), Length: 0.84420612773801, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 311 ms|Time for PNE: 233 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
350139 [4, 1, 2, 1, 1] 5 [1, 3]|PNE route: [POIs: (3010, 349780, pharmacy, 0.605878337962571), (457, 349651, coffee_shop, 0.23746824572785058), (2335, 349780, atm_bank, 0.23746824572785058), (457, 349651, coffee_shop, 0.23746824572785058), (457, 349651, coffee_shop, 0.0), Length: 1.3182830751461225, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3010, 349780, pharmacy, 0.605878337962571), (457, 349651, coffee_shop, 0.23746824572785058), (2335, 349780, atm_bank, 0.23746824572785058), (457, 349651, coffee_shop, 0.23746824572785058), (457, 349651, coffee_shop, 0.0), Length: 1.3182830751461225, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 91 ms|Time for PNE: 12 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
130266 [5, 1, 6, 1, 3] 5 [1, 3]|PNE route: [POIs: (3982, 137132, pub_bar, 2.815297261642022), (2071, 137132, coffee_shop, 0.0), (4420, 137167, gas_station, 0.24928995250726965), (1045, 127199, coffee_shop, 0.5382191789895102), (2762, 127199, movie_theater, 0.0), Length: 3.6028063931388017, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3982, 137132, pub_bar, 2.815297261642022), (2071, 137132, coffee_shop, 0.0), (4420, 137167, gas_station, 0.24928995250726965), (2071, 137132, coffee_shop, 0.24928995250726965), (2762, 127199, movie_theater, 0.4692615550193102), Length: 3.783138721675871, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 241661 ms|Time for PNE: 973 ms|Time for KNN: 1319 ms|Time for Dijkstra: 239283 ms|Heap fetches: 403|Max heap size: 310
356962 [0, 4, 2, 6, 0] 5 [0, 4]|PNE route: [POIs: (1746, 354874, restaurant, 3.4861877308189184), (3313, 354955, pharmacy, 0.21256632894570573), (2548, 354932, atm_bank, 0.3505177655271112), (4430, 354980, gas_station, 0.30669910477182444), (1832, 355011, restaurant, 0.45269631155806056), Length: 4.808667241621619, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1832, 355011, restaurant, 3.715639374944609), (3314, 354873, pharmacy, 0.13760578707049376), (2548, 354932, atm_bank, 0.2392142628031529), (4430, 354980, gas_station, 0.30669910477182444), (1832, 355011, restaurant, 0.45269631155806056), Length: 4.851854841148141, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1109945 ms|Time for PNE: 3103 ms|Time for KNN: 3683 ms|Time for Dijkstra: 1103037 ms|Heap fetches: 1195|Max heap size: 935
