Query|PNE_route|Route|Time|Time_PNE|Time_KNN|Time_Dijkstra|Heap_fetches|Heap_max_size
53454 [0, 1, 5, 4, 5] 5 [2, 4]|PNE route: [POIs: (325, 55307, restaurant, 0.914426968325099), (325, 55307, coffee_shop, 0.0), (3603, 55453, pub_bar, 0.019332394639034172), (3072, 55463, pharmacy, 0.3790092012728491), (3603, 55453, pub_bar, 0.37900920127284915), Length: 1.6917777655098314, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (325, 55307, restaurant, 0.914426968325099), (325, 55307, coffee_shop, 0.0), (3603, 55453, pub_bar, 0.019332394639034172), (3072, 55463, pharmacy, 0.3790092012728491), (3603, 55453, pub_bar, 0.37900920127284915), Length: 1.6917777655098314, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 230 ms|Time for PNE: 100 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
210675 [3, 0, 5, 0, 6] 5 [1, 3]|PNE route: [POIs: (2681, 204019, movie_theater, 5.909499570822125), (413, 204019, restaurant, 0.0), (3479, 203895, pub_bar, 0.7665831437366347), (1377, 205582, restaurant, 0.1468426329162758), (4496, 205493, gas_station, 0.7755125013200129), Length: 7.598437848795049, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2681, 204019, movie_theater, 5.909499570822125), (413, 204019, restaurant, 0.0), (3479, 203895, pub_bar, 0.7665831437366347), (413, 204019, restaurant, 0.7665831437366348), (4496, 205493, gas_station, 1.4947090796461144), Length: 8.93737493794151, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6160 ms|Time for PNE: 3413 ms|Time for KNN: 0 ms|Time for Dijkstra: 2478 ms|Heap fetches: 1|Max heap size: 1
222859 [4, 6, 5, 3, 5] 5 [2, 4]|PNE route: [POIs: (3240, 227231, pharmacy, 2.9316228971299143), (4465, 233451, gas_station, 1.3181909906185207), (4267, 233451, pub_bar, 0.0), (2753, 233915, movie_theater, 0.9847732234073109), (3687, 233899, pub_bar, 0.09585278426330793), Length: 5.330439895419055, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3240, 227231, pharmacy, 2.9316228971299143), (4465, 233451, gas_station, 1.3181909906185207), (3687, 233899, pub_bar, 1.05292940943223), (2753, 233915, movie_theater, 0.09585278426330793), (3687, 233899, pub_bar, 0.09585278426330793), Length: 5.494448865707281, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 379869 ms|Time for PNE: 20423 ms|Time for KNN: 16679 ms|Time for Dijkstra: 342608 ms|Heap fetches: 1235|Max heap size: 104
130672 [5, 1, 5, 0, 2] 5 [0, 2]|PNE route: [POIs: (4102, 130473, pub_bar, 0.7919777126670463), (1465, 130480, coffee_shop, 0.04898942272362892), (4102, 130473, pub_bar, 0.04898942272362892), (1465, 130480, restaurant, 0.04898942272362892), (2273, 131529, atm_bank, 0.3890696446587371), Length: 1.3280156254966702, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4102, 130473, pub_bar, 0.7919777126670463), (1465, 130480, coffee_shop, 0.04898942272362892), (4102, 130473, pub_bar, 0.04898942272362892), (1465, 130480, restaurant, 0.04898942272362892), (2273, 131529, atm_bank, 0.3890696446587371), Length: 1.3280156254966702, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 370 ms|Time for PNE: 240 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
110632 [5, 3, 5, 4, 6] 5 [0, 2]|PNE route: [POIs: (4320, 98915, pub_bar, 3.977164973570474), (2814, 98895, movie_theater, 0.05798277917752695), (4320, 98915, pub_bar, 0.05798277917752695), (3388, 98910, pharmacy, 0.014421176579945183), (4493, 98861, gas_station, 0.6614043386031762), Length: 4.768956047108649, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4320, 98915, pub_bar, 3.977164973570474), (2814, 98895, movie_theater, 0.05798277917752695), (4320, 98915, pub_bar, 0.05798277917752695), (3388, 98910, pharmacy, 0.014421176579945183), (4493, 98861, gas_station, 0.6614043386031762), Length: 4.768956047108649, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3381 ms|Time for PNE: 3252 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
174496 [5, 4, 2, 5, 4] 5 [0, 3]|PNE route: [POIs: (3975, 174496, pub_bar, 0.0), (3232, 174967, pharmacy, 0.7495583495004395), (2442, 174964, atm_bank, 0.12083825623238613), (3855, 174964, pub_bar, 0.0), (3232, 174967, pharmacy, 0.12083825623238613), Length: 0.9912348619652117, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3855, 174964, pub_bar, 0.8703966057328256), (3232, 174967, pharmacy, 0.12083825623238613), (2442, 174964, atm_bank, 0.12083825623238613), (3855, 174964, pub_bar, 0.0), (3232, 174967, pharmacy, 0.12083825623238613), Length: 1.232911374429984, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 82483 ms|Time for PNE: 185 ms|Time for KNN: 141 ms|Time for Dijkstra: 81875 ms|Heap fetches: 75|Max heap size: 47
283004 [1, 5, 2, 5, 4] 5 [1, 3]|PNE route: [POIs: (1231, 278035, coffee_shop, 2.8580245446190276), (4217, 278353, pub_bar, 0.3162984073649667), (2592, 278204, atm_bank, 0.40124062664204313), (4217, 278353, pub_bar, 0.4012406266420431), (3315, 278020, pharmacy, 0.3565705406101811), Length: 4.333374745878261, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1231, 278035, coffee_shop, 2.8580245446190276), (4217, 278353, pub_bar, 0.3162984073649667), (2592, 278204, atm_bank, 0.40124062664204313), (4217, 278353, pub_bar, 0.4012406266420431), (3315, 278020, pharmacy, 0.3565705406101811), Length: 4.333374745878261, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 480 ms|Time for PNE: 350 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
100749 [1, 0, 1, 2, 2] 5 [0, 2]|PNE route: [POIs: (1314, 100533, coffee_shop, 0.9334598422581983), (1314, 100533, restaurant, 0.0), (1314, 100533, coffee_shop, 0.0), (2312, 100533, atm_bank, 0.0), (2312, 100533, atm_bank, 0.0), Length: 0.9334598422581983, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1314, 100533, coffee_shop, 0.9334598422581983), (1314, 100533, restaurant, 0.0), (1314, 100533, coffee_shop, 0.0), (2312, 100533, atm_bank, 0.0), (2312, 100533, atm_bank, 0.0), Length: 0.9334598422581983, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1849 ms|Time for PNE: 1720 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
21234 [0, 6, 3, 0, 5] 5 [0, 3]|PNE route: [POIs: (618, 252719, restaurant, 4.841627634775426), (4515, 252558, gas_station, 0.34786936096371424), (2722, 255396, movie_theater, 1.1787468220398007), (603, 255424, restaurant, 0.06712209409300589), (3730, 254070, pub_bar, 1.3098927168854657), Length: 7.745258628757412, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (618, 252719, restaurant, 4.841627634775426), (4515, 252558, gas_station, 0.34786936096371424), (2722, 255396, movie_theater, 1.1787468220398007), (618, 252719, restaurant, 1.5266161830035145), (3922, 252718, pub_bar, 0.0131404080876259), Length: 7.908000408870081, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 377002 ms|Time for PNE: 8992 ms|Time for KNN: 4006 ms|Time for Dijkstra: 363733 ms|Heap fetches: 242|Max heap size: 33
269200 [0, 2, 5, 1, 5] 5 [2, 4]|PNE route: [POIs: (740, 263232, restaurant, 5.162576653330624), (2399, 263232, atm_bank, 0.0), (3785, 263232, pub_bar, 0.0), (740, 263232, coffee_shop, 0.0), (3785, 263232, pub_bar, 0.0), Length: 5.162576653330624, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (740, 263232, restaurant, 5.162576653330624), (2399, 263232, atm_bank, 0.0), (3785, 263232, pub_bar, 0.0), (740, 263232, coffee_shop, 0.0), (3785, 263232, pub_bar, 0.0), Length: 5.162576653330624, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1124 ms|Time for PNE: 995 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
28147 [0, 5, 1, 2, 1] 5 [2, 4]|PNE route: [POIs: (166, 25435, restaurant, 1.5838545477761734), (3492, 25242, pub_bar, 0.025445245012232713), (166, 25435, coffee_shop, 0.025445245012232713), (2207, 25336, atm_bank, 0.22144555277778383), (165, 25405, coffee_shop, 0.19259993071406856), Length: 2.0487905212924913, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (166, 25435, restaurant, 1.5838545477761734), (3492, 25242, pub_bar, 0.025445245012232713), (166, 25435, coffee_shop, 0.025445245012232713), (2207, 25336, atm_bank, 0.22144555277778383), (166, 25435, coffee_shop, 0.22144555277778386), Length: 2.0776361433562065, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 31654 ms|Time for PNE: 452 ms|Time for KNN: 179 ms|Time for Dijkstra: 30865 ms|Heap fetches: 46|Max heap size: 17
64035 [0, 1, 5, 0, 6] 5 [0, 3]|PNE route: [POIs: (1840, 13358, restaurant, 2.2463305066294277), (1840, 13358, coffee_shop, 0.0), (3936, 13554, pub_bar, 0.15282664786294503), (1188, 13667, restaurant, 0.060204105760582306), (4477, 11271, gas_station, 1.4660510357575316), Length: 3.925412296010487, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1188, 13667, restaurant, 2.2346473070546375), (1840, 13358, coffee_shop, 0.09262254210236272), (3936, 13554, pub_bar, 0.15282664786294503), (1188, 13667, restaurant, 0.060204105760582306), (4477, 11271, gas_station, 1.4660510357575316), Length: 4.006351638538059, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 245604 ms|Time for PNE: 6704 ms|Time for KNN: 1098 ms|Time for Dijkstra: 237528 ms|Heap fetches: 171|Max heap size: 30
128516 [0, 2, 6, 6, 0] 5 [0, 4]|PNE route: [POIs: (307, 128730, restaurant, 1.1690960881694363), (2285, 128558, atm_bank, 0.20048869427001687), (4463, 128702, gas_station, 0.2683172512255064), (4463, 128702, gas_station, 0.0), (308, 128691, restaurant, 0.02495935971605179), Length: 1.6628613933810115, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (308, 128691, restaurant, 1.1628229625651159), (2285, 128558, atm_bank, 0.24335789150945464), (4463, 128702, gas_station, 0.2683172512255064), (4463, 128702, gas_station, 0.0), (308, 128691, restaurant, 0.02495935971605179), Length: 1.6994574650161287, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 95540 ms|Time for PNE: 332 ms|Time for KNN: 191 ms|Time for Dijkstra: 94858 ms|Heap fetches: 56|Max heap size: 11
85568 [5, 0, 5, 3, 2] 5 [0, 2]|PNE route: [POIs: (4044, 95077, pub_bar, 1.665436571868507), (11, 95231, restaurant, 0.1246021054623239), (4044, 95077, pub_bar, 0.12460210546232389), (2682, 95231, movie_theater, 0.1246021054623239), (2478, 95798, atm_bank, 0.25551909053721716), Length: 2.294761978792696, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4044, 95077, pub_bar, 1.665436571868507), (11, 95231, restaurant, 0.1246021054623239), (4044, 95077, pub_bar, 0.12460210546232389), (2682, 95231, movie_theater, 0.1246021054623239), (2478, 95798, atm_bank, 0.25551909053721716), Length: 2.294761978792696, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 318 ms|Time for PNE: 188 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
21566 [1, 2, 3, 1, 4] 5 [0, 3]|PNE route: [POIs: (617, 252644, coffee_shop, 5.3883710009903965), (2568, 255185, atm_bank, 1.3942167422866445), (2722, 255396, movie_theater, 0.20715993718277656), (820, 255639, coffee_shop, 1.0142851495946719), (3215, 255533, pharmacy, 0.053314425026066474), Length: 8.057347255080556, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (820, 255639, coffee_shop, 7.1780190423226005), (2372, 255320, atm_bank, 1.0251782656491195), (2722, 255396, movie_theater, 0.08473461699884297), (820, 255639, coffee_shop, 1.0142851495946719), (3215, 255533, pharmacy, 0.053314425026066474), Length: 9.355531499591299, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 201287 ms|Time for PNE: 2350 ms|Time for KNN: 3146 ms|Time for Dijkstra: 195505 ms|Heap fetches: 118|Max heap size: 21
222585 [5, 0, 2, 5, 3] 5 [0, 3]|PNE route: [POIs: (3479, 203895, pub_bar, 3.0780059885608404), (1261, 203713, restaurant, 0.06943676183519905), (2319, 203692, atm_bank, 0.31458098720472455), (3679, 203472, pub_bar, 0.2586045862896383), (2681, 204019, movie_theater, 0.577378490361941), Length: 4.298006814252343, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3524, 203467, pub_bar, 3.4759438564991805), (205, 203467, restaurant, 0.0), (2265, 203574, atm_bank, 0.019616070280160623), (3524, 203467, pub_bar, 0.019616070280160623), (2681, 204019, movie_theater, 0.8918001272714702), Length: 4.4069761243309715, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1344171 ms|Time for PNE: 34112 ms|Time for KNN: 9462 ms|Time for Dijkstra: 1300306 ms|Heap fetches: 919|Max heap size: 135
159736 [0, 4, 0, 5, 4] 5 [0, 2]|PNE route: [POIs: (455, 159198, restaurant, 1.197953457683934), (3401, 159018, pharmacy, 0.3295762943050722), (1873, 158506, restaurant, 0.20496624854522041), (4290, 158506, pub_bar, 0.0), (3401, 159018, pharmacy, 0.20496624854522041), Length: 1.9374622490794469, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (848, 164855, restaurant, 1.8924457857322414), (3171, 164856, pharmacy, 0.00974337668607066), (848, 164855, restaurant, 0.00974337668607066), (4214, 164789, pub_bar, 0.019887162297896197), (3171, 164856, pharmacy, 0.029630538983966857), Length: 1.9614502403862457, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 167656 ms|Time for PNE: 1936 ms|Time for KNN: 369 ms|Time for Dijkstra: 165079 ms|Heap fetches: 129|Max heap size: 47
286713 [1, 4, 2, 1, 1] 5 [0, 3]|PNE route: [POIs: (1945, 362980, coffee_shop, 5.866111793641734), (3013, 362904, pharmacy, 0.3125208157607323), (2167, 363416, atm_bank, 0.5088978222212281), (1653, 363424, coffee_shop, 0.102026034821141), (1653, 363424, coffee_shop, 0.0), Length: 6.789556466444835, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1653, 363424, coffee_shop, 6.585504396802553), (3014, 363419, pharmacy, 0.21743916412446448), (2167, 363416, atm_bank, 0.11541312930332348), (1653, 363424, coffee_shop, 0.102026034821141), (1653, 363424, coffee_shop, 0.0), Length: 7.0203827250514825, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 34244 ms|Time for PNE: 136 ms|Time for KNN: 190 ms|Time for Dijkstra: 33632 ms|Heap fetches: 29|Max heap size: 13
316596 [3, 6, 5, 2, 5] 5 [2, 4]|PNE route: [POIs: (2792, 340029, movie_theater, 0.9779245683827222), (4387, 367074, gas_station, 2.5979021214659026), (3675, 341713, pub_bar, 1.3295310901730686), (2178, 341966, atm_bank, 0.026004514607199457), (3675, 341713, pub_bar, 0.026004514607199457), Length: 4.957366809236093, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2792, 340029, movie_theater, 0.9779245683827222), (4387, 367074, gas_station, 2.5979021214659026), (3675, 341713, pub_bar, 1.3295310901730686), (2178, 341966, atm_bank, 0.026004514607199457), (3675, 341713, pub_bar, 0.026004514607199457), Length: 4.957366809236093, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 810 ms|Time for PNE: 701 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
284416 [5, 0, 6, 6, 5] 5 [0, 4]|PNE route: [POIs: (3816, 275431, pub_bar, 11.497031735945605), (2029, 275359, restaurant, 0.23028223213651733), (4539, 276224, gas_station, 1.1552405072439749), (4539, 276224, gas_station, 0.0), (3816, 275431, pub_bar, 0.9249582751074575), Length: 13.807512750433553, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3816, 275431, pub_bar, 11.497031735945605), (2029, 275359, restaurant, 0.23028223213651733), (4539, 276224, gas_station, 1.1552405072439749), (4539, 276224, gas_station, 0.0), (3816, 275431, pub_bar, 0.9249582751074575), Length: 13.807512750433553, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2588 ms|Time for PNE: 2478 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
305118 [1, 0, 5, 4, 0] 5 [1, 4]|PNE route: [POIs: (407, 304371, coffee_shop, 0.47420050893839966), (407, 304371, restaurant, 0.0), (3672, 303660, pub_bar, 0.3228703651987284), (2855, 304371, pharmacy, 0.32287036519872836), (407, 304371, restaurant, 0.0), Length: 1.1199412393358563, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (407, 304371, coffee_shop, 0.47420050893839966), (407, 304371, restaurant, 0.0), (3672, 303660, pub_bar, 0.3228703651987284), (2855, 304371, pharmacy, 0.32287036519872836), (407, 304371, restaurant, 0.0), Length: 1.1199412393358563, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 322 ms|Time for PNE: 212 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
170156 [6, 0, 1, 6, 1] 5 [2, 4]|PNE route: [POIs: (4414, 139471, gas_station, 2.3043931755336984), (2078, 139499, restaurant, 0.2520494947928349), (2078, 139499, coffee_shop, 0.0), (4414, 139471, gas_station, 0.2520494947928349), (2078, 139499, coffee_shop, 0.2520494947928349), Length: 3.060541659912203, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4414, 139471, gas_station, 2.3043931755336984), (2078, 139499, restaurant, 0.2520494947928349), (2078, 139499, coffee_shop, 0.0), (4414, 139471, gas_station, 0.2520494947928349), (2078, 139499, coffee_shop, 0.2520494947928349), Length: 3.060541659912203, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1230 ms|Time for PNE: 1121 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
186763 [3, 1, 2, 1, 4] 5 [1, 3]|PNE route: [POIs: (2743, 186948, movie_theater, 0.21043793035921854), (187, 186949, coffee_shop, 0.02058783540939006), (2333, 187186, atm_bank, 0.4538879724823516), (183, 187186, coffee_shop, 0.0), (2926, 187095, pharmacy, 0.0281813189642459), Length: 0.713095057215206, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2743, 186948, movie_theater, 0.21043793035921854), (183, 187186, coffee_shop, 0.4744758078917417), (2333, 187186, atm_bank, 0.0), (183, 187186, coffee_shop, 0.0), (2926, 187095, pharmacy, 0.0281813189642459), Length: 0.7130950572152062, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 42579 ms|Time for PNE: 82 ms|Time for KNN: 95 ms|Time for Dijkstra: 42161 ms|Heap fetches: 42|Max heap size: 19
258518 [5, 2, 2, 5, 1] 5 [0, 3]|PNE route: [POIs: (3785, 263232, pub_bar, 2.3351101456703023), (2399, 263232, atm_bank, 0.0), (2399, 263232, atm_bank, 0.0), (3785, 263232, pub_bar, 0.0), (740, 263232, coffee_shop, 0.0), Length: 2.3351101456703023, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3785, 263232, pub_bar, 2.3351101456703023), (2399, 263232, atm_bank, 0.0), (2399, 263232, atm_bank, 0.0), (3785, 263232, pub_bar, 0.0), (740, 263232, coffee_shop, 0.0), Length: 2.3351101456703023, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 302 ms|Time for PNE: 165 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
109599 [1, 3, 2, 1, 2] 5 [0, 3]|PNE route: [POIs: (884, 102350, coffee_shop, 1.9049726859812341), (2701, 101743, movie_theater, 0.6781759244371537), (2435, 99922, atm_bank, 0.354333943546737), (549, 100097, coffee_shop, 0.029630253135943474), (2435, 99922, atm_bank, 0.029630253135943474), Length: 2.9967430602370113, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (639, 101646, coffee_shop, 2.431680735922033), (2701, 101743, movie_theater, 0.3433014782568584), (2255, 101762, atm_bank, 0.2340963485099244), (639, 101646, coffee_shop, 0.13827564638657217), (2255, 101762, atm_bank, 0.13827564638657217), Length: 3.28562985546196, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 117238 ms|Time for PNE: 1187 ms|Time for KNN: 1454 ms|Time for Dijkstra: 114319 ms|Heap fetches: 107|Max heap size: 57
391193 [5, 1, 5, 2, 0] 5 [0, 2]|PNE route: [POIs: (3637, 388877, pub_bar, 1.630979652017483), (900, 390195, coffee_shop, 0.5118373046124067), (3637, 388877, pub_bar, 0.5118373046124068), (2231, 388700, atm_bank, 0.0900486704473247), (628, 391326, restaurant, 0.5256318162538846), Length: 3.270334747943506, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3637, 388877, pub_bar, 1.630979652017483), (900, 390195, coffee_shop, 0.5118373046124067), (3637, 388877, pub_bar, 0.5118373046124068), (2231, 388700, atm_bank, 0.0900486704473247), (628, 391326, restaurant, 0.5256318162538846), Length: 3.270334747943506, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 285 ms|Time for PNE: 156 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
272926 [1, 0, 6, 1, 4] 5 [0, 3]|PNE route: [POIs: (740, 263232, coffee_shop, 3.3846699567482474), (740, 263232, restaurant, 0.0), (4501, 262839, gas_station, 0.4016845625437415), (740, 263232, coffee_shop, 0.4016845625437415), (3204, 263316, pharmacy, 0.06730533172972379), Length: 4.255344413565455, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (740, 263232, coffee_shop, 3.3846699567482474), (740, 263232, restaurant, 0.0), (4501, 262839, gas_station, 0.4016845625437415), (740, 263232, coffee_shop, 0.4016845625437415), (3204, 263316, pharmacy, 0.06730533172972379), Length: 4.255344413565455, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1659 ms|Time for PNE: 1528 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
222205 [0, 3, 1, 0, 0] 5 [0, 3]|PNE route: [POIs: (3, 166284, restaurant, 2.9447537419729457), (2794, 166640, movie_theater, 0.6712906206219512), (135, 166499, coffee_shop, 0.3823488728502518), (135, 166499, restaurant, 0.0), (135, 166499, restaurant, 0.0), Length: 3.998393235445149, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (135, 166499, restaurant, 3.837603843939105), (2777, 166597, movie_theater, 0.12541986028442803), (135, 166499, coffee_shop, 0.12541986028442803), (135, 166499, restaurant, 0.0), (135, 166499, restaurant, 0.0), Length: 4.088443564507961, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 165359 ms|Time for PNE: 3084 ms|Time for KNN: 590 ms|Time for Dijkstra: 161398 ms|Heap fetches: 133|Max heap size: 67
86856 [1, 3, 1, 3, 2] 5 [0, 2]|PNE route: [POIs: (655, 97716, coffee_shop, 2.1109843387553155), (2682, 95231, movie_theater, 0.33414622488137313), (11, 95231, coffee_shop, 0.0), (2682, 95231, movie_theater, 0.0), (2478, 95798, atm_bank, 0.25551909053721716), Length: 2.700649654173906, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (11, 95231, coffee_shop, 2.4451305636366887), (2682, 95231, movie_theater, 0.0), (11, 95231, coffee_shop, 0.0), (2682, 95231, movie_theater, 0.0), (2478, 95798, atm_bank, 0.25551909053721716), Length: 2.700649654173906, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 17623 ms|Time for PNE: 237 ms|Time for KNN: 65 ms|Time for Dijkstra: 17022 ms|Heap fetches: 13|Max heap size: 6
352899 [1, 5, 0, 3, 0] 5 [2, 4]|PNE route: [POIs: (795, 311355, coffee_shop, 1.70169501650752), (3521, 311175, pub_bar, 1.0230134622366012), (462, 310748, restaurant, 0.09354194801905286), (2695, 310697, movie_theater, 0.09673006292397915), (462, 310748, restaurant, 0.09673006292397915), Length: 3.0117105526111327, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (795, 311355, coffee_shop, 1.70169501650752), (3521, 311175, pub_bar, 1.0230134622366012), (462, 310748, restaurant, 0.09354194801905286), (2695, 310697, movie_theater, 0.09673006292397915), (462, 310748, restaurant, 0.09673006292397915), Length: 3.0117105526111327, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 276 ms|Time for PNE: 148 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
232028 [2, 0, 4, 4, 0] 5 [1, 4]|PNE route: [POIs: (2492, 231495, atm_bank, 1.505067706244085), (1867, 231452, restaurant, 0.10213115604404231), (3321, 231454, pharmacy, 0.12584000603981027), (3321, 231454, pharmacy, 0.0), (1867, 231452, restaurant, 0.12584000603981027), Length: 1.8588788743677478, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2492, 231495, atm_bank, 1.505067706244085), (1867, 231452, restaurant, 0.10213115604404231), (3321, 231454, pharmacy, 0.12584000603981027), (3321, 231454, pharmacy, 0.0), (1867, 231452, restaurant, 0.12584000603981027), Length: 1.8588788743677478, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 229 ms|Time for PNE: 101 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
387584 [4, 1, 3, 1, 2] 5 [1, 3]|PNE route: [POIs: (3080, 387142, pharmacy, 1.8855405482819725), (900, 390195, coffee_shop, 0.5381210184783942), (2755, 390195, movie_theater, 0.0), (900, 390195, coffee_shop, 0.0), (2231, 388700, atm_bank, 0.5293119393636402), Length: 2.9529735061240068, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3080, 387142, pharmacy, 1.8855405482819725), (900, 390195, coffee_shop, 0.5381210184783942), (2755, 390195, movie_theater, 0.0), (900, 390195, coffee_shop, 0.0), (2231, 388700, atm_bank, 0.5293119393636402), Length: 2.9529735061240068, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 429 ms|Time for PNE: 302 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
