Query|PNE_route|Route|Time|Time_PNE|Time_KNN|Time_Dijkstra|Heap_fetches|Heap_max_size
130112 [3, 2, 3, 2, 5] 5 [0, 2]|PNE route: [POIs: (2719, 126838, movie_theater, 2.385670480350866), (2196, 127008, atm_bank, 0.2289921096937581), (2719, 126838, movie_theater, 0.2289921096937581), (2196, 127008, atm_bank, 0.2289921096937581), (3553, 127025, pub_bar, 0.43486461651732095), Length: 3.5075114259494606, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2719, 126838, movie_theater, 2.385670480350866), (2196, 127008, atm_bank, 0.2289921096937581), (2719, 126838, movie_theater, 0.2289921096937581), (2196, 127008, atm_bank, 0.2289921096937581), (3553, 127025, pub_bar, 0.43486461651732095), Length: 3.5075114259494606, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 476 ms|Time for PNE: 349 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
119819 [5, 3, 4, 5, 6] 5 [0, 3]|PNE route: [POIs: (3957, 119433, pub_bar, 0.9302960495090987), (2696, 120425, movie_theater, 0.1383325327967601), (2822, 119987, pharmacy, 0.5639773860506037), (3514, 119900, pub_bar, 0.17292046103371), (4364, 119537, gas_station, 0.7274383961467757), Length: 2.5329648255369484, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3514, 119900, pub_bar, 0.3588636496051034), (2696, 120425, movie_theater, 0.7097649327007554), (2822, 119987, pharmacy, 0.5639773860506037), (3514, 119900, pub_bar, 0.17292046103371), (4364, 119537, gas_station, 0.7274383961467757), Length: 2.5329648255369484, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 386763 ms|Time for PNE: 3272 ms|Time for KNN: 1518 ms|Time for Dijkstra: 381712 ms|Heap fetches: 248|Max heap size: 40
58385 [4, 0, 0, 2, 0] 5 [2, 4]|PNE route: [POIs: (3196, 58233, pharmacy, 0.7362491515615885), (1542, 58233, restaurant, 0.0), (1542, 58233, restaurant, 0.0), (2117, 58238, atm_bank, 0.019333447800776206), (1542, 58233, restaurant, 0.019333447800776206), Length: 0.7749160471631409, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3196, 58233, pharmacy, 0.7362491515615885), (1542, 58233, restaurant, 0.0), (1542, 58233, restaurant, 0.0), (2117, 58238, atm_bank, 0.019333447800776206), (1542, 58233, restaurant, 0.019333447800776206), Length: 0.7749160471631409, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 182 ms|Time for PNE: 55 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
18030 [4, 1, 4, 1, 4] 5 [0, 2]|PNE route: [POIs: (3353, 18396, pharmacy, 0.9877231515451939), (1707, 18353, coffee_shop, 0.1328925050833389), (3353, 18396, pharmacy, 0.13289250508333894), (1707, 18353, coffee_shop, 0.1328925050833389), (3353, 18396, pharmacy, 0.13289250508333894), Length: 1.5192931718785496, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3353, 18396, pharmacy, 0.9877231515451939), (1707, 18353, coffee_shop, 0.1328925050833389), (3353, 18396, pharmacy, 0.13289250508333894), (1707, 18353, coffee_shop, 0.1328925050833389), (3353, 18396, pharmacy, 0.13289250508333894), Length: 1.5192931718785496, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 160 ms|Time for PNE: 32 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
110848 [6, 3, 5, 0, 5] 5 [2, 4]|PNE route: [POIs: (4493, 98861, gas_station, 3.5718308436306283), (2814, 98895, movie_theater, 0.7338082943606483), (4320, 98915, pub_bar, 0.05798277917752695), (1970, 98906, restaurant, 0.049320790601296405), (4320, 98915, pub_bar, 0.049320790601296405), Length: 4.462263498371396, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4493, 98861, gas_station, 3.5718308436306283), (2814, 98895, movie_theater, 0.7338082943606483), (4320, 98915, pub_bar, 0.05798277917752695), (1970, 98906, restaurant, 0.049320790601296405), (4320, 98915, pub_bar, 0.049320790601296405), Length: 4.462263498371396, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 802 ms|Time for PNE: 674 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
111037 [2, 6, 0, 6, 6] 5 [1, 3]|PNE route: [POIs: (2313, 111700, atm_bank, 0.6022888483986912), (4510, 197552, gas_station, 1.2931745907691574), (2041, 196738, restaurant, 0.807169433482121), (4510, 197552, gas_station, 0.8071694334821209), (4510, 197552, gas_station, 0.0), Length: 3.5098023061320904, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2313, 111700, atm_bank, 0.6022888483986912), (4510, 197552, gas_station, 1.2931745907691574), (2041, 196738, restaurant, 0.807169433482121), (4510, 197552, gas_station, 0.8071694334821209), (4510, 197552, gas_station, 0.0), Length: 3.5098023061320904, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 731 ms|Time for PNE: 603 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
407754 [6, 4, 3, 5, 6] 5 [0, 4]|PNE route: [POIs: (4399, 423149, gas_station, 3.375842301862427), (3370, 423150, pharmacy, 0.22397633978820808), (2806, 424193, movie_theater, 0.47735613852886843), (4233, 424193, pub_bar, 0.0), (4399, 423149, gas_station, 0.4670483850406986), Length: 4.5442231652202025, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4399, 423149, gas_station, 3.375842301862427), (3370, 423150, pharmacy, 0.22397633978820808), (2806, 424193, movie_theater, 0.47735613852886843), (4233, 424193, pub_bar, 0.0), (4399, 423149, gas_station, 0.4670483850406986), Length: 4.5442231652202025, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 694 ms|Time for PNE: 567 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
46539 [6, 6, 0, 6, 1] 5 [1, 3]|PNE route: [POIs: (4400, 50482, gas_station, 2.2792822496273146), (4400, 50482, gas_station, 0.0), (1602, 50414, restaurant, 0.6417810050699267), (4400, 50482, gas_station, 0.6417810050699267), (325, 55307, coffee_shop, 1.5889677450547597), Length: 5.151812004821927, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4400, 50482, gas_station, 2.2792822496273146), (4400, 50482, gas_station, 0.0), (1602, 50414, restaurant, 0.6417810050699267), (4400, 50482, gas_station, 0.6417810050699267), (325, 55307, coffee_shop, 1.5889677450547597), Length: 5.151812004821927, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 495 ms|Time for PNE: 368 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
109971 [5, 3, 0, 3, 5] 5 [1, 3]|PNE route: [POIs: (4320, 98915, pub_bar, 2.600744474755532), (2814, 98895, movie_theater, 0.05798277917752695), (1969, 98895, restaurant, 0.0), (2814, 98895, movie_theater, 0.0), (4320, 98915, pub_bar, 0.05798277917752695), Length: 2.716710033110586, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4320, 98915, pub_bar, 2.600744474755532), (2814, 98895, movie_theater, 0.05798277917752695), (1969, 98895, restaurant, 0.0), (2814, 98895, movie_theater, 0.0), (4320, 98915, pub_bar, 0.05798277917752695), Length: 2.716710033110586, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 448 ms|Time for PNE: 320 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
75583 [2, 6, 2, 6, 6] 5 [0, 2]|PNE route: [POIs: (2479, 76507, atm_bank, 0.8673840000486982), (4397, 76454, gas_station, 0.06440911981279562), (2479, 76507, atm_bank, 0.06440911981279562), (4397, 76454, gas_station, 0.06440911981279562), (4397, 76454, gas_station, 0.0), Length: 1.0606113594870852, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2479, 76507, atm_bank, 0.8673840000486982), (4397, 76454, gas_station, 0.06440911981279562), (2479, 76507, atm_bank, 0.06440911981279562), (4397, 76454, gas_station, 0.06440911981279562), (4397, 76454, gas_station, 0.0), Length: 1.0606113594870852, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 281 ms|Time for PNE: 154 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
280864 [2, 4, 5, 4, 1] 5 [1, 3]|PNE route: [POIs: (2592, 278204, atm_bank, 3.4940580674276713), (3315, 278020, pharmacy, 0.11385184320034797), (4217, 278353, pub_bar, 0.35657054061018123), (3315, 278020, pharmacy, 0.3565705406101811), (847, 278293, coffee_shop, 0.045288894344563145), Length: 4.366339886192945, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2592, 278204, atm_bank, 3.4940580674276713), (3315, 278020, pharmacy, 0.11385184320034797), (4217, 278353, pub_bar, 0.35657054061018123), (3315, 278020, pharmacy, 0.3565705406101811), (847, 278293, coffee_shop, 0.045288894344563145), Length: 4.366339886192945, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 203 ms|Time for PNE: 75 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
82226 [1, 6, 1, 5, 6] 5 [0, 2]|PNE route: [POIs: (227, 121326, coffee_shop, 0.7065571685234047), (4364, 119537, gas_station, 0.20335421032796594), (470, 119744, coffee_shop, 0.3807553164527415), (3692, 119710, pub_bar, 0.0764015674530916), (4364, 119537, gas_station, 0.30435374899965006), Length: 1.6714220117568535, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (227, 121326, coffee_shop, 0.7065571685234047), (4364, 119537, gas_station, 0.20335421032796594), (227, 121326, coffee_shop, 0.20335421032796594), (3692, 119710, pub_bar, 0.4500612945095634), (4364, 119537, gas_station, 0.30435374899965006), Length: 1.86768063268855, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 108372 ms|Time for PNE: 905 ms|Time for KNN: 272 ms|Time for Dijkstra: 106894 ms|Heap fetches: 86|Max heap size: 26
413982 [5, 4, 4, 4, 1] 5 [1, 3]|PNE route: [POIs: (3732, 242308, pub_bar, 8.010695408040613), (3069, 241690, pharmacy, 0.6431889075015697), (3069, 241690, pharmacy, 0.0), (3069, 241690, pharmacy, 0.0), (350, 241689, coffee_shop, 0.06877566758669805), Length: 8.72265998312888, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3732, 242308, pub_bar, 8.010695408040613), (3069, 241690, pharmacy, 0.6431889075015697), (3069, 241690, pharmacy, 0.0), (3069, 241690, pharmacy, 0.0), (350, 241689, coffee_shop, 0.06877566758669805), Length: 8.72265998312888, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 268 ms|Time for PNE: 125 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
375379 [6, 1, 4, 1, 3] 5 [1, 3]|PNE route: [POIs: (4390, 373254, gas_station, 0.8973441146974255), (605, 372709, coffee_shop, 0.582625119982329), (3283, 372716, pharmacy, 0.05777093434138697), (602, 372709, coffee_shop, 0.05777093434138697), (2683, 375297, movie_theater, 1.7369165236153217), Length: 3.33242762697785, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4390, 373254, gas_station, 0.8973441146974255), (605, 372709, coffee_shop, 0.582625119982329), (3283, 372716, pharmacy, 0.05777093434138697), (605, 372709, coffee_shop, 0.05777093434138697), (2683, 375297, movie_theater, 1.7369165236153217), Length: 3.33242762697785, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 39141 ms|Time for PNE: 1636 ms|Time for KNN: 157 ms|Time for Dijkstra: 37074 ms|Heap fetches: 33|Max heap size: 5
66965 [5, 2, 3, 5, 4] 5 [0, 3]|PNE route: [POIs: (4044, 95077, pub_bar, 3.565282082542276), (2478, 95798, atm_bank, 0.2963136006038297), (2682, 95231, movie_theater, 0.2555190905372171), (4044, 95077, pub_bar, 0.12460210546232389), (2834, 95413, pharmacy, 0.19302526158991246), Length: 4.434742140735559, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4044, 95077, pub_bar, 3.565282082542276), (2478, 95798, atm_bank, 0.2963136006038297), (2682, 95231, movie_theater, 0.2555190905372171), (4044, 95077, pub_bar, 0.12460210546232389), (2834, 95413, pharmacy, 0.19302526158991246), Length: 4.434742140735559, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 439 ms|Time for PNE: 311 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
215931 [6, 6, 1, 3, 1] 5 [2, 4]|PNE route: [POIs: (4496, 205493, gas_station, 3.369552867154508), (4496, 205493, gas_station, 0.0), (1378, 204958, coffee_shop, 0.7277781312112683), (2681, 204019, movie_theater, 0.7669309484348467), (1353, 204957, coffee_shop, 0.7194407773268338), Length: 5.583702724127456, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4496, 205493, gas_station, 3.369552867154508), (4496, 205493, gas_station, 0.0), (1353, 204957, coffee_shop, 0.7752683023192811), (2681, 204019, movie_theater, 0.7194407773268339), (1353, 204957, coffee_shop, 0.7194407773268338), Length: 5.583702724127456, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 103596 ms|Time for PNE: 7792 ms|Time for KNN: 3823 ms|Time for Dijkstra: 91832 ms|Heap fetches: 163|Max heap size: 19
104440 [4, 4, 5, 2, 4] 5 [1, 4]|PNE route: [POIs: (2943, 103294, pharmacy, 1.0868336220816976), (2943, 103294, pharmacy, 0.0), (3678, 103307, pub_bar, 0.014831171063148824), (2262, 103387, atm_bank, 0.10432978248147314), (2943, 103294, pharmacy, 0.0894986114183243), Length: 1.2954931870446438, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2943, 103294, pharmacy, 1.0868336220816976), (2943, 103294, pharmacy, 0.0), (3678, 103307, pub_bar, 0.014831171063148824), (2262, 103387, atm_bank, 0.10432978248147314), (2943, 103294, pharmacy, 0.0894986114183243), Length: 1.2954931870446438, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 174 ms|Time for PNE: 42 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
149063 [3, 1, 2, 1, 1] 5 [1, 3]|PNE route: [POIs: (2746, 147683, movie_theater, 1.5124717114262893), (1958, 147287, coffee_shop, 0.07761733766770668), (2242, 147557, atm_bank, 0.14786729027379839), (1958, 147287, coffee_shop, 0.1478672902737984), (1958, 147287, coffee_shop, 0.0), Length: 1.885823629641593, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2746, 147683, movie_theater, 1.5124717114262893), (1958, 147287, coffee_shop, 0.07761733766770668), (2242, 147557, atm_bank, 0.14786729027379839), (1958, 147287, coffee_shop, 0.1478672902737984), (1958, 147287, coffee_shop, 0.0), Length: 1.885823629641593, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 250 ms|Time for PNE: 121 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
230764 [1, 0, 4, 1, 4] 5 [2, 4]|PNE route: [POIs: (783, 230630, coffee_shop, 1.9216210622610441), (783, 230630, restaurant, 0.0), (3231, 227465, pharmacy, 1.2996317171367902), (861, 227314, coffee_shop, 0.8491541972307268), (3240, 227231, pharmacy, 0.28981161211646955), Length: 4.360218588745031, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (783, 230630, coffee_shop, 1.9216210622610441), (783, 230630, restaurant, 0.0), (3240, 227231, pharmacy, 1.8737503808858704), (861, 227314, coffee_shop, 0.28981161211646955), (3240, 227231, pharmacy, 0.28981161211646955), Length: 4.374994667379854, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 55106 ms|Time for PNE: 929 ms|Time for KNN: 433 ms|Time for Dijkstra: 53592 ms|Heap fetches: 101|Max heap size: 36
281065 [4, 1, 2, 1, 1] 5 [1, 3]|PNE route: [POIs: (3315, 278020, pharmacy, 1.3620142742839667), (847, 278293, coffee_shop, 0.045288894344563145), (2592, 278204, atm_bank, 0.06856294885578482), (847, 278293, coffee_shop, 0.06856294885578482), (847, 278293, coffee_shop, 0.0), Length: 1.5444290663400995, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3315, 278020, pharmacy, 1.3620142742839667), (847, 278293, coffee_shop, 0.045288894344563145), (2592, 278204, atm_bank, 0.06856294885578482), (847, 278293, coffee_shop, 0.06856294885578482), (847, 278293, coffee_shop, 0.0), Length: 1.5444290663400995, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 175 ms|Time for PNE: 47 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
55115 [5, 1, 6, 1, 3] 5 [1, 3]|PNE route: [POIs: (3603, 55453, pub_bar, 0.9034389721647338), (325, 55307, coffee_shop, 0.019332394639034172), (4529, 56235, gas_station, 1.524257756337421), (94, 57456, coffee_shop, 1.1522444820033615), (2782, 56332, movie_theater, 0.06354205223533095), Length: 3.662815657379882, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3454, 57456, pub_bar, 2.093606822364151), (94, 57456, coffee_shop, 0.0), (4530, 57523, gas_station, 0.855679301806748), (94, 57456, coffee_shop, 0.8556793018067478), (2782, 56332, movie_theater, 0.06354205223533095), Length: 3.868507478212978, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 211858 ms|Time for PNE: 1411 ms|Time for KNN: 1124 ms|Time for Dijkstra: 209044 ms|Heap fetches: 212|Max heap size: 50
66624 [0, 4, 2, 6, 0] 5 [0, 4]|PNE route: [POIs: (773, 86690, restaurant, 3.773401994398079), (3183, 97656, pharmacy, 0.6913318881374596), (2382, 97644, atm_bank, 0.13517149927403294), (4486, 97715, gas_station, 0.022410012185041347), (655, 97716, restaurant, 0.2686184559297083), Length: 4.890933849924322, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (655, 97716, restaurant, 4.704804784424522), (3184, 97724, pharmacy, 0.040595529795243085), (2383, 97715, atm_bank, 0.23631784343006687), (4486, 97715, gas_station, 0.0), (655, 97716, restaurant, 0.2686184559297083), Length: 5.25033661357954, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 126168 ms|Time for PNE: 607 ms|Time for KNN: 288 ms|Time for Dijkstra: 125121 ms|Heap fetches: 84|Max heap size: 22
