Query|PNE_route|Route|Time|Time_PNE|Time_KNN|Time_Dijkstra|Heap_fetches|Heap_max_size
83633 [5, 6, 4, 5, 4] 5 [0, 3]|PNE route: [POIs: (3755, 88064, pub_bar, 2.736460900790786), (4487, 88016, gas_station, 0.048184897796523816), (3187, 88073, pharmacy, 0.23178507358880984), (3756, 88106, pub_bar, 0.07891799540295168), (3187, 88073, pharmacy, 0.07891799540295169), Length: 3.174266862982023, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3756, 88106, pub_bar, 2.4962743688345794), (4487, 88016, gas_station, 0.31070306899176153), (3187, 88073, pharmacy, 0.23178507358880984), (3756, 88106, pub_bar, 0.07891799540295168), (3187, 88073, pharmacy, 0.07891799540295169), Length: 3.196598502221054, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 9270 ms|Time for PNE: 30 ms|Time for KNN: 7 ms|Time for Dijkstra: 9049 ms|Heap fetches: 13|Max heap size: 5
11107 [6, 0, 5, 0, 0] 5 [1, 4]|PNE route: [POIs: (4477, 11271, gas_station, 1.2813262881062957), (1188, 13667, restaurant, 1.4660510357575312), (3936, 13554, pub_bar, 0.0602041057605823), (1188, 13667, restaurant, 0.060204105760582306), (1188, 13667, restaurant, 0.0), Length: 2.867785535384991, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4477, 11271, gas_station, 1.2813262881062957), (1188, 13667, restaurant, 1.4660510357575312), (3936, 13554, pub_bar, 0.0602041057605823), (1188, 13667, restaurant, 0.060204105760582306), (1188, 13667, restaurant, 0.0), Length: 2.867785535384991, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 134 ms|Time for PNE: 49 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
78656 [6, 6, 0, 6, 1] 5 [0, 3]|PNE route: [POIs: (4375, 80341, gas_station, 1.6924919648857382), (4375, 80341, gas_station, 0.0), (645, 80653, restaurant, 0.17728982983430774), (4375, 80341, gas_station, 0.17728982983430774), (504, 80631, coffee_shop, 0.22102290801041138), Length: 2.2680945325647652, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4375, 80341, gas_station, 1.6924919648857382), (4375, 80341, gas_station, 0.0), (645, 80653, restaurant, 0.17728982983430774), (4375, 80341, gas_station, 0.17728982983430774), (504, 80631, coffee_shop, 0.22102290801041138), Length: 2.2680945325647652, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 105 ms|Time for PNE: 21 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
412357 [2, 2, 6, 2, 1] 5 [0, 3]|PNE route: [POIs: (2500, 242905, atm_bank, 7.225587762191978), (2500, 242905, atm_bank, 0.0), (4506, 242566, gas_station, 0.6962194254167964), (2295, 241941, atm_bank, 0.5139431666921018), (350, 241689, coffee_shop, 0.150897776249769), Length: 8.586648130550644, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2295, 241941, atm_bank, 7.846829347448585), (2295, 241941, atm_bank, 0.0), (4448, 241987, gas_station, 0.34451049595170047), (2295, 241941, atm_bank, 0.34451049595170047), (350, 241689, coffee_shop, 0.150897776249769), Length: 8.686748115601755, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 68186 ms|Time for PNE: 1128 ms|Time for KNN: 390 ms|Time for Dijkstra: 66485 ms|Heap fetches: 106|Max heap size: 37
172692 [0, 5, 6, 6, 5] 5 [1, 4]|PNE route: [POIs: (1560, 177736, restaurant, 1.1768051917914566), (3571, 177354, pub_bar, 0.46232949901142223), (4488, 187942, gas_station, 1.0165061721943427), (4488, 187942, gas_station, 0.0), (4019, 187311, pub_bar, 0.31174362158972624), Length: 2.9673844845869475, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1560, 177736, restaurant, 1.1768051917914566), (4019, 187311, pub_bar, 1.2261311410440447), (4488, 187942, gas_station, 0.31174362158972624), (4488, 187942, gas_station, 0.0), (4019, 187311, pub_bar, 0.31174362158972624), Length: 3.0264235760149534, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 604747 ms|Time for PNE: 36717 ms|Time for KNN: 24830 ms|Time for Dijkstra: 543074 ms|Heap fetches: 6489|Max heap size: 369
131348 [4, 3, 0, 5, 3] 5 [1, 4]|PNE route: [POIs: (3312, 139296, pharmacy, 2.8845661574909824), (2752, 139330, movie_theater, 0.16554107566978135), (840, 139330, restaurant, 0.0), (4339, 139330, pub_bar, 0.0), (2752, 139330, movie_theater, 0.0), Length: 3.0501072331607637, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3312, 139296, pharmacy, 2.8845661574909824), (2752, 139330, movie_theater, 0.16554107566978135), (840, 139330, restaurant, 0.0), (4339, 139330, pub_bar, 0.0), (2752, 139330, movie_theater, 0.0), Length: 3.0501072331607637, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 184 ms|Time for PNE: 102 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
324258 [2, 4, 0, 4, 4] 5 [1, 4]|PNE route: [POIs: (2303, 304371, atm_bank, 1.0876231854189424), (2855, 304371, pharmacy, 0.0), (407, 304371, restaurant, 0.0), (2855, 304371, pharmacy, 0.0), (2855, 304371, pharmacy, 0.0), Length: 1.0876231854189424, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2303, 304371, atm_bank, 1.0876231854189424), (2855, 304371, pharmacy, 0.0), (407, 304371, restaurant, 0.0), (2855, 304371, pharmacy, 0.0), (2855, 304371, pharmacy, 0.0), Length: 1.0876231854189424, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 87 ms|Time for PNE: 5 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
231388 [5, 5, 0, 5, 1] 5 [0, 3]|PNE route: [POIs: (3425, 229785, pub_bar, 1.132519650579923), (3425, 229785, pub_bar, 0.0), (1717, 229559, restaurant, 0.1127774393023797), (3425, 229785, pub_bar, 0.1127774393023797), (689, 208959, coffee_shop, 2.6234452812813105), Length: 3.981519810465993, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3425, 229785, pub_bar, 1.132519650579923), (3425, 229785, pub_bar, 0.0), (1717, 229559, restaurant, 0.1127774393023797), (3425, 229785, pub_bar, 0.1127774393023797), (689, 208959, coffee_shop, 2.6234452812813105), Length: 3.981519810465993, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 434 ms|Time for PNE: 351 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
356602 [5, 3, 2, 5, 3] 5 [0, 3]|PNE route: [POIs: (4241, 310790, pub_bar, 2.382392312950797), (2695, 310697, movie_theater, 0.3250342973290555), (2109, 311437, atm_bank, 0.6790983211548633), (3688, 311178, pub_bar, 0.562886134467635), (2741, 310716, movie_theater, 0.14230191153884433), Length: 4.091712977441196, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3688, 311178, pub_bar, 2.594113433515477), (2695, 310697, movie_theater, 0.14788709748592901), (2109, 311437, atm_bank, 0.6790983211548633), (3688, 311178, pub_bar, 0.562886134467635), (2741, 310716, movie_theater, 0.14230191153884433), Length: 4.126286898162749, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 43848 ms|Time for PNE: 465 ms|Time for KNN: 190 ms|Time for Dijkstra: 43012 ms|Heap fetches: 75|Max heap size: 25
366588 [6, 3, 2, 6, 0] 5 [0, 3]|PNE route: [POIs: (4408, 367523, gas_station, 1.8814068451446764), (2699, 370865, movie_theater, 1.6430854161857165), (2306, 369671, atm_bank, 0.923835313054847), (4406, 371065, gas_station, 1.2015779955750046), (1567, 370874, restaurant, 0.7362713570131815), Length: 6.386176926973426, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4408, 367523, gas_station, 1.8814068451446764), (2699, 370865, movie_theater, 1.6430854161857165), (2306, 369671, atm_bank, 0.923835313054847), (4408, 367523, gas_station, 1.5008031541331432), (22, 367071, restaurant, 0.6284091425483981), Length: 6.577539871066781, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 30290 ms|Time for PNE: 791 ms|Time for KNN: 529 ms|Time for Dijkstra: 28789 ms|Heap fetches: 53|Max heap size: 11
111781 [3, 6, 3, 6, 6] 5 [1, 4]|PNE route: [POIs: (2794, 166640, movie_theater, 4.3551910005273555), (4524, 166237, gas_station, 0.24060291803385395), (2794, 166640, movie_theater, 0.24060291803385392), (4524, 166237, gas_station, 0.24060291803385395), (4524, 166237, gas_station, 0.0), Length: 5.076999754628918, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2794, 166640, movie_theater, 4.3551910005273555), (4524, 166237, gas_station, 0.24060291803385395), (2794, 166640, movie_theater, 0.24060291803385392), (4524, 166237, gas_station, 0.24060291803385395), (4524, 166237, gas_station, 0.0), Length: 5.076999754628918, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 444 ms|Time for PNE: 362 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
227466 [3, 3, 3, 6, 3] 5 [1, 4]|PNE route: [POIs: (2794, 166640, movie_theater, 3.7505239875115692), (2794, 166640, movie_theater, 0.0), (2794, 166640, movie_theater, 0.0), (4524, 166237, gas_station, 0.24060291803385395), (2794, 166640, movie_theater, 0.24060291803385392), Length: 4.231729823579277, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2794, 166640, movie_theater, 3.7505239875115692), (2794, 166640, movie_theater, 0.0), (2794, 166640, movie_theater, 0.0), (4524, 166237, gas_station, 0.24060291803385395), (2794, 166640, movie_theater, 0.24060291803385392), Length: 4.231729823579277, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 232 ms|Time for PNE: 148 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
342973 [6, 2, 3, 1, 2] 5 [1, 4]|PNE route: [POIs: (4433, 339757, gas_station, 1.8821644272781468), (2323, 338015, atm_bank, 2.2271319986110525), (2698, 326582, movie_theater, 0.31889479633143747), (86, 326435, coffee_shop, 0.24133898313348728), (2315, 338134, atm_bank, 0.2968995370882931), Length: 4.966429742442417, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4433, 339757, gas_station, 1.8821644272781468), (2315, 338134, atm_bank, 2.4504701103044577), (2698, 326582, movie_theater, 0.12001827276037273), (86, 326435, coffee_shop, 0.24133898313348728), (2315, 338134, atm_bank, 0.2968995370882931), Length: 4.990891330564757, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 65391 ms|Time for PNE: 992 ms|Time for KNN: 534 ms|Time for Dijkstra: 63767 ms|Heap fetches: 167|Max heap size: 14
201055 [3, 4, 4, 1, 4] 5 [1, 4]|PNE route: [POIs: (2681, 204019, movie_theater, 2.1666390518453236), (3303, 203711, pharmacy, 0.591450623492799), (3303, 203711, pharmacy, 0.0), (1353, 204957, coffee_shop, 0.12799015383403478), (3304, 204958, pharmacy, 0.047490171108012846), Length: 2.93357000028017, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2681, 204019, movie_theater, 2.1666390518453236), (3303, 203711, pharmacy, 0.591450623492799), (3303, 203711, pharmacy, 0.0), (1353, 204957, coffee_shop, 0.12799015383403478), (3303, 203711, pharmacy, 0.12799015383403478), Length: 3.014069983006192, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1124 ms|Time for PNE: 31 ms|Time for KNN: 0 ms|Time for Dijkstra: 996 ms|Heap fetches: 1|Max heap size: 1
291049 [6, 1, 4, 5, 1] 5 [1, 4]|PNE route: [POIs: (4525, 292060, gas_station, 0.7626347940650219), (1459, 293501, coffee_shop, 1.3605702246018512), (3084, 293501, pharmacy, 0.0), (3519, 293501, pub_bar, 0.0), (1459, 293501, coffee_shop, 0.0), Length: 2.123205018666873, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4525, 292060, gas_station, 0.7626347940650219), (1459, 293501, coffee_shop, 1.3605702246018512), (3084, 293501, pharmacy, 0.0), (3519, 293501, pub_bar, 0.0), (1459, 293501, coffee_shop, 0.0), Length: 2.123205018666873, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 110 ms|Time for PNE: 28 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
413026 [4, 1, 3, 2, 1] 5 [1, 4]|PNE route: [POIs: (3355, 398517, pharmacy, 5.738451746076768), (835, 241496, coffee_shop, 2.031705482376758), (2721, 241637, movie_theater, 0.02460201233619288), (2295, 241941, atm_bank, 0.2243611427751827), (350, 241689, coffee_shop, 0.150897776249769), Length: 8.17001815981467, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3355, 398517, pharmacy, 5.738451746076768), (835, 241496, coffee_shop, 2.031705482376758), (2721, 241637, movie_theater, 0.02460201233619288), (2295, 241941, atm_bank, 0.2243611427751827), (835, 241496, coffee_shop, 0.19975913043898985), Length: 8.218879514003891, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 14916 ms|Time for PNE: 916 ms|Time for KNN: 62 ms|Time for Dijkstra: 13839 ms|Heap fetches: 41|Max heap size: 14
300134 [2, 4, 1, 5, 4] 5 [1, 4]|PNE route: [POIs: (2283, 300016, atm_bank, 0.07089749020370892), (3021, 300016, pharmacy, 0.0), (1368, 299065, coffee_shop, 0.1921450680741679), (4014, 299045, pub_bar, 0.013876708625004761), (3021, 300016, pharmacy, 0.20602177669917265), Length: 0.48294104360205425, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2283, 300016, atm_bank, 0.07089749020370892), (3021, 300016, pharmacy, 0.0), (1368, 299065, coffee_shop, 0.1921450680741679), (4014, 299045, pub_bar, 0.013876708625004761), (3021, 300016, pharmacy, 0.20602177669917265), Length: 0.48294104360205425, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 179 ms|Time for PNE: 96 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
172966 [3, 1, 4, 3, 1] 5 [0, 3]|PNE route: [POIs: (2680, 173192, movie_theater, 0.0742708205885044), (6, 173345, coffee_shop, 0.08727911538234069), (2978, 173069, pharmacy, 0.11839367950454531), (2680, 173192, movie_theater, 0.1989160279700166), (314, 173061, coffee_shop, 0.05957985534604286), Length: 0.5384394987914498, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2680, 173192, movie_theater, 0.0742708205885044), (6, 173345, coffee_shop, 0.08727911538234069), (2978, 173069, pharmacy, 0.11839367950454531), (2680, 173192, movie_theater, 0.1989160279700166), (314, 173061, coffee_shop, 0.05957985534604286), Length: 0.5384394987914498, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 156 ms|Time for PNE: 74 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
334673 [5, 2, 0, 5, 3] 5 [0, 3]|PNE route: [POIs: (3456, 335308, pub_bar, 1.2232441331515986), (2351, 335386, atm_bank, 0.17561314753842658), (513, 335094, restaurant, 0.22739032158041153), (3456, 335308, pub_bar, 0.24733146987520688), (2697, 335053, movie_theater, 0.49720985235655873), Length: 2.3707889245022025, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3456, 335308, pub_bar, 1.2232441331515986), (2351, 335386, atm_bank, 0.17561314753842658), (513, 335094, restaurant, 0.22739032158041153), (3456, 335308, pub_bar, 0.24733146987520688), (2697, 335053, movie_theater, 0.49720985235655873), Length: 2.3707889245022025, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1416 ms|Time for PNE: 1333 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
75827 [3, 4, 6, 1, 4] 5 [1, 4]|PNE route: [POIs: (2778, 114075, movie_theater, 1.2203348595540917), (3307, 118988, pharmacy, 0.6292539402987312), (4397, 76454, gas_station, 0.6665430188040391), (1362, 119043, coffee_shop, 0.6956329123605215), (3307, 118988, pharmacy, 0.029089893556482352), Length: 3.240854624573866, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2778, 114075, movie_theater, 1.2203348595540917), (3307, 118988, pharmacy, 0.6292539402987312), (4397, 76454, gas_station, 0.6665430188040391), (1362, 119043, coffee_shop, 0.6956329123605215), (3307, 118988, pharmacy, 0.029089893556482352), Length: 3.240854624573866, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 487 ms|Time for PNE: 405 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
113013 [3, 2, 2, 3, 2] 5 [0, 3]|PNE route: [POIs: (2691, 112401, movie_theater, 1.789246794902483), (2309, 112661, atm_bank, 0.4035903661101144), (2309, 112661, atm_bank, 0.0), (2736, 112380, movie_theater, 0.33892709959176004), (2309, 112661, atm_bank, 0.3389270995917601), Length: 2.8706913601961177, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2736, 112380, movie_theater, 1.868061952696363), (2309, 112661, atm_bank, 0.3389270995917601), (2139, 112661, atm_bank, 0.0), (2736, 112380, movie_theater, 0.33892709959176004), (2309, 112661, atm_bank, 0.3389270995917601), Length: 2.8848432514716436, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 34654 ms|Time for PNE: 99 ms|Time for KNN: 34 ms|Time for Dijkstra: 34340 ms|Heap fetches: 56|Max heap size: 27
426044 [6, 2, 6, 6, 3] 5 [0, 3]|PNE route: [POIs: (4393, 288927, gas_station, 2.216413264619098), (2407, 289026, atm_bank, 0.9031901629459629), (4393, 288927, gas_station, 0.9031901629459628), (4393, 288927, gas_station, 0.0), (2727, 363315, movie_theater, 5.483534404868606), Length: 9.506327995379628, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4393, 288927, gas_station, 2.216413264619098), (2407, 289026, atm_bank, 0.9031901629459629), (4393, 288927, gas_station, 0.9031901629459628), (4393, 288927, gas_station, 0.0), (2727, 363315, movie_theater, 5.483534404868606), Length: 9.506327995379628, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 370 ms|Time for PNE: 287 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
