Query|PNE_route|Route|Time|Time_PNE|Time_KNN|Time_Dijkstra|Heap_fetches|Heap_max_size
300022 [4, 2, 2, 2, 0] 5 [1, 3]|PNE route: [POIs: (3018, 300087, pharmacy, 0.1350663379148695), (2283, 300016, atm_bank, 0.02460595301152583), (2283, 300016, atm_bank, 0.0), (2283, 300016, atm_bank, 0.0), (298, 300094, restaurant, 0.05012685244399006), Length: 0.20979914337038538, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3018, 300087, pharmacy, 0.1350663379148695), (2283, 300016, atm_bank, 0.02460595301152583), (2283, 300016, atm_bank, 0.0), (2283, 300016, atm_bank, 0.0), (298, 300094, restaurant, 0.05012685244399006), Length: 0.20979914337038538, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 166 ms|Time for PNE: 39 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
296406 [4, 2, 6, 4, 2] 5 [0, 3]|PNE route: [POIs: (2884, 294449, pharmacy, 1.261153319579356), (2414, 294328, atm_bank, 0.0384656972021782), (4517, 294319, gas_station, 0.30085329061406346), (2884, 294449, pharmacy, 0.279327458564651), (2414, 294328, atm_bank, 0.0384656972021782), Length: 1.918265463162427, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2884, 294449, pharmacy, 1.261153319579356), (2414, 294328, atm_bank, 0.0384656972021782), (4517, 294319, gas_station, 0.30085329061406346), (2884, 294449, pharmacy, 0.279327458564651), (2414, 294328, atm_bank, 0.0384656972021782), Length: 1.918265463162427, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 271 ms|Time for PNE: 140 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
327190 [6, 2, 2, 1, 2] 5 [2, 4]|PNE route: [POIs: (4488, 187942, gas_station, 0.5527770371609625), (2564, 327109, atm_bank, 0.4909544858974724), (2564, 327109, atm_bank, 0.0), (1258, 327109, coffee_shop, 0.0), (2564, 327109, atm_bank, 0.0), Length: 1.043731523058435, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4488, 187942, gas_station, 0.5527770371609625), (2564, 327109, atm_bank, 0.4909544858974724), (2564, 327109, atm_bank, 0.0), (1258, 327109, coffee_shop, 0.0), (2564, 327109, atm_bank, 0.0), Length: 1.043731523058435, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 147 ms|Time for PNE: 19 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
111518 [4, 2, 4, 2, 0] 5 [0, 2]|PNE route: [POIs: (3008, 108734, pharmacy, 2.2391953111801812), (2307, 107723, atm_bank, 0.09732100036504934), (3008, 108734, pharmacy, 0.09732100036504934), (2307, 107723, atm_bank, 0.09732100036504934), (1620, 108735, restaurant, 0.1252984494176043), Length: 2.6564567616929335, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3008, 108734, pharmacy, 2.2391953111801812), (2307, 107723, atm_bank, 0.09732100036504934), (3008, 108734, pharmacy, 0.09732100036504934), (2307, 107723, atm_bank, 0.09732100036504934), (1620, 108735, restaurant, 0.1252984494176043), Length: 2.6564567616929335, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 215 ms|Time for PNE: 88 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
380761 [2, 5, 2, 1, 2] 5 [0, 2]|PNE route: [POIs: (2250, 380705, atm_bank, 0.7662027173413583), (3544, 381602, pub_bar, 1.0899369790742748), (2122, 384777, atm_bank, 1.7761125213699014), (1639, 384764, coffee_shop, 0.06911986123496502), (2122, 384777, atm_bank, 0.06911986123496502), Length: 3.7704919402554635, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2121, 381429, atm_bank, 1.7227800800434314), (3544, 381602, pub_bar, 0.29260777519817716), (2121, 381429, atm_bank, 0.29260777519817716), (1220, 382505, coffee_shop, 1.3109104913533458), (2454, 382136, atm_bank, 0.4945306709710859), Length: 4.113436792764217, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 49597 ms|Time for PNE: 402 ms|Time for KNN: 221 ms|Time for Dijkstra: 48697 ms|Heap fetches: 40|Max heap size: 12
188723 [2, 5, 2, 1, 0] 5 [0, 2]|PNE route: [POIs: (2328, 188695, atm_bank, 0.03376013781279062), (3429, 188483, pub_bar, 0.13717825686262464), (2124, 327804, atm_bank, 0.16361025743218327), (595, 327818, coffee_shop, 0.0318269926761366), (595, 327818, restaurant, 0.0), Length: 0.36637564478373513, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2328, 188695, atm_bank, 0.03376013781279062), (3429, 188483, pub_bar, 0.13717825686262464), (2328, 188695, atm_bank, 0.13717825686262464), (782, 188483, coffee_shop, 0.13717825686262464), (898, 188483, restaurant, 0.0), Length: 0.44529490840066455, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3665 ms|Time for PNE: 40 ms|Time for KNN: 0 ms|Time for Dijkstra: 3338 ms|Heap fetches: 1|Max heap size: 1
24709 [6, 6, 2, 3, 2] 5 [2, 4]|PNE route: [POIs: (4462, 25078, gas_station, 0.5618863830267529), (4462, 25078, gas_station, 0.0), (2393, 24254, atm_bank, 0.3168678318227413), (2771, 20112, movie_theater, 5.456849604797533), (2225, 20017, atm_bank, 0.054451608969453016), Length: 6.39005542861648, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4462, 25078, gas_station, 0.5618863830267529), (4462, 25078, gas_station, 0.0), (2225, 20017, atm_bank, 5.8281690455897275), (2771, 20112, movie_theater, 0.054451608969453016), (2225, 20017, atm_bank, 0.054451608969453016), Length: 6.498958646555387, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 375439 ms|Time for PNE: 11132 ms|Time for KNN: 12216 ms|Time for Dijkstra: 351923 ms|Heap fetches: 668|Max heap size: 113
1021 [5, 4, 2, 3, 2] 5 [2, 4]|PNE route: [POIs: (3436, 10079, pub_bar, 7.913275443784435), (3225, 13712, pharmacy, 3.3802212750141427), (2475, 12609, atm_bank, 0.09846157175479556), (2775, 12609, movie_theater, 0.0), (2475, 12609, atm_bank, 0.0), Length: 11.391958290553374, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3436, 10079, pub_bar, 7.913275443784435), (3225, 13712, pharmacy, 3.3802212750141427), (2475, 12609, atm_bank, 0.09846157175479556), (2775, 12609, movie_theater, 0.0), (2475, 12609, atm_bank, 0.0), Length: 11.391958290553374, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 699 ms|Time for PNE: 569 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
338002 [2, 0, 4, 0, 4] 5 [2, 4]|PNE route: [POIs: (2323, 338015, atm_bank, 0.2275638260189966), (679, 337755, restaurant, 0.2769138351644919), (3145, 337755, pharmacy, 0.0), (679, 337755, restaurant, 0.0), (3145, 337755, pharmacy, 0.0), Length: 0.5044776611834885, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2323, 338015, atm_bank, 0.2275638260189966), (679, 337755, restaurant, 0.2769138351644919), (3145, 337755, pharmacy, 0.0), (679, 337755, restaurant, 0.0), (3145, 337755, pharmacy, 0.0), Length: 0.5044776611834885, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 201 ms|Time for PNE: 69 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
283793 [4, 6, 5, 6, 4] 5 [0, 4]|PNE route: [POIs: (2854, 272358, pharmacy, 6.554849869269446), (4441, 272791, gas_station, 0.3332147365858877), (3816, 275431, pub_bar, 3.2057716832538086), (4539, 276224, gas_station, 0.9249582751074575), (3228, 275384, pharmacy, 1.0117032214541353), Length: 12.030497785670734, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3228, 275384, pharmacy, 9.721420588476303), (4539, 276224, gas_station, 1.0117032214541353), (3816, 275431, pub_bar, 0.9249582751074575), (4539, 276224, gas_station, 0.9249582751074575), (3228, 275384, pharmacy, 1.0117032214541353), Length: 13.594743581599488, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 343503 ms|Time for PNE: 1403 ms|Time for KNN: 2887 ms|Time for Dijkstra: 339052 ms|Heap fetches: 237|Max heap size: 59
319228 [5, 6, 4, 0, 4] 5 [2, 4]|PNE route: [POIs: (3903, 318731, pub_bar, 0.8822917366471357), (4522, 318959, gas_station, 0.33437031297274833), (3272, 318761, pharmacy, 0.32169345533376936), (1043, 318761, restaurant, 0.0), (3272, 318761, pharmacy, 0.0), Length: 1.5383555049536535, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3903, 318731, pub_bar, 0.8822917366471357), (4522, 318959, gas_station, 0.33437031297274833), (3272, 318761, pharmacy, 0.32169345533376936), (1043, 318761, restaurant, 0.0), (3272, 318761, pharmacy, 0.0), Length: 1.5383555049536535, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 744 ms|Time for PNE: 616 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
160084 [4, 6, 4, 0, 1] 5 [0, 2]|PNE route: [POIs: (3171, 164856, pharmacy, 2.0426994351745487), (4524, 166237, gas_station, 0.9087532747785103), (3071, 166243, pharmacy, 0.07209561972315767), (145, 166258, restaurant, 0.29310397830190793), (145, 166258, coffee_shop, 0.0), Length: 3.3166523079781243, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3071, 166243, pharmacy, 2.9060777413949084), (4524, 166237, gas_station, 0.07209561972315767), (3071, 166243, pharmacy, 0.07209561972315767), (145, 166258, restaurant, 0.29310397830190793), (145, 166258, coffee_shop, 0.0), Length: 3.3433729591431316, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 58551 ms|Time for PNE: 1470 ms|Time for KNN: 185 ms|Time for Dijkstra: 56590 ms|Heap fetches: 55|Max heap size: 23
263551 [4, 5, 0, 5, 4] 5 [0, 4]|PNE route: [POIs: (3204, 263316, pharmacy, 1.4009790072855137), (3785, 263232, pub_bar, 0.06730533172972379), (740, 263232, restaurant, 0.0), (3785, 263232, pub_bar, 0.0), (3204, 263316, pharmacy, 0.06730533172972379), Length: 1.5355896707449614, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3204, 263316, pharmacy, 1.4009790072855137), (3785, 263232, pub_bar, 0.06730533172972379), (740, 263232, restaurant, 0.0), (3785, 263232, pub_bar, 0.0), (3204, 263316, pharmacy, 0.06730533172972379), Length: 1.5355896707449614, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 150 ms|Time for PNE: 22 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
336089 [4, 2, 3, 2, 5] 5 [1, 3]|PNE route: [POIs: (3130, 335370, pharmacy, 1.2459530435226158), (2349, 335178, atm_bank, 0.3106935779282105), (2697, 335053, movie_theater, 0.07728252023476087), (2349, 335178, atm_bank, 0.07728252023476088), (3704, 331722, pub_bar, 0.40740496232092205), Length: 2.11861662424127, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3130, 335370, pharmacy, 1.2459530435226158), (2349, 335178, atm_bank, 0.3106935779282105), (2697, 335053, movie_theater, 0.07728252023476087), (2349, 335178, atm_bank, 0.07728252023476088), (3704, 331722, pub_bar, 0.40740496232092205), Length: 2.11861662424127, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1267 ms|Time for PNE: 1140 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
295090 [2, 1, 2, 3, 4] 5 [0, 2]|PNE route: [POIs: (2568, 255185, atm_bank, 2.093635969711414), (820, 255639, coffee_shop, 0.9426182027593694), (2372, 255320, atm_bank, 1.0251782656491195), (2722, 255396, movie_theater, 0.08473461699884297), (3139, 255317, pharmacy, 0.10573747072833585), Length: 4.251904525847082, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2568, 255185, atm_bank, 2.093635969711414), (820, 255639, coffee_shop, 0.9426182027593694), (2568, 255185, atm_bank, 0.9426182027593694), (2722, 255396, movie_theater, 0.20715993718277656), (3139, 255317, pharmacy, 0.10573747072833585), Length: 4.291769783141265, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 169594 ms|Time for PNE: 3898 ms|Time for KNN: 751 ms|Time for Dijkstra: 164596 ms|Heap fetches: 112|Max heap size: 24
318751 [4, 1, 3, 4, 6] 5 [0, 3]|PNE route: [POIs: (3272, 318761, pharmacy, 0.3586497394529414), (1039, 318721, coffee_shop, 0.07848339442929786), (2795, 300914, movie_theater, 0.24375922730497776), (3272, 318761, pharmacy, 0.32224262173427565), (4522, 318959, gas_station, 0.32169345533376936), Length: 1.3248284382552618, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3272, 318761, pharmacy, 0.3586497394529414), (1039, 318721, coffee_shop, 0.07848339442929786), (2795, 300914, movie_theater, 0.24375922730497776), (3272, 318761, pharmacy, 0.32224262173427565), (4522, 318959, gas_station, 0.32169345533376936), Length: 1.3248284382552618, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1667 ms|Time for PNE: 1539 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
153375 [0, 2, 2, 0, 2] 5 [2, 4]|PNE route: [POIs: (1793, 167605, restaurant, 0.6246899803884979), (2570, 167605, atm_bank, 0.0), (2570, 167605, atm_bank, 0.0), (1793, 167605, restaurant, 0.0), (2570, 167605, atm_bank, 0.0), Length: 0.6246899803884979, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (1793, 167605, restaurant, 0.6246899803884979), (2570, 167605, atm_bank, 0.0), (2570, 167605, atm_bank, 0.0), (1793, 167605, restaurant, 0.0), (2570, 167605, atm_bank, 0.0), Length: 0.6246899803884979, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 174 ms|Time for PNE: 44 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
23078 [6, 4, 1, 4, 6] 5 [1, 3]|PNE route: [POIs: (4462, 25078, gas_station, 1.631712615943746), (2950, 25338, pharmacy, 0.42796409773315025), (165, 25405, coffee_shop, 0.14755209421603444), (2950, 25338, pharmacy, 0.14755209421603444), (4462, 25078, gas_station, 0.42796409773315036), Length: 2.7827449998421154, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (4462, 25078, gas_station, 1.631712615943746), (2950, 25338, pharmacy, 0.42796409773315025), (165, 25405, coffee_shop, 0.14755209421603444), (2950, 25338, pharmacy, 0.14755209421603444), (4462, 25078, gas_station, 0.42796409773315036), Length: 2.7827449998421154, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 298 ms|Time for PNE: 169 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
72296 [2, 2, 2, 5, 2] 5 [0, 2]|PNE route: [POIs: (2309, 112661, atm_bank, 1.8359313244211464), (2309, 112661, atm_bank, 0.0), (2139, 112661, atm_bank, 0.0), (3649, 113748, pub_bar, 0.3868128780343695), (2188, 113756, atm_bank, 0.297866164387076), Length: 2.520610366842592, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2309, 112661, atm_bank, 1.8359313244211464), (2309, 112661, atm_bank, 0.0), (2309, 112661, atm_bank, 0.0), (3649, 113748, pub_bar, 0.3868128780343695), (2188, 113756, atm_bank, 0.297866164387076), Length: 2.520610366842592, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 52194 ms|Time for PNE: 812 ms|Time for KNN: 122 ms|Time for Dijkstra: 50964 ms|Heap fetches: 50|Max heap size: 13
167524 [4, 5, 5, 4, 5] 5 [0, 3]|PNE route: [POIs: (3372, 167527, pharmacy, 0.1890347829653189), (4310, 167537, pub_bar, 0.02609891225237456), (4310, 167537, pub_bar, 0.0), (3372, 167527, pharmacy, 0.02609891225237456), (4310, 167537, pub_bar, 0.02609891225237456), Length: 0.26733151972244257, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3372, 167527, pharmacy, 0.1890347829653189), (4310, 167537, pub_bar, 0.02609891225237456), (4310, 167537, pub_bar, 0.0), (3372, 167527, pharmacy, 0.02609891225237456), (4310, 167537, pub_bar, 0.02609891225237456), Length: 0.26733151972244257, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 149 ms|Time for PNE: 22 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
255760 [0, 0, 4, 2, 4] 5 [2, 4]|PNE route: [POIs: (820, 255639, restaurant, 0.1824477627004623), (820, 255639, restaurant, 0.0), (3215, 255533, pharmacy, 0.053314425026066474), (2568, 255185, atm_bank, 0.8893037777333029), (3138, 255178, pharmacy, 0.04379508211673694), Length: 1.1688610475765688, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (820, 255639, restaurant, 0.1824477627004623), (820, 255639, restaurant, 0.0), (3139, 255317, pharmacy, 0.9171397989250082), (2373, 255429, atm_bank, 0.05683498728858904), (3139, 255317, pharmacy, 0.05683498728858904), Length: 1.2132575362026483, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 16979 ms|Time for PNE: 258 ms|Time for KNN: 98 ms|Time for Dijkstra: 16463 ms|Heap fetches: 32|Max heap size: 13
356553 [2, 4, 4, 4, 4] 5 [1, 3]|PNE route: [POIs: (2156, 316075, atm_bank, 1.1900066050452602), (2897, 316247, pharmacy, 0.07317064464495607), (2897, 316247, pharmacy, 0.0), (2897, 316247, pharmacy, 0.0), (2897, 316247, pharmacy, 0.0), Length: 1.2631772496902163, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2156, 316075, atm_bank, 1.1900066050452602), (2897, 316247, pharmacy, 0.07317064464495607), (2897, 316247, pharmacy, 0.0), (2897, 316247, pharmacy, 0.0), (2897, 316247, pharmacy, 0.0), Length: 1.2631772496902163, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 152 ms|Time for PNE: 24 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
63176 [4, 2, 1, 2, 5] 5 [1, 3]|PNE route: [POIs: (2993, 61724, pharmacy, 4.2151773593429605), (2461, 61688, atm_bank, 0.19597352859354142), (817, 61715, coffee_shop, 0.10362195203610347), (2461, 61688, atm_bank, 0.10362195203610347), (4111, 190755, pub_bar, 0.34656375825825964), Length: 4.964958550266969, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2993, 61724, pharmacy, 4.2151773593429605), (2461, 61688, atm_bank, 0.19597352859354142), (817, 61715, coffee_shop, 0.10362195203610347), (2461, 61688, atm_bank, 0.10362195203610347), (4111, 190755, pub_bar, 0.34656375825825964), Length: 4.964958550266969, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 211 ms|Time for PNE: 83 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
253365 [5, 2, 4, 1, 2] 5 [1, 4]|PNE route: [POIs: (3584, 128575, pub_bar, 3.007400069396309), (2286, 128575, atm_bank, 0.0), (3034, 128575, pharmacy, 0.0), (307, 128730, coffee_shop, 0.32973327815737624), (2285, 128558, atm_bank, 0.20048869427001687), Length: 3.5376220418237025, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3584, 128575, pub_bar, 3.007400069396309), (2285, 128558, atm_bank, 0.14921322388400646), (2930, 128627, pharmacy, 0.15013580496259193), (307, 128730, coffee_shop, 0.05035288930742494), (2285, 128558, atm_bank, 0.20048869427001687), Length: 3.5575906818203493, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 105342 ms|Time for PNE: 1074 ms|Time for KNN: 257 ms|Time for Dijkstra: 103856 ms|Heap fetches: 65|Max heap size: 26
287667 [3, 2, 6, 2, 5] 5 [1, 3]|PNE route: [POIs: (2727, 363315, movie_theater, 4.129388456876648), (2167, 363416, atm_bank, 0.15912783688830506), (4426, 361068, gas_station, 2.4382546604798114), (2318, 361593, atm_bank, 1.2554852935193934), (3438, 355732, pub_bar, 0.1723652561333548), Length: 8.154621503897515, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2727, 363315, movie_theater, 4.129388456876648), (2548, 354932, atm_bank, 3.7402294557610833), (4430, 354980, gas_station, 0.30669910477182444), (2548, 354932, atm_bank, 0.30669910477182444), (3438, 355732, pub_bar, 0.878617079891561), Length: 9.361633202072943, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 38061 ms|Time for PNE: 276 ms|Time for KNN: 360 ms|Time for Dijkstra: 37142 ms|Heap fetches: 39|Max heap size: 12
172671 [2, 1, 5, 6, 2] 5 [0, 4]|PNE route: [POIs: (2096, 177916, atm_bank, 1.0879092327306363), (1120, 178551, coffee_shop, 0.6331937779069411), (4084, 178552, pub_bar, 0.06613352110240549), (4456, 178196, gas_station, 0.4964088073421366), (2664, 178224, atm_bank, 0.004397815573826382), Length: 2.2880431546559454, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2554, 178552, atm_bank, 1.7872365317399825), (1120, 178551, coffee_shop, 0.06613352110240549), (4084, 178552, pub_bar, 0.06613352110240549), (4456, 178196, gas_station, 0.4964088073421366), (2554, 178552, atm_bank, 0.4964088073421367), Length: 2.912321188629067, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 16155778 ms|Time for PNE: 65142 ms|Time for KNN: 115178 ms|Time for Dijkstra: 15974881 ms|Heap fetches: 8772|Max heap size: 298
414281 [3, 4, 4, 4, 3] 5 [1, 3]|PNE route: [POIs: (2721, 241637, movie_theater, 8.554153968966745), (3350, 241985, pharmacy, 0.09169748863186386), (3350, 241985, pharmacy, 0.0), (3350, 241985, pharmacy, 0.0), (2721, 241637, movie_theater, 0.09169748863186386), Length: 8.737548946230472, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2721, 241637, movie_theater, 8.554153968966745), (3350, 241985, pharmacy, 0.09169748863186386), (3350, 241985, pharmacy, 0.0), (3350, 241985, pharmacy, 0.0), (2721, 241637, movie_theater, 0.09169748863186386), Length: 8.737548946230472, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 362 ms|Time for PNE: 72 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
5140 [4, 2, 4, 3, 6] 5 [0, 2]|PNE route: [POIs: (3225, 13712, pharmacy, 5.388404928327584), (2556, 13561, atm_bank, 0.020064996276365623), (3225, 13712, pharmacy, 0.020064996276365623), (2775, 12609, movie_theater, 0.09846157175479556), (4443, 12115, gas_station, 1.5506970131270983), Length: 7.07769350576221, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3225, 13712, pharmacy, 5.388404928327584), (2556, 13561, atm_bank, 0.020064996276365623), (3225, 13712, pharmacy, 0.020064996276365623), (2775, 12609, movie_theater, 0.09846157175479556), (4443, 12115, gas_station, 1.5506970131270983), Length: 7.07769350576221, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 15495 ms|Time for PNE: 15383 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
378854 [4, 2, 5, 4, 3] 5 [0, 3]|PNE route: [POIs: (3080, 387142, pharmacy, 3.421616630290016), (2231, 388700, atm_bank, 0.16778022815690144), (3637, 388877, pub_bar, 0.0900486704473247), (3081, 391440, pharmacy, 0.14860550653280633), (2707, 388877, movie_theater, 0.14860550653280633), Length: 3.9766565419598545, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3080, 387142, pharmacy, 3.421616630290016), (2231, 388700, atm_bank, 0.16778022815690144), (3637, 388877, pub_bar, 0.0900486704473247), (3080, 387142, pharmacy, 0.2412743967775283), (2707, 388877, movie_theater, 0.24127439677752827), Length: 4.161994322449298, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 159023 ms|Time for PNE: 1642 ms|Time for KNN: 728 ms|Time for Dijkstra: 156407 ms|Heap fetches: 108|Max heap size: 23
70627 [2, 1, 0, 2, 0] 5 [0, 3]|PNE route: [POIs: (2297, 70723, atm_bank, 0.3250709106609588), (1556, 70640, coffee_shop, 0.15887181176534268), (1556, 70640, restaurant, 0.0), (2297, 70723, atm_bank, 0.15887181176534268), (1556, 70640, restaurant, 0.15887181176534268), Length: 0.8016863459569868, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (2297, 70723, atm_bank, 0.3250709106609588), (1556, 70640, coffee_shop, 0.15887181176534268), (1556, 70640, restaurant, 0.0), (2297, 70723, atm_bank, 0.15887181176534268), (1556, 70640, restaurant, 0.15887181176534268), Length: 0.8016863459569868, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 173 ms|Time for PNE: 43 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
112914 [4, 6, 0, 4, 3] 5 [0, 3]|PNE route: [POIs: (2976, 113492, pharmacy, 0.7459291194517665), (4397, 76454, gas_station, 2.5201556612243348), (1362, 119043, restaurant, 0.6956329123605215), (3307, 118988, pharmacy, 0.029089893556482352), (2731, 119050, movie_theater, 0.26830378273233146), Length: 4.259111369325438, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3202, 114990, pharmacy, 2.640018608733563), (4479, 120453, gas_station, 0.7686063692650793), (1715, 120189, restaurant, 0.44175169345911275), (3202, 114990, pharmacy, 0.35813223741013184), (2703, 114364, movie_theater, 0.5496439846307514), Length: 4.758152893498639, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 359646 ms|Time for PNE: 7639 ms|Time for KNN: 2681 ms|Time for Dijkstra: 349043 ms|Heap fetches: 303|Max heap size: 109
263580 [4, 2, 4, 5, 5] 5 [0, 2]|PNE route: [POIs: (3204, 263316, pharmacy, 1.6764506183475296), (2627, 263315, atm_bank, 0.009115527037991672), (3204, 263316, pharmacy, 0.009115527037991672), (3785, 263232, pub_bar, 0.06730533172972379), (3785, 263232, pub_bar, 0.0), Length: 1.7619870041532368, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Found route: [POIs: (3204, 263316, pharmacy, 1.6764506183475296), (2627, 263315, atm_bank, 0.009115527037991672), (3204, 263316, pharmacy, 0.009115527037991672), (3785, 263232, pub_bar, 0.06730533172972379), (3785, 263232, pub_bar, 0.0), Length: 1.7619870041532368, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 168 ms|Time for PNE: 31 ms|Time for KNN: 0 ms|Time for Dijkstra: 0 ms|Heap fetches: 0|Max heap size: 0
