0 13.359623 52.534378 431768 1.0
1 13.388879 52.523922 325145 0.79
2 13.388621 52.523624 325146 0.045
3 13.388505 52.520668 478866 0.698
4 13.388902 52.52077 455998 0.335
5 13.286005 52.58392 483673 0.237
6 13.270751 52.508865 459495 1.0
7 13.542027 52.54175 477369 1.0
8 13.386271 52.499092 2718 0.315
9 13.401141 52.52581 13175 0.446
10 13.45823 52.51295 276553 0.794
11 13.411436 52.525898 393016 0.71
12 13.439945 52.518204 132006 0.919
13 13.372786 52.51006 318342 0.666
14 13.435391 52.525326 470808 1.0
15 13.3175745 52.45459 300738 0.535
16 13.206343 52.5385 31043 0.081
17 13.302275 52.49866 149145 0.706
18 13.443004 52.497643 99437 0.103
19 13.512179 52.46206 322913 0.632
20 13.330452 52.476955 40688 0.959
21 13.45093 52.54882 154644 1.0
22 13.47217 52.514233 392661 0.442
23 13.558996 52.511723 278096 0.202
24 13.443 52.524345 312969 0.852
25 13.308377 52.512146 149375 0.58
26 13.477448 52.517 71054 0.25
27 13.328544 52.466797 135843 0.639
28 13.202458 52.53546 75394 0.341
29 13.366735 52.488117 342003 0.676
30 13.30843 52.506756 129558 0.66
31 13.6041155 52.537796 172326 0.958
32 13.388348 52.487373 482792 0.189
33 13.386986 52.515663 11138 0.399
34 13.410147 52.48999 250644 0.35
35 13.416507 52.483807 377542 0.331
36 13.431697 52.481968 16892 0.069
37 13.407761 52.5365 247109 0.377
38 13.401966 52.524048 212649 0.694
39 13.401842 52.524567 402628 0.446
40 13.3819065 52.524353 64115 0.769
41 13.41461 52.50159 13696 0.835
42 13.416923 52.500656 205231 0.773
43 13.3593855 52.486282 259305 0.748
44 13.38535 52.493023 209630 0.195
45 13.401489 52.58036 493144 0.61
46 13.455503 52.42954 390024 0.092
47 13.570482 52.401535 7785 0.333
48 13.464367 52.516605 271231 0.408
49 13.394702 52.51659 147302 0.132
50 13.412224 52.520203 355951 0.528
51 13.625693 52.45651 38245 0.148
52 13.430585 52.55256 226143 0.474
53 13.423479 52.49035 260711 0.726
54 13.413048 52.558384 50964 0.19
55 13.322267 52.473377 8414 0.071
56 13.439406 52.47748 426851 0.18
57 13.439333 52.477562 426853 0.977
58 13.413291 52.539894 169450 0.859
59 13.413636 52.539906 169459 0.131
60 13.318002 52.454906 300753 0.357
61 13.447355 52.520752 14625 0.59
62 13.410779 52.53988 43294 0.706
63 13.532091 52.451912 429387 0.406
64 13.395498 52.518524 459511 0.278
65 13.513003 52.4609 235597 0.96
66 13.32857 52.506123 248939 0.312
67 13.400908 52.533413 58777 0.924
68 13.398065 52.535732 355608 0.62
69 13.402083 52.52404 212649 0.432
70 13.323503 52.510338 149312 0.292
71 13.547897 52.43584 70920 0.116
72 13.42348 52.504063 207532 1.0
73 13.428275 52.478706 52083 0.74
74 13.373755 52.508614 164667 0.49
75 13.312208 52.489437 44709 0.764
76 13.387651 52.493755 502782 0.593
77 13.383961 52.55627 9361 0.07
78 13.454245 52.506844 271213 0.324
79 13.6094675 52.536167 478188 0.575
80 13.402577 52.52509 13173 0.525
81 13.424423 52.48342 313673 0.231
82 13.309659 52.550217 242644 0.448
83 13.419711 52.50127 149792 0.064
84 13.421325 52.502003 352714 0.857
85 13.420827 52.501686 352714 0.608
86 13.367821 52.488148 342005 0.661
87 13.39598 52.518986 325141 0.0
88 13.396548 52.529682 233183 0.583
89 13.401433 52.565495 343156 0.065
90 13.439916 52.477024 426854 0.712
91 13.337489 52.50437 460489 1.0
92 13.373418 52.509567 161836 0.364
93 13.202507 52.535484 75394 0.385
94 13.430732 52.55256 226143 0.117
95 13.297477 52.44194 137951 0.882
96 13.443572 52.5254 446052 0.024
97 13.388268 52.491917 384044 1.0
98 13.326653 52.46415 204351 0.149
99 13.259638 52.431828 299658 0.81
100 13.40783 52.51654 182212 0.05
101 13.367849 52.543896 157218 0.663
102 13.321304 52.46676 149887 0.838
103 13.414978 52.543076 144409 0.551
104 13.424983 52.49113 7003 0.603
105 13.450844 52.516644 413124 0.291
106 13.201503 52.53644 64324 1.0
107 13.388108 52.48733 317482 0.901
108 13.477473 52.51651 329312 0.293
109 13.448781 52.511814 426634 0.941
110 13.364548 52.491974 449512 0.945
111 13.433722 52.47158 27459 0.591
112 13.416257 52.535007 343133 0.677
113 13.418434 52.531815 343299 0.52
114 13.385689 52.497337 88820 0.435
115 13.3290205 52.50981 436411 0.066
116 13.502639 52.498665 284073 1.0
117 13.416297 52.49254 113465 0.702
118 13.363306 52.543495 326306 0.326
119 13.426178 52.49592 329266 0.571
120 13.427763 52.48842 373301 0.827
121 13.202807 52.538334 80656 0.61
122 13.372119 52.50722 197311 0.789
123 13.421405 52.496758 83991 0.518
124 13.434387 52.503952 17714 0.232
125 13.465427 52.50161 104597 0.198
126 13.381399 52.524277 277532 0.799
127 13.395077 52.519012 280939 1.0
128 13.418321 52.55144 295437 0.967
129 13.427532 52.489616 313634 0.694
130 13.568259 52.571365 361649 0.029
131 13.326704 52.49416 17391 0.127
132 13.347998 52.50332 346593 0.54
133 13.461649 52.511875 160282 0.83
134 13.430273 52.52903 206283 0.852
135 13.381181 52.50161 375080 0.038
136 13.319656 52.504425 424013 0.0
137 13.410003 52.5298 340077 0.793
138 13.290005 52.518295 48433 0.928
139 13.429553 52.483803 132810 0.331
140 13.359504 52.53427 431768 1.0
