POIId,Longitude,Latitude,EdgeId,Distance_from_start_node
354,13.508645,52.45148,428932,0.78
355,13.30539,52.51026,7116,0.756
356,13.325197,52.606808,195036,0.807
357,13.546825,52.437496,430238,0.366
358,13.509904,52.49611,457131,0.077
359,13.287653,52.631912,346639,0.963
360,13.418281,52.499588,502847,0.098
361,13.384185,52.45681,303578,0.8
362,13.4142,52.50277,455562,0.542
363,13.319538,52.499527,149223,0.301
364,13.4684925,52.5067,339463,0.902
365,13.439083,52.52601,133257,1
366,13.416665,52.499012,502839,0.312
367,13.416894,52.49903,502839,0.706
368,13.45563,52.511803,251055,0.707
369,13.215183,52.43948,604,0.609
370,13.427277,52.498802,329594,0.138
371,13.278682,52.504845,15093,0.416
372,13.27518,52.506207,339626,0.378
373,13.586991,52.522934,365270,0
374,13.587399,52.521027,335298,0.554
375,13.340035,52.503536,304634,0.286
376,13.157289,52.418915,236580,0
377,13.437893,52.47811,206496,0.908
378,13.345346,52.486446,92874,0.563
379,13.449243,52.505295,256552,0.144
380,13.397303,52.48653,11122,0.26
381,13.207994,52.560905,328066,0.582
382,13.259638,52.432964,504142,0.184
383,13.4575,52.51157,251052,0.744
384,13.460577,52.510983,380250,0.259
385,13.459586,52.51023,65261,0.253
386,13.306507,52.505806,135752,0.16
387,13.474539,52.51349,243805,0.294
388,13.329441,52.42941,465304,0.197
389,13.420243,52.491287,17662,0.681
390,13.42442,52.488815,260714,0.915
391,13.329191,52.56362,127543,0.215
392,13.312414,52.42298,269261,0.251
393,13.4707,52.61394,295756,0.377
394,13.495822,52.535213,244509,0.381
395,13.259597,52.43149,299658,0.791
396,13.340106,52.489834,7850,0.092
397,13.495952,52.535027,244509,0.613
398,13.273385,52.509865,458420,0.554
399,13.310809,52.467712,405234,0.524
400,13.262911,52.43782,245887,0.375
401,13.303077,52.505783,484785,0.403
402,13.474616,52.53585,404566,0.82
403,13.3327465,52.595177,329910,0.934
404,13.275038,52.509808,372981,0.106
405,13.412496,52.52478,427704,0.069
406,13.459067,52.512444,160285,0.177
407,13.454064,52.514828,165142,0.878
408,13.442868,52.50034,62230,0.817
409,13.259232,52.432285,504144,0.978
410,13.261218,52.435905,150189,0.326
411,13.259864,52.43333,440809,0.124
412,13.35512,52.597034,282885,0.91
413,13.325707,52.48666,491425,0.656
414,13.423392,52.486874,281247,0.704
415,13.261507,52.43637,470391,0.022
416,13.3890295,52.514477,500938,0.252
417,13.47496,52.513447,242375,0.581
418,13.4192705,52.540184,320894,0.845
419,13.327319,52.48,4562,0.488
420,13.41877,52.583637,223188,0.724
421,13.419188,52.58349,223190,0.261
422,13.330261,52.466408,227431,0.626
423,13.289701,52.553806,80836,0.922
424,13.411693,52.540688,135479,0.053
425,13.393259,52.426083,401169,0.779
426,13.397252,52.532238,502416,0.992
427,13.428318,52.486927,123761,0.539
428,13.403351,52.522366,251519,0
429,13.448526,52.505398,429544,0.874
430,13.418051,52.499935,187441,0.355
431,13.440132,52.517723,413146,0.27
432,13.450346,52.508472,66533,0.964
433,13.433543,52.48231,342070,1
434,13.290124,52.633533,356447,0.687
435,13.307289,52.516945,459673,0.012
436,13.337,52.504738,304624,0.615
437,13.421918,52.492798,348878,0.189
438,13.422204,52.492805,431328,0.395
439,13.422865,52.492306,17667,0.056
440,13.427588,52.57245,236259,0.202
441,13.416797,52.492413,113465,0.9
442,13.196642,52.5256,12907,0
443,13.421785,52.48584,279751,0.436
444,13.347651,52.55317,156816,0.789
445,13.57757,52.456787,246935,0.822
446,13.231312,52.438007,200037,0.731
447,13.352956,52.54965,9260,0.531
448,13.355585,52.548717,179672,0.009
449,13.416906,52.51145,13653,0.447
450,13.319215,52.501144,6704,0.221
451,13.285455,52.589993,244540,0.07
452,13.414922,52.521847,446137,0.717
453,13.302106,52.506584,434385,0.418
454,13.358055,52.5467,9276,0.813
455,13.3758135,52.50893,501585,0.214
456,13.432433,52.51205,424843,1
457,13.428913,52.49825,288917,0.688
458,13.215132,52.43832,537,0.609
459,13.313732,52.506607,300405,0.815
460,13.461726,52.51565,381549,0.519
461,13.457829,52.52942,418731,0.564
462,13.468368,52.504555,311724,0.445
463,13.300956,52.583324,123105,0.462
464,13.283255,52.58978,250552,0.465
465,13.306677,52.506947,5504,0.67
466,13.35327,52.54986,179677,0.847
467,13.328438,52.56768,440261,0.488
468,13.574794,52.452953,236940,0.971
469,13.204407,52.536987,103878,0.429
470,13.574939,52.44597,54194,0.875
471,13.520946,52.497887,192065,0.708
472,13.3179455,52.5059,149331,0.019
473,13.316365,52.505985,434393,0.422
474,13.417096,52.511932,13654,0.221
475,13.493826,52.635735,430108,0.235
476,13.259222,52.43227,166085,0.214
477,13.568622,52.571156,361648,0.478
478,13.326023,52.509808,176774,0.149
479,13.236448,52.54183,272048,0.744
480,13.247219,52.53751,123334,0.204
481,13.248398,52.53995,270711,0.191
482,13.412333,52.533165,141132,0.208
483,13.315043,52.51277,480866,0.866
484,13.42452,52.528313,169943,0.303
485,13.423774,52.513397,439002,0.166
486,13.424344,52.499794,352638,0.474
487,13.407471,52.52893,424499,0.051
488,13.453021,52.42909,329184,0.742
489,13.525115,52.40295,498986,0.399
490,13.373587,52.509785,161836,0.221
491,13.468672,52.51521,270660,0
492,13.432334,52.497078,329151,0.89
493,13.490777,52.51166,469092,0.527
494,13.350678,52.532803,458601,0.956
495,13.341215,52.525455,491975,0.224
496,13.336044,52.526543,92540,0.389
497,13.384611,52.44664,483853,0.817
498,13.461929,52.523933,443546,0.431
499,13.485763,52.514526,110751,0.236
500,13.546106,52.543037,348531,0.837
501,13.332186,52.468258,227433,0.876
502,13.425337,52.48827,17676,0.397
503,13.374019,52.50573,48281,0.771
504,13.423002,52.48652,457957,1
505,13.487768,52.465916,285621,0.579
506,13.452388,52.55017,61519,0.76
507,13.164826,52.521774,233537,0.743
508,13.164301,52.521706,229669,0.03
509,13.5763,52.458523,99576,0.876
510,13.446875,52.436783,140078,0.162
511,13.431611,52.466694,501182,0.827
512,13.57375,52.44465,375076,0.413
513,13.428783,52.488525,373302,0.95
514,13.504818,52.548004,106922,0.766
515,13.312047,52.42994,59280,0.656
516,13.347821,52.519924,459332,0.047
517,13.450525,52.548367,444368,1
518,13.391531,52.510548,458127,0.694
519,13.287062,52.63245,50396,0.415
520,13.290016,52.63348,356447,0.3
521,13.28774,52.631878,346640,0.497
522,13.289684,52.632,294674,0.539
523,13.289719,52.63197,356436,0.508
524,13.47859,52.5272,444402,0.719
525,13.328628,52.465527,445437,0.775
526,13.396171,52.51334,61702,0.761
527,13.424241,52.53856,496403,0.686
528,13.347955,52.54232,484079,0.927
529,13.367455,52.462227,196729,0.422
530,13.164474,52.55043,397968,1
531,13.385042,52.45539,185289,0.842
532,13.601481,52.538307,48728,0.058
533,13.356599,52.548145,179667,0.464
534,13.602834,52.538673,172345,0.899
535,13.387656,52.52037,387979,1
536,13.341965,52.46692,169400,0.863
537,13.568932,52.569073,229404,0.961
538,13.433022,52.506004,411955,0.341
539,13.412903,52.5653,227869,0.311
540,13.390764,52.431652,315695,0.745
541,13.26926,52.438095,374546,0.269
542,13.379733,52.522842,221648,0.191
543,13.471944,52.504932,278314,0.923
544,13.378043,52.515945,118181,0.271
545,13.4345255,52.512615,261936,1
546,13.435696,52.424995,314792,0.231
547,13.4932785,52.420467,316581,0.618
548,13.409608,52.529247,186210,0.406
549,13.576409,52.454437,37841,0.034
550,13.541375,52.396976,352370,1
551,13.391271,52.514996,467181,0.242
552,13.391053,52.504387,477129,0.478
553,13.468552,52.51454,220336,0.837
554,13.277586,52.51033,12984,0.427
555,13.403266,52.519604,442707,0.819
556,13.14445,52.45489,182012,0.924
557,13.498929,52.510983,481501,1
558,13.404473,52.57,492989,0.197
559,13.404589,52.57002,492988,0.952
560,13.367182,52.585594,21726,0.156
561,13.458968,52.473763,452243,0.658
562,13.342068,52.52535,496859,0.643
563,13.433392,52.53097,14034,0.165
564,13.313367,52.50094,149222,0.878
565,13.313506,52.500423,2801,0.175
566,13.342113,52.502323,502465,0.618
567,13.390843,52.433914,423459,0.569
568,13.160014,52.4194,183250,0.827
569,13.157809,52.41902,183244,0.297
570,13.157578,52.419605,131297,0.425
571,13.320019,52.49754,4131,0.086
572,13.448872,52.46645,392530,0.928
573,13.308058,52.516705,459675,0.447
574,13.3523035,52.49946,246112,0.067
575,13.387363,52.519695,502085,0.614
576,13.410187,52.57046,268000,0.834
577,13.306549,52.61699,130457,0.299
578,13.394041,52.491318,206782,0.807
579,13.414038,52.532978,343129,0.569
580,13.545375,52.43703,430240,0.874
581,13.46034,52.492897,161327,0.42
582,13.429018,52.511375,345793,0.405
583,13.42157,52.51383,499511,0
584,13.419253,52.514717,368992,1
585,13.4165,52.518723,194333,1
586,13.421025,52.4951,290359,0.712
587,13.383085,52.499077,307745,0.094
588,13.309802,52.506668,416356,0.452
589,13.353006,52.502125,440452,0.292
590,13.3886,52.49365,502780,0.716
591,13.334115,52.485794,92865,0.524
592,13.341635,52.451015,300903,0.7
593,13.343042,52.434917,87754,0.81
594,13.557296,52.524765,319606,0.892
595,13.493534,52.51206,418430,0.175
596,13.312292,52.49897,3626,0.695
