Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
8478 [[[6], [4]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2870, 10967, pharmacy, 1.20423570920487), (2775, 12609, movie_theater, 3.1594940623799386), (2475, 12609, atm_bank, 0.0), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), Length: 6.0036736752596145, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1939 ms|Time for KNN: 1772469839 ms|Heap fetches: 1304|Max heap size: 256
316842 [[[5], [2]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2438, 317044, atm_bank, 0.5857603855272869), (2792, 340029, movie_theater, 0.6904913051324206), (2178, 341966, atm_bank, 1.2943755459000323), (2913, 341712, pharmacy, 0.08562347793901579), (4387, 367074, gas_station, 1.3891500535048853), Length: 4.045400768003641, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 9051 ms|Time for KNN: 8875751059 ms|Heap fetches: 3425|Max heap size: 1977
318956 [[[2], [3]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2217, 318731, atm_bank, 0.1036225042980429), (2800, 319415, movie_theater, 0.4112916355377098), (2217, 318731, atm_bank, 0.4112916355377098), (3318, 318977, pharmacy, 0.07073252514982485), (4522, 318959, gas_station, 0.4051028381225732), Length: 1.4020411386458607, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 410 ms|Time for KNN: 191762789 ms|Heap fetches: 167|Max heap size: 143
62364 [[[5], [1]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (4115, 58238, pub_bar, 2.938272081655631), (2797, 57488, movie_theater, 1.2879006332656524), (2281, 57455, atm_bank, 0.06412075298050063), (2878, 57458, pharmacy, 0.08584450063012916), (4530, 57523, gas_station, 0.8530971319813717), Length: 5.229235100513285, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 10998 ms|Time for KNN: 10787353415 ms|Heap fetches: 8187|Max heap size: 1823
48915 [[[1], [3]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2782, 56332, movie_theater, 4.625864240624882), (2782, 56332, movie_theater, 0.0), (2276, 57582, atm_bank, 0.2130569579694126), (2878, 57458, pharmacy, 0.010568225210811976), (4530, 57523, gas_station, 0.8530971319813717), Length: 5.702586555786477, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 4107 ms|Time for KNN: 3923461816 ms|Heap fetches: 4460|Max heap size: 997
237750 [[[6], [5]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (4445, 237271, gas_station, 0.627345004330629), (2730, 237539, movie_theater, 0.31941752083191843), (2419, 237278, atm_bank, 0.5604726157048134), (3046, 237299, pharmacy, 0.09106933896653585), (4445, 237271, gas_station, 0.3914434802291128), Length: 1.9897479600630095, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 476 ms|Time for KNN: 310838065 ms|Heap fetches: 312|Max heap size: 168
217117 [[[0], [2]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (413, 204019, restaurant, 6.089637569791111), (2681, 204019, movie_theater, 0.0), (2319, 203692, atm_bank, 0.48563124623870724), (3303, 203711, pharmacy, 0.10581937725409171), (4496, 205493, gas_station, 0.9032584561533165), Length: 7.584346649437226, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 4220 ms|Time for KNN: 4041635929 ms|Heap fetches: 2561|Max heap size: 525
148970 [[[6], [2]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2242, 147557, atm_bank, 1.1281843548877755), (2746, 147683, movie_theater, 0.18411857657895014), (2539, 100315, atm_bank, 1.0794558225405666), (2969, 100227, pharmacy, 0.04450077152157482), (4468, 100177, gas_station, 0.12291145957286097), Length: 2.559170985101728, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1453 ms|Time for KNN: 1286823703 ms|Heap fetches: 766|Max heap size: 432
9131 [[[5], [0]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (1204, 12247, restaurant, 2.5187902245225837), (2775, 12609, movie_theater, 0.4787999236095048), (2475, 12609, atm_bank, 0.0), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), Length: 4.6375340518068935, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1843 ms|Time for KNN: 1678579754 ms|Heap fetches: 1438|Max heap size: 313
366541 [[[3], [6]], [[3]], [[2]], [[4]], [[6]]]|Found route: [POIs: (2792, 340029, movie_theater, 2.430300364384613), (2792, 340029, movie_theater, 0.0), (2178, 341966, atm_bank, 1.2943755459000323), (2913, 341712, pharmacy, 0.08562347793901579), (4387, 367074, gas_station, 1.3891500535048853), Length: 5.199449441728547, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1095 ms|Time for KNN: 935165009 ms|Heap fetches: 189|Max heap size: 88
