Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
232821 [0, 2, 2, 2, 4] 5 [1, 3]|Found route: [POIs: (1867, 231452, restaurant, 0.6098417309285862), (2492, 231495, atm_bank, 0.10213115604404233), (2219, 231495, atm_bank, 0.0), (2219, 231495, atm_bank, 0.0), (3321, 231454, pharmacy, 0.13402597675170463), Length: 0.8459988637243332, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 22 ms|Time for KNN: 22 ms|Heap fetches: 19|Max heap size: 7
148787 [3, 4, 2, 1, 2] 5 [2, 4]|Found route: [POIs: (2701, 101743, movie_theater, 2.4108584560302027), (2997, 101741, pharmacy, 0.18851434163468325), (2254, 101741, atm_bank, 0.0), (549, 100097, coffee_shop, 0.1954498550479972), (2435, 99922, atm_bank, 0.029630253135943474), Length: 2.8244529058488266, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 37 ms|Time for KNN: 36 ms|Heap fetches: 23|Max heap size: 13
162747 [0, 0, 2, 0, 2] 5 [2, 4]|Found route: [POIs: (1875, 172216, restaurant, 1.2916086025512648), (1875, 172216, restaurant, 0.0), (2622, 172216, atm_bank, 0.0), (1875, 172216, restaurant, 0.0), (2210, 181854, atm_bank, 0.3294106653015752), Length: 1.62101926785284, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1072 ms|Time for KNN: 1067 ms|Heap fetches: 852|Max heap size: 115
16111 [2, 2, 2, 1, 2] 5 [0, 2]|Found route: [POIs: (2472, 19618, atm_bank, 0.933855542737712), (2472, 19618, atm_bank, 0.0), (2204, 25632, atm_bank, 1.2328772106966586), (1660, 25673, coffee_shop, 0.1091970742895818), (2205, 25638, atm_bank, 0.0725053817173106), Length: 2.348435209441263, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 65 ms|Time for KNN: 64 ms|Heap fetches: 74|Max heap size: 37
140309 [1, 2, 2, 1, 2] 5 [2, 4]|Found route: [POIs: (1507, 298196, coffee_shop, 0.44747380548119337), (2215, 298044, atm_bank, 0.30962373906758794), (2215, 298044, atm_bank, 0.0), (1139, 298172, coffee_shop, 0.19609751673465992), (2214, 298852, atm_bank, 0.30454359222016686), Length: 1.2577386535036081, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 116 ms|Time for KNN: 115 ms|Heap fetches: 85|Max heap size: 23
357719 [5, 1, 4, 1, 4] 5 [2, 4]|Found route: [POIs: (4171, 316151, pub_bar, 1.4711081974402458), (1050, 356724, coffee_shop, 0.17578938310912495), (2897, 316247, pharmacy, 0.07173519089913949), (1050, 356724, coffee_shop, 0.07173519089913949), (3341, 316064, pharmacy, 0.2543484385364585), Length: 2.0447164008841083, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 21 ms|Time for KNN: 20 ms|Heap fetches: 17|Max heap size: 7
407286 [4, 2, 4, 5, 5] 5 [0, 2]|Found route: [POIs: (3244, 405431, pharmacy, 0.611408405472359), (2397, 405353, atm_bank, 0.32086936906938573), (3049, 404207, pharmacy, 1.8157832510774), (3611, 404209, pub_bar, 0.04163765063549767), (3611, 404209, pub_bar, 0.0), Length: 2.7896986762546425, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 98 ms|Time for KNN: 98 ms|Heap fetches: 49|Max heap size: 43
264536 [4, 1, 4, 2, 6] 5 [0, 2]|Found route: [POIs: (3059, 308820, pharmacy, 0.7780579764008683), (37, 309860, coffee_shop, 1.4122850528384667), (3105, 309860, pharmacy, 0.0), (2331, 309716, atm_bank, 0.10561459516076109), (4481, 310526, gas_station, 0.7461169781575918), Length: 3.0420746025576877, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 188 ms|Time for KNN: 188 ms|Heap fetches: 157|Max heap size: 38
47519 [0, 4, 4, 3, 4] 5 [2, 4]|Found route: [POIs: (1512, 48698, restaurant, 1.839150795858637), (2886, 55685, pharmacy, 2.7094066795668796), (2886, 55685, pharmacy, 0.0), (2704, 56366, movie_theater, 0.6673571754976451), (2875, 56365, pharmacy, 0.056964730243144614), Length: 5.272879381166308, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 664 ms|Time for KNN: 662 ms|Heap fetches: 327|Max heap size: 220
53796 [1, 4, 5, 4, 5] 5 [1, 3]|Found route: [POIs: (1293, 55394, coffee_shop, 1.0889823602769013), (2874, 55693, pharmacy, 0.2773086654287103), (3591, 56445, pub_bar, 0.7027121443626916), (2876, 56285, pharmacy, 0.07689201364020012), (3591, 56445, pub_bar, 0.07689201364020012), Length: 2.222787197348703, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 108 ms|Time for KNN: 107 ms|Heap fetches: 111|Max heap size: 61
