Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
143680 [2, 3, 6, 4, 6] 5 [2, 4]|Found route: [POIs: (2238, 143555, atm_bank, 0.7401387296430544), (2812, 143772, movie_theater, 0.3323247987562524), (4468, 100177, gas_station, 0.7421383651253884), (2961, 99914, pharmacy, 0.2978879096961585), (4418, 99385, gas_station, 0.5032943544478762), Length: 2.61578415766873, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1387 ms|Time for KNN: 1384 ms|Heap fetches: 670|Max heap size: 174
318447 [0, 3, 0, 3, 5] 5 [1, 3]|Found route: [POIs: (2016, 318522, restaurant, 0.3774577035644481), (2761, 175074, movie_theater, 0.2423458410655197), (1454, 175154, restaurant, 0.11386655569982213), (2760, 175074, movie_theater, 0.11386655569982213), (3858, 175154, pub_bar, 0.11386655569982213), Length: 0.9614032117294342, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 428 ms|Time for KNN: 425 ms|Heap fetches: 630|Max heap size: 175
234977 [3, 2, 3, 5, 4] 5 [0, 2]|Found route: [POIs: (2753, 233915, movie_theater, 1.7513498389749038), (2263, 233005, atm_bank, 0.4621607507355332), (2777, 166597, movie_theater, 1.3185442621147963), (3702, 166618, pub_bar, 0.16621772815466154), (3063, 166618, pharmacy, 0.0), Length: 3.698272579979895, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 218 ms|Time for KNN: 218 ms|Heap fetches: 133|Max heap size: 43
210639 [1, 4, 6, 5, 6] 5 [2, 4]|Found route: [POIs: (704, 210325, coffee_shop, 1.0789635812881284), (2866, 210363, pharmacy, 0.30231914418363237), (4438, 194897, gas_station, 1.0580120870940921), (4011, 210824, pub_bar, 3.3521179344651264), (4412, 210654, gas_station, 0.7458718811944474), Length: 6.537284628225426, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 675 ms|Time for KNN: 674 ms|Heap fetches: 178|Max heap size: 55
254782 [0, 6, 1, 6, 0] 5 [1, 3]|Found route: [POIs: (569, 253950, restaurant, 0.627357535106897), (4485, 256936, gas_station, 0.48573986029371397), (617, 252644, coffee_shop, 2.3143415486315972), (4515, 252558, gas_station, 0.4226298574296198), (619, 252719, restaurant, 0.34786936096371424), Length: 4.197938162425542, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2325 ms|Time for KNN: 2322 ms|Heap fetches: 583|Max heap size: 298
64237 [3, 2, 3, 1, 6] 5 [0, 2]|Found route: [POIs: (2693, 99052, movie_theater, 7.715335368620374), (2294, 100143, atm_bank, 1.0784928895580324), (2706, 99914, movie_theater, 0.13366865766450328), (204, 99951, coffee_shop, 0.25199982813780136), (4418, 99385, gas_station, 0.2882588474953361), Length: 9.46775559147605, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3999 ms|Time for KNN: 3992 ms|Heap fetches: 1396|Max heap size: 207
61329 [6, 5, 6, 1, 2] 5 [0, 2]|Found route: [POIs: (4530, 57523, gas_station, 1.3677679562498144), (3705, 57548, pub_bar, 0.35192732338636146), (4401, 55518, gas_station, 1.266268642403812), (94, 57456, coffee_shop, 0.9455064873528352), (2131, 56373, atm_bank, 0.06937238703376293), Length: 4.000842796426586, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 367 ms|Time for KNN: 366 ms|Heap fetches: 210|Max heap size: 75
402250 [3, 1, 3, 0, 0] 5 [0, 2]|Found route: [POIs: (2697, 335053, movie_theater, 2.9492241617616783), (1691, 331722, coffee_shop, 0.3800134202291809), (2770, 392427, movie_theater, 1.261283859145176), (1599, 392546, restaurant, 0.11239880702171251), (1599, 392546, restaurant, 0.0), Length: 4.7029202481577475, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 119 ms|Time for KNN: 118 ms|Heap fetches: 52|Max heap size: 24
146672 [6, 1, 6, 1, 2] 5 [0, 2]|Found route: [POIs: (4535, 147405, gas_station, 1.815671251826718), (770, 100304, coffee_shop, 0.904039548975025), (4468, 100177, gas_station, 0.20984430091601303), (770, 100304, coffee_shop, 0.20984430091601303), (2539, 100315, atm_bank, 0.06893794730009392), Length: 3.2083373499338634, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 650 ms|Time for KNN: 647 ms|Heap fetches: 444|Max heap size: 225
242965 [3, 3, 3, 1, 4] 5 [0, 2]|Found route: [POIs: (2721, 241637, movie_theater, 1.2122782665429446), (2721, 241637, movie_theater, 0.0), (2765, 237982, movie_theater, 1.978265741692512), (1232, 237983, coffee_shop, 0.07099174909033147), (3224, 237931, pharmacy, 0.18796531838909197), Length: 3.4495010757148803, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 74 ms|Time for KNN: 73 ms|Heap fetches: 33|Max heap size: 10
255566 [0, 5, 6, 4, 6] 5 [2, 4]|Found route: [POIs: (740, 263232, restaurant, 2.2617128019239523), (3785, 263232, pub_bar, 0.0), (4501, 262839, gas_station, 0.4016845625437415), (3393, 262899, pharmacy, 0.35900518769949225), (4520, 263170, gas_station, 0.16319188464015094), Length: 3.185594436807337, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 277 ms|Time for KNN: 276 ms|Heap fetches: 114|Max heap size: 80
113001 [5, 4, 6, 6, 6] 5 [2, 4]|Found route: [POIs: (4354, 115188, pub_bar, 0.9595608092471749), (3399, 113205, pharmacy, 0.1704971529645572), (4424, 29042, gas_station, 1.1037551472487486), (4424, 29042, gas_station, 0.0), (4428, 116084, gas_station, 1.531068411988571), Length: 3.764881521449052, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1408 ms|Time for KNN: 1405 ms|Heap fetches: 561|Max heap size: 76
162781 [3, 5, 3, 0, 2] 5 [0, 2]|Found route: [POIs: (2716, 180774, movie_theater, 1.5438351935713184), (3497, 172829, pub_bar, 0.3202020016938674), (2680, 173192, movie_theater, 0.42080477647667075), (314, 173061, restaurant, 0.05957985534604286), (2161, 173399, atm_bank, 0.04367439446239778), Length: 2.388096221550297, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 158 ms|Time for KNN: 157 ms|Heap fetches: 111|Max heap size: 75
113765 [1, 6, 3, 6, 4] 5 [1, 3]|Found route: [POIs: (1549, 75749, coffee_shop, 0.6713460507008122), (4397, 76454, gas_station, 0.5951770579723357), (2731, 119050, movie_theater, 0.9348468015363707), (4364, 119537, gas_station, 1.3584719521379514), (2832, 121377, pharmacy, 0.14481407672954438), Length: 3.7046559390770146, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1227 ms|Time for KNN: 1225 ms|Heap fetches: 270|Max heap size: 193
224372 [6, 1, 6, 0, 0] 5 [0, 2]|Found route: [POIs: (4502, 226222, gas_station, 2.020850338146394), (1499, 227265, coffee_shop, 0.5990787864331761), (4457, 226168, gas_station, 0.4435648192997205), (113, 226156, restaurant, 0.3074300595385908), (113, 226156, restaurant, 0.0), Length: 3.3709240034178807, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 836 ms|Time for KNN: 833 ms|Heap fetches: 568|Max heap size: 121
218358 [5, 6, 5, 6, 1] 5 [1, 3]|Found route: [POIs: (3959, 244951, pub_bar, 4.499690294600718), (4452, 215965, gas_station, 0.7046911970341508), (3959, 244951, pub_bar, 0.7046911970341507), (4453, 244203, gas_station, 1.0391949319448732), (689, 208959, coffee_shop, 1.8183373559960263), Length: 8.766604976609921, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 372 ms|Time for KNN: 371 ms|Heap fetches: 104|Max heap size: 22
86220 [0, 4, 3, 5, 3] 5 [2, 4]|Found route: [POIs: (773, 86690, restaurant, 0.8008330677782743), (2834, 95413, pharmacy, 0.9971911088046336), (2682, 95231, movie_theater, 0.1562832294697881), (4320, 98915, pub_bar, 2.1117429775543), (2814, 98895, movie_theater, 0.05798277917752695), Length: 4.124033162784523, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 7029 ms|Time for KNN: 7015 ms|Heap fetches: 2211|Max heap size: 437
