Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
236457 [2, 6, 0, 6] 4 [1, 3]|Found route: [POIs: (2419, 237278, atm_bank, 0.9641960855230869), (4445, 237271, gas_station, 0.32519500750798036), (695, 237584, restaurant, 0.3230523810767849), (4469, 238157, gas_station, 0.7160314027502078), Length: 2.32847487685806, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 307 ms|Time for KNN: 306 ms|Heap fetches: 83|Max heap size: 12
223292 [1, 3, 3, 1] 4 [0, 3]|Found route: [POIs: (3, 166284, coffee_shop, 2.67277037892498), (2794, 166640, movie_theater, 0.6712906206219512), (2794, 166640, movie_theater, 0.0), (135, 166499, coffee_shop, 0.3823488728502518), Length: 3.7264098723971832, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 271 ms|Time for KNN: 271 ms|Heap fetches: 43|Max heap size: 21
402028 [5, 0, 6, 5] 4 [0, 3]|Found route: [POIs: (4262, 401591, pub_bar, 0.37427594384226165), (974, 402302, restaurant, 1.0209877899856032), (4538, 402564, gas_station, 1.2481308929697958), (3715, 402518, pub_bar, 0.2205813992176387), Length: 2.8639760260152993, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 218 ms|Time for KNN: 217 ms|Heap fetches: 110|Max heap size: 35
328421 [1, 6, 3, 6] 4 [1, 3]|Found route: [POIs: (107, 329144, coffee_shop, 0.7487480432937299), (4489, 329198, gas_station, 0.4770930485948516), (2810, 327534, movie_theater, 0.8707669462238123), (4488, 187942, gas_station, 0.9048449668641594), Length: 3.001453004976552, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3100 ms|Time for KNN: 3099 ms|Heap fetches: 451|Max heap size: 80
305099 [6, 0, 1, 0] 4 [1, 3]|Found route: [POIs: (4379, 304074, gas_station, 1.0554604164243349), (1077, 319687, restaurant, 0.40282285660079326), (1191, 319884, coffee_shop, 0.11128233828498889), (1191, 319884, restaurant, 0.0), Length: 1.5695656113101168, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 11 ms|Time for KNN: 10 ms|Heap fetches: 8|Max heap size: 5
187004 [2, 1, 1, 1] 4 [1, 3]|Found route: [POIs: (2333, 187186, atm_bank, 0.34358475203037986), (183, 187186, coffee_shop, 0.0), (183, 187186, coffee_shop, 0.0), (1184, 187125, coffee_shop, 0.06680073248742516), Length: 0.410385484517805, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6 ms|Time for KNN: 5 ms|Heap fetches: 7|Max heap size: 3
285906 [4, 3, 6, 4] 4 [0, 3]|Found route: [POIs: (3012, 363020, pharmacy, 6.7784955505709155), (2727, 363315, movie_theater, 0.5853218948414172), (4426, 361068, gas_station, 2.514076680174233), (3313, 354955, pharmacy, 1.1659878682906613), Length: 11.043881993877228, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 322 ms|Time for KNN: 322 ms|Heap fetches: 46|Max heap size: 20
114965 [3, 2, 0, 2] 4 [1, 3]|Found route: [POIs: (2703, 114364, movie_theater, 0.6269488423636146), (2189, 114350, atm_bank, 0.21576875440247428), (2062, 114212, restaurant, 0.011532940466339622), (2605, 114357, atm_bank, 0.09083892678397663), Length: 0.9450894640164051, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 14 ms|Time for KNN: 14 ms|Heap fetches: 16|Max heap size: 4
26334 [3, 1, 1, 3] 4 [0, 3]|Found route: [POIs: (2691, 112401, movie_theater, 1.3509680102342412), (354, 112436, coffee_shop, 0.5136853104111465), (354, 112436, coffee_shop, 0.0), (2736, 112380, movie_theater, 0.4490220438927922), Length: 2.31367536453818, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 60 ms|Time for KNN: 59 ms|Heap fetches: 44|Max heap size: 11
162684 [6, 2, 2, 2] 4 [1, 3]|Found route: [POIs: (4367, 150488, gas_station, 2.329197830807197), (2642, 158964, atm_bank, 0.6563932881094076), (2642, 158964, atm_bank, 0.0), (2575, 158879, atm_bank, 0.12370797421757851), Length: 3.109299093134183, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 92 ms|Time for KNN: 92 ms|Heap fetches: 17|Max heap size: 6
147843 [3, 4, 5, 4] 4 [1, 3]|Found route: [POIs: (2746, 147683, movie_theater, 0.40352995504218836), (2963, 143918, pharmacy, 0.568049387216068), (3460, 143918, pub_bar, 0.0), (2848, 143925, pharmacy, 0.14319057356087325), Length: 1.1147699158191295, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 14 ms|Time for KNN: 13 ms|Heap fetches: 10|Max heap size: 3
294277 [0, 6, 0, 4] 4 [0, 2]|Found route: [POIs: (292, 294235, restaurant, 0.15664861416282425), (4517, 294319, gas_station, 0.3449012520995261), (378, 294328, restaurant, 0.3008532906140635), (2884, 294449, pharmacy, 0.0384656972021782), Length: 0.840868854078592, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 35 ms|Time for KNN: 35 ms|Heap fetches: 36|Max heap size: 19
317115 [1, 4, 1, 1] 4 [0, 2]|Found route: [POIs: (1333, 340329, coffee_shop, 0.28350699212264446), (2913, 341712, pharmacy, 0.8470211878662527), (1580, 341713, coffee_shop, 0.05961896333181632), (1580, 341713, coffee_shop, 0.0), Length: 1.1901471433207134, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 12 ms|Time for KNN: 12 ms|Heap fetches: 10|Max heap size: 7
191979 [4, 3, 4, 4] 4 [0, 2]|Found route: [POIs: (2898, 58520, pharmacy, 2.796205033125499), (2692, 57721, movie_theater, 0.9794184928805851), (2877, 57741, pharmacy, 0.1555331220499723), (2877, 57741, pharmacy, 0.0), Length: 3.9311566480560565, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 42 ms|Time for KNN: 41 ms|Heap fetches: 19|Max heap size: 16
126833 [1, 6, 1, 3] 4 [0, 2]|Found route: [POIs: (194, 127861, coffee_shop, 0.7977403116890194), (4420, 137167, gas_station, 1.012725960945044), (1045, 127199, coffee_shop, 0.5382191789895102), (2762, 127199, movie_theater, 0.0), Length: 2.348685451623574, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 868 ms|Time for KNN: 866 ms|Heap fetches: 557|Max heap size: 66
43459 [4, 1, 4, 1] 4 [0, 2]|Found route: [POIs: (3264, 11040, pharmacy, 4.343830449406946), (315, 10971, coffee_shop, 0.06515948476998562), (3132, 10907, pharmacy, 0.21197441480283977), (1769, 11096, coffee_shop, 0.1207952032784791), Length: 4.74175955225825, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 28 ms|Time for KNN: 28 ms|Heap fetches: 21|Max heap size: 10
169385 [0, 5, 4, 5] 4 [1, 3]|Found route: [POIs: (840, 139330, restaurant, 0.6527670054992795), (4339, 139330, pub_bar, 0.0), (3312, 139296, pharmacy, 0.16554107566978135), (3667, 139132, pub_bar, 0.09071261502796231), Length: 0.9090206961970232, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 24 ms|Time for KNN: 23 ms|Heap fetches: 24|Max heap size: 12
343454 [0, 3, 0, 5] 4 [0, 2]|Found route: [POIs: (1060, 339825, restaurant, 1.2299475705329035), (2702, 337770, movie_theater, 1.5741491125022784), (679, 337755, restaurant, 0.21877478462405225), (4134, 338244, pub_bar, 0.1862401575704532), Length: 3.209111625229687, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 531 ms|Time for KNN: 530 ms|Heap fetches: 203|Max heap size: 81
186465 [3, 0, 3, 6] 4 [0, 2]|Found route: [POIs: (2756, 186031, movie_theater, 0.3150329421759989), (1852, 186663, restaurant, 0.3847848991882958), (2687, 187217, movie_theater, 0.4373830122965008), (4488, 187942, gas_station, 0.5995013420376797), Length: 1.7367021956984754, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 8171 ms|Time for KNN: 8146 ms|Heap fetches: 3921|Max heap size: 510
380062 [4, 6, 3, 4] 4 [0, 3]|Found route: [POIs: (2991, 379999, pharmacy, 0.7557925840862243), (4475, 389368, gas_station, 2.132862480161452), (2707, 388877, movie_theater, 0.8638376683112174), (3081, 391440, pharmacy, 0.14860550653280633), Length: 3.9010982390917, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 266 ms|Time for KNN: 265 ms|Heap fetches: 36|Max heap size: 22
324608 [5, 1, 2, 5] 4 [0, 3]|Found route: [POIs: (3745, 325051, pub_bar, 0.39168862837266405), (991, 325074, coffee_shop, 0.06632727508884617), (2369, 324994, atm_bank, 0.03168091750524153), (4147, 325029, pub_bar, 0.1297733829585283), Length: 0.6194702039252801, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6 ms|Time for KNN: 5 ms|Heap fetches: 7|Max heap size: 4
191889 [0, 2, 1, 0] 4 [0, 3]|Found route: [POIs: (817, 61715, restaurant, 1.2244770125405084), (2461, 61688, atm_bank, 0.10362195203610347), (817, 61715, coffee_shop, 0.10362195203610347), (1594, 61694, restaurant, 0.14929237438721177), Length: 1.5810132909999273, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 12 ms|Time for KNN: 12 ms|Heap fetches: 7|Max heap size: 4
270887 [0, 2, 5, 2] 4 [1, 3]|Found route: [POIs: (957, 274898, restaurant, 4.830021849094683), (2128, 274882, atm_bank, 0.02908631384466666), (4215, 275289, pub_bar, 0.7175494072103669), (2660, 275363, atm_bank, 0.11437489675461117), Length: 5.6910324669043275, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 346 ms|Time for KNN: 345 ms|Heap fetches: 108|Max heap size: 65
225642 [0, 0, 1, 0] 4 [1, 3]|Found route: [POIs: (948, 225827, restaurant, 0.41055120371537657), (948, 225827, restaurant, 0.0), (948, 225827, coffee_shop, 0.0), (944, 225787, restaurant, 0.1418653443834073), Length: 0.5524165480987839, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6 ms|Time for KNN: 6 ms|Heap fetches: 9|Max heap size: 3
228201 [4, 3, 2, 3] 4 [1, 3]|Found route: [POIs: (3071, 166243, pharmacy, 6.501098184262985), (2794, 166640, movie_theater, 0.2837106807759448), (2201, 166188, atm_bank, 0.29857394327356623), (2777, 166597, movie_theater, 0.6390981490594513), Length: 7.722480957371948, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 11347 ms|Time for KNN: 11342 ms|Heap fetches: 588|Max heap size: 77
404590 [0, 1, 0, 4] 4 [0, 2]|Found route: [POIs: (457, 349651, restaurant, 1.6713610021387817), (457, 349651, coffee_shop, 0.0), (472, 349808, restaurant, 0.19667900638418362), (3010, 349780, pharmacy, 0.04078923934366696), Length: 1.9088292478666324, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 42 ms|Time for KNN: 41 ms|Heap fetches: 25|Max heap size: 11
44884 [6, 6, 6, 5] 4 [0, 2]|Found route: [POIs: (4486, 97715, gas_station, 6.670390590148342), (4486, 97715, gas_station, 0.0), (4487, 88016, gas_station, 0.33561301970294455), (3755, 88064, pub_bar, 0.048184897796523816), Length: 7.054188507647811, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 208 ms|Time for KNN: 207 ms|Heap fetches: 54|Max heap size: 12
371341 [3, 6, 3, 6] 4 [0, 2]|Found route: [POIs: (2699, 370865, movie_theater, 1.3228200717139338), (4398, 368905, gas_station, 1.905709604239063), (2683, 375297, movie_theater, 2.434070829000339), (4390, 373254, gas_station, 1.2487427340537924), Length: 6.911343239007127, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 992 ms|Time for KNN: 992 ms|Heap fetches: 64|Max heap size: 22
183999 [2, 3, 0, 2] 4 [0, 3]|Found route: [POIs: (2201, 166188, atm_bank, 0.7424739068046088), (2794, 166640, movie_theater, 0.29857394327356623), (141, 166304, restaurant, 0.4478602038475018), (2534, 166255, atm_bank, 0.12440772448320882), Length: 1.6133157784088856, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 114 ms|Time for KNN: 113 ms|Heap fetches: 90|Max heap size: 22
257044 [3, 3, 4, 3] 4 [1, 3]|Found route: [POIs: (2733, 299338, movie_theater, 4.402555559861634), (2733, 299338, movie_theater, 0.0), (3023, 299268, pharmacy, 0.05977419508141267), (2732, 299338, movie_theater, 0.05977419508141267), Length: 4.522103950024459, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 476 ms|Time for KNN: 476 ms|Heap fetches: 34|Max heap size: 18
58410 [3, 2, 3, 5] 4 [0, 2]|Found route: [POIs: (2692, 57721, movie_theater, 0.8887578094721609), (2134, 57685, atm_bank, 0.2095753319297595), (2797, 57488, movie_theater, 0.10236546368426284), (3575, 57583, pub_bar, 0.059905944472052), Length: 1.2606045495582352, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 22 ms|Time for KNN: 22 ms|Heap fetches: 30|Max heap size: 12
332720 [1, 2, 1, 0] 4 [0, 2]|Found route: [POIs: (161, 332312, coffee_shop, 0.8386039355530118), (2541, 332386, atm_bank, 0.09849730560442047), (133, 333194, coffee_shop, 0.4993868243485547), (133, 333194, restaurant, 0.0), Length: 1.4364880655059868, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 25 ms|Time for KNN: 24 ms|Heap fetches: 19|Max heap size: 12
128744 [1, 4, 5, 4] 4 [1, 3]|Found route: [POIs: (307, 128730, coffee_shop, 0.3658413296011869), (2930, 128627, pharmacy, 0.05035288930742494), (3584, 128575, pub_bar, 0.2793803888499513), (3034, 128575, pharmacy, 0.0), Length: 0.6955746077585632, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 5 ms|Time for KNN: 5 ms|Heap fetches: 8|Max heap size: 5
232617 [3, 5, 0, 3] 4 [0, 3]|Found route: [POIs: (2721, 241637, movie_theater, 3.828529381694744), (3810, 241658, pub_bar, 0.19183334575934433), (1232, 237983, restaurant, 1.7706961637267142), (2765, 237982, movie_theater, 0.07099174909033146), Length: 5.862050640271134, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 397 ms|Time for KNN: 397 ms|Heap fetches: 68|Max heap size: 7
373442 [1, 6, 1, 0] 4 [0, 2]|Found route: [POIs: (2015, 373622, coffee_shop, 0.29425546588993734), (4390, 373254, gas_station, 0.8994270005757318), (602, 372709, coffee_shop, 0.582625119982329), (602, 372709, restaurant, 0.0), Length: 1.7763075864479982, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 26 ms|Time for KNN: 26 ms|Heap fetches: 18|Max heap size: 16
178464 [1, 3, 1, 1] 4 [0, 2]|Found route: [POIs: (1453, 178201, coffee_shop, 0.1598359329643254), (2776, 176524, movie_theater, 0.9546876659791141), (1948, 176465, coffee_shop, 0.09459511208991606), (1948, 176465, coffee_shop, 0.0), Length: 1.2091187110333554, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 22 ms|Time for KNN: 22 ms|Heap fetches: 17|Max heap size: 14
113933 [5, 6, 0, 5] 4 [0, 3]|Found route: [POIs: (4341, 112788, pub_bar, 0.08421175154423746), (4397, 76454, gas_station, 2.0370272451725593), (1362, 119043, restaurant, 0.6956329123605215), (4184, 119050, pub_bar, 0.26135526069214754), Length: 3.078227169769466, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 343 ms|Time for KNN: 342 ms|Heap fetches: 125|Max heap size: 40
416218 [4, 3, 1, 4] 4 [0, 3]|Found route: [POIs: (3355, 398517, pharmacy, 7.62225854247245), (2721, 241637, movie_theater, 2.056307494712951), (835, 241496, coffee_shop, 0.02460201233619288), (3350, 241985, pharmacy, 0.06709547629567097), Length: 9.770263525817265, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 229 ms|Time for KNN: 228 ms|Heap fetches: 22|Max heap size: 17
359886 [2, 0, 0, 2] 4 [0, 3]|Found route: [POIs: (2250, 380705, atm_bank, 1.871112310303458), (226, 381469, restaurant, 1.0743985587591742), (226, 381469, restaurant, 0.0), (2121, 381429, atm_bank, 0.2770693548830767), Length: 3.222580223945709, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 84 ms|Time for KNN: 83 ms|Heap fetches: 30|Max heap size: 10
342660 [1, 0, 0, 1] 4 [0, 3]|Found route: [POIs: (1387, 339366, coffee_shop, 0.7921718785321196), (1387, 339366, restaurant, 0.0), (1387, 339366, restaurant, 0.0), (402, 339285, coffee_shop, 0.21302638943948446), Length: 1.005198267971604, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 271 ms|Time for KNN: 271 ms|Heap fetches: 33|Max heap size: 7
