Query|Route|Time|Time_KNN|Heap_fetches|Heap_max_size
91420 [6, 4, 6, 6, 5, 5, 3] 7 [0, 2]|Found route: [POIs: (4487, 88016, gas_station, 1.6497026951476619), (3183, 97656, pharmacy, 0.4613265200832405), (4486, 97715, gas_station, 0.15758151145907429), (4486, 97715, gas_station, 0.0), (4044, 95077, pub_bar, 0.5856264312201269), (4044, 95077, pub_bar, 0.0), (2682, 95231, movie_theater, 0.1246021054623239), Length: 2.978839263372427, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 177 ms|Time for KNN: 176 ms|Heap fetches: 202|Max heap size: 91
206005 [2, 6, 1, 2, 6, 4, 6] 7 [4, 6]|Found route: [POIs: (2226, 205336, atm_bank, 1.3604853001265422), (4496, 205493, gas_station, 0.7671233157408821), (1378, 204958, coffee_shop, 0.7277781312112683), (2226, 205336, atm_bank, 0.039345184529613345), (4496, 205493, gas_station, 0.7671233157408821), (3097, 203686, pharmacy, 1.0043225662190982), (4372, 207476, gas_station, 1.984167170432528), Length: 6.650344984000814, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 45662 ms|Time for KNN: 45482 ms|Heap fetches: 9912|Max heap size: 1767
387226 [1, 5, 4, 5, 5, 1, 4] 7 [1, 3]|Found route: [POIs: (1220, 382505, coffee_shop, 2.3139366555693255), (3953, 382736, pub_bar, 0.3437508371547509), (2948, 382438, pharmacy, 0.12709776926739605), (3950, 382508, pub_bar, 0.2649690949377048), (3950, 382508, pub_bar, 0.0), (1220, 382505, coffee_shop, 0.034411193095483135), (2948, 382438, pharmacy, 0.24559116074483925), Length: 3.3297567107694994, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 173 ms|Time for KNN: 172 ms|Heap fetches: 83|Max heap size: 41
111406 [6, 3, 6, 0, 4, 1, 4] 7 [0, 2]|Found route: [POIs: (4440, 159226, gas_station, 2.48144635002005), (2794, 166640, movie_theater, 1.9806186212816852), (4524, 166237, gas_station, 0.24060291803385395), (142, 166313, restaurant, 0.2433407765287705), (2912, 166142, pharmacy, 0.04147913342913013), (145, 166258, coffee_shop, 0.11884492997746254), (2912, 166142, pharmacy, 0.11884492997746253), Length: 5.2251776592484145, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1106 ms|Time for KNN: 1105 ms|Heap fetches: 385|Max heap size: 146
386938 [2, 4, 5, 6, 2, 2, 4] 7 [0, 4]|Found route: [POIs: (2249, 387394, atm_bank, 0.3906155616770893), (3080, 387142, pharmacy, 0.07274194301651433), (3637, 388877, pub_bar, 0.24127439677752827), (4475, 389368, gas_station, 0.8638376683112173), (2231, 388700, atm_bank, 0.9538863387585421), (2231, 388700, atm_bank, 0.0), (3080, 387142, pharmacy, 0.16778022815690144), Length: 2.690136136697793, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 294 ms|Time for KNN: 293 ms|Heap fetches: 122|Max heap size: 70
199972 [5, 4, 4, 5, 1, 4, 6] 7 [0, 3]|Found route: [POIs: (3408, 202009, pub_bar, 0.5369201868831771), (2831, 222384, pharmacy, 0.5460130817007627), (2831, 222384, pharmacy, 0.0), (3413, 201815, pub_bar, 0.36703752145878005), (1320, 201814, coffee_shop, 0.10764724312360321), (2830, 221638, pharmacy, 0.7055212382060171), (4373, 199295, gas_station, 0.5840186860392076), Length: 2.847157957411548, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3028 ms|Time for KNN: 3020 ms|Heap fetches: 1412|Max heap size: 340
176220 [2, 5, 0, 3, 0, 6, 1] 7 [2, 4]|Found route: [POIs: (2442, 174964, atm_bank, 1.5337507424759975), (4182, 175080, pub_bar, 0.13566338332355274), (1009, 175080, restaurant, 0.0), (2759, 175184, movie_theater, 0.2190230213447031), (288, 318738, restaurant, 0.7573036264585695), (4522, 318959, gas_station, 0.23017538182741262), (1265, 318886, coffee_shop, 0.022465046966977233), Length: 2.898381202397212, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3085785 ms|Time for KNN: 523946 ms|Heap fetches: 573021|Max heap size: 221765
64981 [0, 1, 4, 3, 4, 6, 3] 7 [2, 4]|Found route: [POIs: (668, 65052, restaurant, 0.07869704656564563), (693, 13625, coffee_shop, 1.847307461226869), (3280, 13697, pharmacy, 0.23097840406896822), (2775, 12609, movie_theater, 0.36749648728556056), (3225, 13712, pharmacy, 0.09846157175479556), (4443, 12115, gas_station, 1.5414823319200097), (2775, 12609, movie_theater, 1.550697013127098), Length: 5.715120315948946, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 68322 ms|Time for KNN: 67436 ms|Heap fetches: 25093|Max heap size: 4685
181842 [1, 5, 1, 4, 4, 6, 6] 7 [0, 2]|Found route: [POIs: (1055, 183305, coffee_shop, 1.311160542167125), (3700, 183305, pub_bar, 0.0), (135, 166499, coffee_shop, 0.6609906724886834), (3063, 166618, pharmacy, 0.040797867870233505), (3063, 166618, pharmacy, 0.0), (4524, 166237, gas_station, 0.49647447465345795), (4524, 166237, gas_station, 0.0), Length: 2.5094235571795, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 137272 ms|Time for KNN: 96788 ms|Heap fetches: 79836|Max heap size: 77562
191989 [4, 3, 3, 4, 6, 4, 0] 7 [3, 5]|Found route: [POIs: (2898, 58520, pharmacy, 3.063460226539102), (2782, 56332, movie_theater, 1.3050962248238929), (2782, 56332, movie_theater, 0.0), (2886, 55685, pharmacy, 0.56923685146319), (4401, 55518, gas_station, 0.31272758365431425), (2862, 56943, pharmacy, 0.21911975071795198), (340, 56943, restaurant, 0.0), Length: 5.4696406371984505, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3235 ms|Time for KNN: 3217 ms|Heap fetches: 1891|Max heap size: 1791
110369 [4, 3, 6, 0, 4, 3, 6] 7 [0, 4]|Found route: [POIs: (3008, 108734, pharmacy, 2.042065212506509), (2701, 101743, movie_theater, 1.6292267118312243), (4468, 100177, gas_station, 0.8727631047396792), (1411, 99890, restaurant, 0.1940319621073598), (2961, 99914, pharmacy, 0.10385594758879868), (2706, 99914, movie_theater, 0.0), (4468, 100177, gas_station, 0.29788790969615847), Length: 5.13983084846973, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3046 ms|Time for KNN: 3039 ms|Heap fetches: 1475|Max heap size: 383
419926 [6, 4, 1, 2, 0, 4, 5] 7 [1, 5]|Found route: [POIs: (4399, 423149, gas_station, 1.6258828733582211), (3370, 423150, pharmacy, 0.22397633978820808), (1817, 423150, coffee_shop, 0.0), (2129, 424149, atm_bank, 0.3087541676973733), (1743, 423483, restaurant, 0.21474576857657568), (2901, 423942, pharmacy, 0.41027980198641717), (4209, 424110, pub_bar, 0.49012777904907423), Length: 3.2737667304558697, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 78 ms|Time for KNN: 78 ms|Heap fetches: 48|Max heap size: 20
42683 [2, 1, 3, 2, 2, 0, 5] 7 [0, 3]|Found route: [POIs: (2136, 55335, atm_bank, 8.420776273154424), (1293, 55394, coffee_shop, 0.19398634846425092), (2782, 56332, movie_theater, 0.8484283160859728), (2281, 57455, atm_bank, 0.15196872269083628), (2281, 57455, atm_bank, 0.0), (1439, 57455, restaurant, 0.0), (3455, 57455, pub_bar, 0.0), Length: 9.615159660395484, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 127 ms|Time for KNN: 126 ms|Heap fetches: 54|Max heap size: 49
85099 [1, 6, 2, 2, 6, 1, 1] 7 [1, 4]|Found route: [POIs: (775, 86668, coffee_shop, 1.6140508294131966), (4536, 86625, gas_station, 0.23421338300305958), (2382, 97644, atm_bank, 0.7700905213881107), (2383, 97715, atm_bank, 0.022410012185041347), (4486, 97715, gas_station, 0.0), (655, 97716, coffee_shop, 0.2686184559297083), (655, 97716, coffee_shop, 0.0), Length: 2.909383201919116, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 94 ms|Time for KNN: 93 ms|Heap fetches: 78|Max heap size: 65
117548 [4, 3, 1, 6, 2, 0, 4] 7 [0, 6]|Found route: [POIs: (2910, 114190, pharmacy, 2.0719176396471757), (2703, 114364, movie_theater, 0.010703211760851246), (185, 114189, coffee_shop, 0.1833887537474791), (4397, 76454, gas_station, 1.1349790432472822), (2479, 76507, atm_bank, 0.06440911981279562), (1876, 76050, restaurant, 0.2530215090845513), (3364, 76318, pharmacy, 0.283949692186633), Length: 4.002368969486768, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2951 ms|Time for KNN: 2937 ms|Heap fetches: 1464|Max heap size: 752
392591 [5, 6, 1, 6, 0, 0, 6] 7 [1, 3]|Found route: [POIs: (3804, 237435, pub_bar, 1.2258395577618402), (4445, 237271, gas_station, 0.40748194793047887), (695, 237584, coffee_shop, 0.3230523810767849), (4469, 238157, gas_station, 0.7160314027502078), (335, 237456, restaurant, 0.3901460140497762), (335, 237456, restaurant, 0.0), (4469, 238157, gas_station, 0.3901460140497763), Length: 3.4526973176188642, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 8298 ms|Time for KNN: 8240 ms|Heap fetches: 6213|Max heap size: 770
353021 [2, 6, 2, 2, 4, 0, 2] 7 [0, 2]|Found route: [POIs: (2109, 311437, atm_bank, 2.0135662956561484), (4481, 310526, gas_station, 1.4470009392326153), (2331, 309716, atm_bank, 0.7461169781575918), (2331, 309716, atm_bank, 0.0), (3301, 309687, pharmacy, 0.024863788706209845), (1342, 309687, restaurant, 0.0), (2331, 309716, atm_bank, 0.024863788706209845), Length: 4.256411790458775, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 171 ms|Time for KNN: 170 ms|Heap fetches: 51|Max heap size: 43
223542 [4, 4, 1, 3, 6, 0, 3] 7 [3, 6]|Found route: [POIs: (3362, 165345, pharmacy, 2.5279858710424192), (3362, 165345, pharmacy, 0.0), (145, 166258, coffee_shop, 0.204357342591737), (2794, 166640, movie_theater, 0.5768146590778528), (4524, 166237, gas_station, 0.24060291803385395), (2069, 166612, restaurant, 0.4712039216927841), (2777, 166597, movie_theater, 0.09277147261482065), Length: 4.113736185053468, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 7316 ms|Time for KNN: 7259 ms|Heap fetches: 3574|Max heap size: 1516
274104 [5, 0, 0, 4, 0, 6, 6] 7 [2, 4]|Found route: [POIs: (3816, 275431, pub_bar, 2.184612902162035), (2029, 275359, restaurant, 0.23028223213651733), (2080, 275467, restaurant, 0.17759594204626572), (3227, 275456, pharmacy, 0.10992855347150066), (856, 275461, restaurant, 0.05570571187268056), (4539, 276224, gas_station, 0.9757074726822275), (4539, 276224, gas_station, 0.0), Length: 3.7338328143712265, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 5705 ms|Time for KNN: 5376 ms|Heap fetches: 7212|Max heap size: 6568
116805 [5, 3, 0, 1, 6, 2, 3] 7 [1, 6]|Found route: [POIs: (4074, 114442, pub_bar, 3.2199863766614922), (2703, 114364, movie_theater, 0.43618952041038384), (185, 114189, restaurant, 0.1833887537474791), (185, 114189, coffee_shop, 0.0), (4397, 76454, gas_station, 1.1349790432472822), (2190, 76472, atm_bank, 0.14819441218823198), (2778, 114075, movie_theater, 0.6722377574409086), Length: 5.794975863695779, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 56917 ms|Time for KNN: 53874 ms|Heap fetches: 40113|Max heap size: 8809
278006 [0, 6, 4, 0, 5, 4, 5] 7 [4, 6]|Found route: [POIs: (1231, 278035, restaurant, 0.1886167190524281), (4526, 276863, gas_station, 1.8710189712963234), (3227, 275456, pharmacy, 1.0671118732389087), (856, 275461, restaurant, 0.05570571187268056), (3815, 275476, pub_bar, 0.08889547639075177), (3227, 275456, pharmacy, 0.12364878786034686), (4333, 275781, pub_bar, 0.25752953574375104), Length: 3.65252707545519, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 7021 ms|Time for KNN: 6992 ms|Heap fetches: 3196|Max heap size: 1044
282977 [6, 6, 2, 3, 2, 4, 2] 7 [2, 4]|Found route: [POIs: (4426, 361068, gas_station, 3.0442166340568506), (4426, 361068, gas_station, 0.0), (2280, 363416, atm_bank, 2.438254660479811), (2727, 363315, movie_theater, 0.15912783688830506), (2167, 363416, atm_bank, 0.15912783688830506), (3014, 363419, pharmacy, 0.11541312930332348), (2167, 363416, atm_bank, 0.11541312930332348), Length: 6.03155322691992, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 199 ms|Time for KNN: 199 ms|Heap fetches: 64|Max heap size: 51
422111 [6, 2, 5, 1, 1, 1, 2] 7 [3, 5]|Found route: [POIs: (4381, 379890, gas_station, 1.7604546239621732), (2107, 377957, atm_bank, 0.6536586461932958), (3512, 378266, pub_bar, 0.22361582571944882), (2073, 377942, coffee_shop, 0.5789359649959146), (2073, 377942, coffee_shop, 0.0), (182, 378056, coffee_shop, 0.5699701130925828), (2107, 377957, atm_bank, 0.03483959072346227), Length: 3.821474764686878, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 213 ms|Time for KNN: 212 ms|Heap fetches: 113|Max heap size: 59
322564 [6, 0, 0, 2, 4, 4, 6] 7 [0, 6]|Found route: [POIs: (4377, 178603, gas_station, 1.9114307827813506), (52, 178224, restaurant, 0.2232019680553611), (52, 178224, restaurant, 0.0), (2664, 178224, atm_bank, 0.0), (2946, 179543, pharmacy, 0.5676981819034179), (2946, 179543, pharmacy, 0.0), (4456, 178196, gas_station, 0.5720959974772444), Length: 3.274426930217374, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 12570 ms|Time for KNN: 12439 ms|Heap fetches: 9644|Max heap size: 1854
347832 [4, 0, 1, 4, 6, 2, 3] 7 [0, 3]|Found route: [POIs: (2856, 344636, pharmacy, 2.288584653161896), (813, 344691, restaurant, 0.32748994122385633), (812, 344668, coffee_shop, 0.06976831526018938), (3216, 344691, pharmacy, 0.06976831526018938), (4446, 345625, gas_station, 0.6815669758487075), (2222, 344756, atm_bank, 0.7293578513344228), (2702, 337770, movie_theater, 1.049077490179453), Length: 5.215613542268715, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 222773 ms|Time for KNN: 189307 ms|Heap fetches: 133972|Max heap size: 24975
186749 [5, 5, 3, 1, 5, 0, 0] 7 [1, 4]|Found route: [POIs: (3680, 186353, pub_bar, 0.12411876986436209), (3680, 186353, pub_bar, 0.0), (2764, 186260, movie_theater, 0.029936449642350843), (1044, 186260, coffee_shop, 0.0), (3863, 186353, pub_bar, 0.029936449642350843), (1044, 186260, restaurant, 0.029936449642350843), (1044, 186260, restaurant, 0.0), Length: 0.2139281187914146, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 53 ms|Time for KNN: 52 ms|Heap fetches: 85|Max heap size: 57
11992 [2, 4, 3, 3, 5, 5, 5] 7 [4, 6]|Found route: [POIs: (2489, 13561, atm_bank, 1.281913653749083), (3225, 13712, pharmacy, 0.020064996276365623), (2775, 12609, movie_theater, 0.09846157175479556), (2775, 12609, movie_theater, 0.0), (4089, 13556, pub_bar, 0.440935888788987), (4089, 13556, pub_bar, 0.0), (3936, 13554, pub_bar, 0.19017392379935186), Length: 2.0315500343685833, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 330 ms|Time for KNN: 330 ms|Heap fetches: 120|Max heap size: 59
218779 [6, 3, 3, 5, 0, 3, 3] 7 [2, 5]|Found route: [POIs: (4496, 205493, gas_station, 5.580691659944571), (2681, 204019, movie_theater, 1.4947090796461149), (2681, 204019, movie_theater, 0.0), (3408, 202009, pub_bar, 2.677103625758842), (540, 202142, restaurant, 0.1151364490081912), (2758, 197695, movie_theater, 2.9215788624469505), (2758, 197695, movie_theater, 0.0), Length: 12.789219676804667, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 55743 ms|Time for KNN: 55555 ms|Heap fetches: 7347|Max heap size: 4729
261654 [3, 3, 0, 2, 5, 3, 3] 7 [1, 5]|Found route: [POIs: (2747, 275432, movie_theater, 3.4806813490722446), (2747, 275432, movie_theater, 0.0), (2080, 275467, restaurant, 0.327695349367367), (2437, 275467, atm_bank, 0.0), (3815, 275476, pub_bar, 0.15193707889954988), (2739, 350818, movie_theater, 2.3116377006777515), (2739, 350818, movie_theater, 0.0), Length: 6.271951478016913, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1739 ms|Time for KNN: 1735 ms|Heap fetches: 751|Max heap size: 451
226831 [5, 1, 2, 4, 0, 2, 6] 7 [2, 5]|Found route: [POIs: (4359, 225425, pub_bar, 3.02995798145186), (979, 225425, coffee_shop, 0.0), (2534, 166255, atm_bank, 0.736278988974505), (2912, 166142, pharmacy, 0.08472452688450607), (142, 166313, restaurant, 0.04147913342913012), (2201, 166188, atm_bank, 0.15638189430799146), (4524, 166237, gas_station, 0.08695888222077908), Length: 4.135781407268772, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 5004 ms|Time for KNN: 4948 ms|Heap fetches: 5554|Max heap size: 1472
60427 [2, 0, 3, 3, 1, 1, 0] 7 [1, 6]|Found route: [POIs: (2118, 58243, atm_bank, 2.2724268520911277), (683, 58268, restaurant, 0.05768121785444462), (2692, 57721, movie_theater, 1.2194352027662185), (2692, 57721, movie_theater, 0.0), (317, 57718, coffee_shop, 0.05191636888311621), (317, 57718, coffee_shop, 0.0), (317, 57718, restaurant, 0.0), Length: 3.601459641594907, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2726 ms|Time for KNN: 2725 ms|Heap fetches: 77|Max heap size: 72
61311 [3, 1, 3, 2, 6, 1, 3] 7 [0, 2]|Found route: [POIs: (2692, 57721, movie_theater, 1.8979778670347947), (317, 57718, coffee_shop, 0.05191636888311621), (2797, 57488, movie_theater, 0.3343635697809006), (2281, 57455, atm_bank, 0.06412075298050063), (4530, 57523, gas_station, 0.7672526313512426), (317, 57718, coffee_shop, 0.7895968106974162), (2692, 57721, movie_theater, 0.05191636888311621), Length: 3.957144369611087, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 16758 ms|Time for KNN: 16635 ms|Heap fetches: 4457|Max heap size: 3762
367902 [0, 5, 2, 1, 5, 3, 6] 7 [1, 4]|Found route: [POIs: (22, 367071, restaurant, 0.8542605249755717), (3685, 341714, pub_bar, 1.19727527174092), (2178, 341966, atm_bank, 0.20700074187234727), (1580, 341713, coffee_shop, 0.026004514607199457), (3675, 341713, pub_bar, 0.0), (2792, 340029, movie_theater, 1.2683710312928325), (4387, 367074, gas_station, 2.5979021214659026), Length: 6.150814205954774, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 2022317 ms|Time for KNN: 1203642 ms|Heap fetches: 857667|Max heap size: 95398
297778 [1, 4, 0, 6, 0, 0, 6] 7 [2, 4]|Found route: [POIs: (64, 297736, coffee_shop, 0.4915041978663317), (2864, 300255, pharmacy, 1.921994767089575), (1490, 300245, restaurant, 0.10674082358010592), (4504, 300118, gas_station, 0.27980488378669754), (1952, 300237, restaurant, 0.2787363086414771), (1952, 300237, restaurant, 0.0), (4504, 300118, gas_station, 0.27873630864147714), Length: 3.357517289605664, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 3930 ms|Time for KNN: 3915 ms|Heap fetches: 2454|Max heap size: 674
78373 [3, 4, 2, 5, 3, 4, 0] 7 [0, 4]|Found route: [POIs: (2693, 99052, movie_theater, 1.4552317373562684), (3197, 99974, pharmacy, 0.8907016666174574), (2466, 100080, atm_bank, 0.17001308089188938), (3958, 99947, pub_bar, 0.17174235877680039), (2706, 99914, movie_theater, 0.17039642680530082), (2961, 99914, pharmacy, 0.0), (2022, 99914, restaurant, 0.0), Length: 2.8580852704477158, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1447 ms|Time for KNN: 1432 ms|Heap fetches: 591|Max heap size: 521
190412 [2, 5, 6, 4, 5, 6, 0] 7 [1, 4]|Found route: [POIs: (2177, 237238, atm_bank, 0.554722986302096), (4191, 237223, pub_bar, 0.024136716097255748), (4445, 237271, gas_station, 0.573654965638724), (3046, 237299, pharmacy, 0.39144348022911274), (4190, 237249, pub_bar, 0.14213443397173214), (4445, 237271, gas_station, 0.32907230546967714), (695, 237584, restaurant, 0.3230523810767849), Length: 2.3382172687853826, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 6737 ms|Time for KNN: 6712 ms|Heap fetches: 2681|Max heap size: 1167
322087 [5, 3, 4, 2, 5, 6, 3] 7 [0, 4]|Found route: [POIs: (4019, 187311, pub_bar, 1.4012803096338853), (2687, 187217, movie_theater, 0.29416177895023954), (3343, 187639, pharmacy, 0.353204617900323), (2628, 187310, atm_bank, 0.05355598668840403), (4200, 187261, pub_bar, 0.43565193153837695), (4488, 187942, gas_station, 0.3197240281665155), (2789, 188714, movie_theater, 0.48236993115943716), Length: 3.339948584037182, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 48977 ms|Time for KNN: 47542 ms|Heap fetches: 34439|Max heap size: 5586
344670 [6, 0, 5, 5, 6, 1, 5] 7 [3, 6]|Found route: [POIs: (4446, 345625, gas_station, 0.6517981827204723), (813, 344691, restaurant, 0.6815669758487075), (3482, 344737, pub_bar, 0.1330192853497365), (3482, 344737, pub_bar, 0.0), (4446, 345625, gas_station, 0.6634747142605244), (812, 344668, coffee_shop, 0.7513352911088969), (4038, 333522, pub_bar, 0.40353521284674276), Length: 3.2847296621350806, Heuristic: 0.0, Cat unordered: [], Counter: 0]|Time: 1508 ms|Time for KNN: 1501 ms|Heap fetches: 1058|Max heap size: 355
